,Unnamed: 0,time_s,value
0,0,0.0,0.0
1,1,0.0020833333333333,0.0
2,2,0.0041666666666666,0.0
3,3,0.00625,0.0
4,4,0.0083333333333333,0.0
5,5,0.0104166666666666,0.0
6,6,0.0125,0.0
7,7,0.0145833333333333,0.0
8,8,0.0166666666666666,0.0
9,9,0.01875,0.0
10,10,0.0208333333333333,0.0
11,11,0.0229166666666666,0.0
12,12,0.025,0.0
13,13,0.0270833333333333,0.0
14,14,0.0291666666666666,0.0
15,15,0.03125,0.0
16,16,0.0333333333333333,0.0
17,17,0.0354166666666666,0.0
18,18,0.0375,0.0
19,19,0.0395833333333333,0.0
20,20,0.0416666666666666,0.0
21,21,0.04375,0.0
22,22,0.0458333333333333,1.2322718801062091e-05
23,23,0.0479166666666666,2.5654711754493463e-05
24,24,0.05,5.638371885212419e-05
25,25,0.0520833333333333,8.962194904003269e-05
26,26,0.0541666666666666,0.0001669530930861
27,27,0.05625,0.0002788827933517
28,28,0.0583333333333333,0.0004483291526245
29,29,0.0604166666666666,0.0006427839690563
30,30,0.0625,0.0009469065946691
31,31,0.0645833333333333,0.0012186686197916
32,32,0.0666666666666666,0.0015160015829248
33,33,0.06875,0.0018639897365196
34,34,0.0708333333333333,0.002224001416973
35,35,0.0729166666666666,0.0025755958307802
36,36,0.075,0.0030500105315563
37,37,0.0770833333333333,0.0034154355915543
38,38,0.0791666666666666,0.00378992816202
39,39,0.08125,0.0042632817287071
40,40,0.0833333333333333,0.0044921875
41,41,0.0854166666666666,0.0048818790211397
42,42,0.0875,0.0050120275160845
43,43,0.0895833333333333,0.0051679743349162
44,44,0.0916666666666666,0.0054669787837009
45,45,0.09375,0.0055093244166156
46,46,0.0958333333333333,0.0055368740106719
47,47,0.0979166666666666,0.0056164111966401
48,48,0.1,0.0056141094132965
49,49,0.1020833333333333,0.0055700883055044
50,50,0.1041666666666666,0.0054842521318423
51,51,0.10625,0.0055385295394199
52,52,0.1083333333333333,0.0054466417100694
53,53,0.1104166666666666,0.0054163156147875
54,54,0.1125,0.0052372512318729
55,55,0.1145833333333333,0.0053181088516135
56,56,0.1166666666666666,0.0052406380846609
57,57,0.11875,0.0051739541845383
58,58,0.1208333333333333,0.0052443600324244
59,59,0.1229166666666666,0.0052145565257352
60,60,0.125,0.005205193812551
61,61,0.1270833333333333,0.00526871026731
62,62,0.1291666666666666,0.0051693147148182
63,63,0.13125,0.0051790923074959
64,64,0.1333333333333333,0.0051417411854064
65,65,0.1354166666666666,0.0051845016978145
66,66,0.1375,0.0051233029833026
67,67,0.1395833333333333,0.0052000078188827
68,68,0.1416666666666666,0.0051674078648386
69,69,0.14375,0.0050309125114889
70,70,0.1458333333333333,0.0049820245481004
71,71,0.1479166666666666,0.0049179017310049
72,72,0.15,0.0046043685214971
73,73,0.1520833333333333,0.0045664668862336
74,74,0.1541666666666666,0.0042991767833435
75,75,0.15625,0.0041422087226817
76,76,0.1583333333333333,0.003982639686734
77,77,0.1604166666666666,0.0039780560661764
78,78,0.1625,0.0040069819431678
79,79,0.1645833333333333,0.0040121878829656
80,80,0.1666666666666666,0.0039768672768586
81,81,0.16875,0.0039938932929942
82,82,0.1708333333333333,0.0040778824550653
83,83,0.1729166666666666,0.0041302929049223
84,84,0.175,0.0040894113179125
