,Unnamed: 0,time_s,value
0,0,0.0,0.0
1,1,0.0020833333333333,0.0
2,2,0.0041666666666666,0.0
3,3,0.00625,0.0
4,4,0.0083333333333333,0.0
5,5,0.0104166666666666,0.0
6,6,0.0125,0.0
7,7,0.0145833333333333,0.0
8,8,0.0166666666666666,0.0
9,9,0.01875,0.0
10,10,0.0208333333333333,0.0
11,11,0.0229166666666666,0.0
12,12,0.025,0.0
13,13,0.0270833333333333,0.0
14,14,0.0291666666666666,0.0
15,15,0.03125,0.0
16,16,0.0333333333333333,0.0
17,17,0.0354166666666666,0.0
18,18,0.0375,0.0
19,19,0.0395833333333333,0.0
20,20,0.0416666666666666,0.0
21,21,0.04375,1.2625899969362746e-05
22,22,0.0458333333333333,1.863367417279412e-05
23,23,0.0479166666666666,5.04397722630719e-05
24,24,0.05,8.830151526756537e-05
25,25,0.0520833333333333,0.0002152147480085
26,26,0.0541666666666666,0.0003508444393382
27,27,0.05625,0.0005451197406045
28,28,0.0583333333333333,0.0007775120953329
29,29,0.0604166666666666,0.0010971687665951
30,30,0.0625,0.001417942421109
31,31,0.0645833333333333,0.0018410237630208
32,32,0.0666666666666666,0.0022252899369383
33,33,0.06875,0.0025896259382659
34,34,0.0708333333333333,0.0031161917892156
35,35,0.0729166666666666,0.003579376819087
36,36,0.075,0.0041758738000408
37,37,0.0770833333333333,0.0047289560355392
38,38,0.0791666666666666,0.0048802713631025
39,39,0.08125,0.0053625288819955
40,40,0.0833333333333333,0.0056718414905024
41,41,0.0854166666666666,0.0060946036943423
42,42,0.0875,0.0061859809027777
43,43,0.0895833333333333,0.0064029269748263
44,44,0.0916666666666666,0.0065956225426368
45,45,0.09375,0.0066478175742953
46,46,0.0958333333333333,0.0067340047998366
47,47,0.0979166666666666,0.0068193502987132
48,48,0.1,0.006740092358558
49,49,0.1020833333333333,0.006639715456495
50,50,0.1041666666666666,0.0066267823861315
51,51,0.10625,0.0065463316674325
52,52,0.1083333333333333,0.0064735163271037
53,53,0.1104166666666666,0.0062448977800755
54,54,0.1125,0.0060971528096915
55,55,0.1145833333333333,0.0059164767795138
56,56,0.1166666666666666,0.0058511851192299
57,57,0.11875,0.0057417327282475
58,58,0.1208333333333333,0.0057294618693831
59,59,0.1229166666666666,0.0055287679036458
60,60,0.125,0.0054973687065972
61,61,0.1270833333333333,0.005503165051828
62,62,0.1291666666666666,0.0054086243872549
63,63,0.13125,0.0054209510952818
64,64,0.1333333333333333,0.0055110278160743
65,65,0.1354166666666666,0.0054918476179534
66,66,0.1375,0.0054967224520016
67,67,0.1395833333333333,0.0055574304917279
68,68,0.1416666666666666,0.005749392041973
69,69,0.14375,0.0055445772058823
70,70,0.1458333333333333,0.0055740695529513
71,71,0.1479166666666666,0.0056095377604166
72,72,0.15,0.0056754557291666
73,73,0.1520833333333333,0.0054763135723039
74,74,0.1541666666666666,0.005704656862745
75,75,0.15625,0.0056508422053717
76,76,0.1583333333333333,0.0057964329937704
77,77,0.1604166666666666,0.0056979190602022
78,78,0.1625,0.0056934311810661
79,79,0.1645833333333333,0.0058165107677185
80,80,0.1666666666666666,0.0058287058312908
81,81,0.16875,0.005889377967984
82,82,0.1708333333333333,0.0059020956201491
83,83,0.1729166666666666,0.0059961216745812
84,84,0.175,0.0059539755029616
