,time_s,r,g,b
0,0.0,0.0,0.0,0.0
1,0.0020833333333333333,0.0,0.0,0.0
2,0.004166666666666667,0.0,0.0,0.0
3,0.00625,0.0,0.0,0.0
4,0.008333333333333333,0.0,0.0,0.0
5,0.010416666666666666,0.0,0.0,0.0
6,0.0125,0.0,0.0,0.0
7,0.014583333333333334,0.0,0.0,0.0
8,0.016666666666666666,0.0,0.0,0.0
9,0.01875,0.0,0.0,0.0
10,0.020833333333333332,0.0,0.0,0.0
11,0.022916666666666665,0.0,0.0,0.0
12,0.025,0.0,0.0,0.0
13,0.027083333333333334,0.0,0.0,0.0
14,0.029166666666666667,0.0,0.0,0.0
15,0.03125,0.0,0.0,0.0
16,0.03333333333333333,0.0,0.0,0.0
17,0.035416666666666666,0.0,0.0,0.0
18,0.0375,0.0,0.0,0.0
19,0.03958333333333333,0.0,0.0,0.0
20,0.041666666666666664,0.0,0.0,0.0
21,0.04375,8.552900326797387e-06,2.2718641493055556e-05,1.65911905126634e-05
22,0.04583333333333333,1.9275939542483663e-05,5.144505718954249e-05,3.61264297385621e-05
23,0.04791666666666667,3.5101198682598045e-05,0.00010251113791870916,6.967183032066994e-05
24,0.05,4.8285590277777784e-05,0.0001687482447406046,0.00010945239098243466
25,0.052083333333333336,6.938061683006537e-05,0.00023158254187091506,0.00015705981285743466
26,0.05416666666666667,9.8162881689134e-05,0.00038318908292483663,0.00024695701848447715
27,0.05625,0.00013902452256944447,0.0005261509714562909,0.00033729303896037584
28,0.058333333333333334,0.000197091694750817,0.0008307044334660949,0.0005038871017156863
29,0.06041666666666667,0.00026592977685866017,0.001109762752757353,0.0006886321423100491
30,0.0625,0.0003577936708537582,0.0015149564057393792,0.0009299404169219772
31,0.06458333333333334,0.0004755476409313726,0.0019551475375306376,0.0012087155011744283
32,0.06666666666666667,0.0005180169398488562,0.0024018849890216506,0.0014349325342116015
33,0.06875,0.0006514206431270425,0.002852376302083334,0.0017414486953635623
34,0.07083333333333333,0.0007246747983047386,0.003376289317810458,0.0020075739442912584
35,0.07291666666666667,0.0008155772888582517,0.003833171370761847,0.0022749079286662585
36,0.075,0.0009100700827205883,0.004498159371170343,0.002595402337367239
37,0.07708333333333334,0.0009988383374183007,0.004947800979115605,0.00288690305223652
38,0.07916666666666666,0.0010673532922283499,0.005473561006433824,0.0031444634331597226
39,0.08125,0.0011420316010518792,0.006037609623927697,0.0034278859655841507
40,0.08333333333333333,0.0012242694929534316,0.006566971922232435,0.003699787613613154
41,0.08541666666666667,0.0012878218507455066,0.006952873678768383,0.003926419526143791
42,0.0875,0.0013090924032373367,0.007250150792738971,0.004080487419577206
43,0.08958333333333333,0.0013259269365298203,0.007464823006025328,0.004166511086856618
44,0.09166666666666666,0.0013611079197303924,0.007622840233098448,0.0042918924568525335
45,0.09375,0.0013717192606209152,0.007854143529156456,0.004374265982434641
46,0.09583333333333334,0.0013861602583741832,0.007814231324040034,0.004375726039113562
47,0.09791666666666667,0.0014042035271139707,0.007953993853400737,0.004417477277369282
48,0.1,0.0013890763825061276,0.007930900224673203,0.0044175211588541674
49,0.10208333333333333,0.001402719535079657,0.007974534377553105,0.004423536911509396
50,0.10416666666666667,0.0013940908394607845,0.007821926540798612,0.004367193084916258
51,0.10625,0.0014142364302491832,0.007756407494638481,0.004336707420598448
52,0.10833333333333334,0.00135324116625817,0.007589302810968138,0.004233805338541667
53,0.11041666666666666,0.0013357603783700981,0.007502804425806781,0.004208473754084968
54,0.1125,0.0013445685891544119,0.007298001557393792,0.0040984788283803105
55,0.11458333333333333,0.0013452906390420752,0.007242056653390523,0.004116222905177697
56,0.11666666666666667,0.0013255080678104578,0.00714627135033701,0.004039346532883987
57,0.11875,0.001283573325163399,0.006909766103707108,0.003893783669066585
58,0.12083333333333333,0.0012544878791360295,0.006824320874183007,0.0038465392667483664
59,0.12291666666666666,0.0012716654858558009,0.006740076401654412,0.0038171506395526964
60,0.125,0.0012588800168504904,0.00669287189159518,0.0037740909352022064
61,0.12708333333333333,0.0012469641990910949,0.00668680028977737,0.0037797755821078437
62,0.12916666666666668,0.0012703610089869282,0.006683979907066994,0.003806283988204657
63,0.13125,0.00122210733251634,0.006627480500663808,0.0037536740770526965
64,0.13333333333333333,0.001242727641186683,0.006662186765982435,0.003794184666053922
65,0.13541666666666666,0.001271011252808415,0.006722483915441177,0.003826920253778595
66,0.1375,0.0012506302976919936,0.006753735511131537,0.0038285638148488565
67,0.13958333333333334,0.001236572265625,0.0066033456839767165,0.0037513722937091505
68,0.14166666666666666,0.0012351720473345589,0.006618939568014706,0.0037917113459967323
69,0.14375,0.0012534466911764707,0.00664895849290237,0.0037742664611417486
70,0.14583333333333334,0.0012586805555555556,0.006611136642156863,0.003759578131382762
71,0.14791666666666667,0.0012357066036049837,0.0066616641773897065,0.0037914081648284317
72,0.15,0.0012533429713031047,0.006586455301521651,0.0037877979153901147
73,0.15208333333333332,0.0012795083039726309,0.006623618929993873,0.003788755329605801
74,0.15416666666666667,0.0012456477545445264,0.006575265522875818,0.003746353847528595
75,0.15625,0.0012650074678308824,0.00657721226511438,0.0037628133935866015
76,0.15833333333333333,0.001249158273335376,0.0065401443780637265,0.0037566101473141345
77,0.16041666666666668,0.001271701388888889,0.006493358736723857,0.0037442196116727945
78,0.1625,0.0012564864813112747,0.006600609075010213,0.0037581579669628273
79,0.16458333333333333,0.001228314568014706,0.006629570855034723,0.0037344659543504907
80,0.16666666666666666,0.0012244889003778596,0.006689070159313726,0.0037826159109477127
81,0.16875,0.0012568415224162583,0.0067669597949857035,0.0038172663271037587
82,0.17083333333333334,0.001282560061785131,0.006879208633323122,0.0039012116076899512
83,0.17291666666666666,0.0012697586358762255,0.006924155241523694,0.003934401967167075
84,0.175,0.001249106413398693,0.006979912651909723,0.0038862121183108663
85,0.17708333333333334,0.0012887154373468139,0.007101927115247141,0.003972187914879494
86,0.17916666666666667,0.0013077959048202615,0.007340514737796161,0.004095877853094363
87,0.18125,0.0013295651105494283,0.007439355787888072,0.004178123723447713
88,0.18333333333333332,0.001329553142871732,0.007418907015931373,0.004159023309844772
89,0.18541666666666667,0.0013185867608762256,0.007284529941533906,0.004107187308517157
90,0.1875,0.0013049954682393791,0.007317520839716095,0.004111810821333742
91,0.18958333333333333,0.001284909715839461,0.007152713950163399,0.004026525160845589
92,0.19166666666666668,0.0012686057495915034,0.0070137612336601315,0.003943158318014706
