,time_s,r,g,b
0,0.0,0.0,0.0,0.0
1,0.0020833333333333333,0.0,0.0,0.0
2,0.004166666666666667,0.0,0.0,0.0
3,0.00625,0.0,0.0,0.0
4,0.008333333333333333,0.0,0.0,0.0
5,0.010416666666666666,0.0,0.0,0.0
6,0.0125,0.0,0.0,0.0
7,0.014583333333333334,0.0,0.0,0.0
8,0.016666666666666666,0.0,0.0,0.0
9,0.01875,0.0,0.0,0.0
10,0.020833333333333332,0.0,0.0,0.0
11,0.022916666666666665,0.0,0.0,0.0
12,0.025,0.0,0.0,0.0
13,0.027083333333333334,0.0,0.0,0.0
14,0.029166666666666667,0.0,0.0,0.0
15,0.03125,0.0,0.0,0.0
16,0.03333333333333333,0.0,0.0,0.0
17,0.035416666666666666,0.0,0.0,0.0
18,0.0375,0.0,0.0,0.0
19,0.03958333333333333,0.0,0.0,0.0
20,0.041666666666666664,0.0,0.0,0.0
21,0.04375,0.0,0.0,0.0
22,0.04583333333333333,0.0,0.0,0.0
23,0.04791666666666667,0.0,0.0,0.0
24,0.05,0.0,0.0,0.0
25,0.052083333333333336,0.0,0.0,0.0
26,0.05416666666666667,0.0,0.0,0.0
27,0.05625,0.0,0.0,0.0
28,0.058333333333333334,0.0,0.0,0.0
29,0.06041666666666667,0.0,0.0,0.0
30,0.0625,0.0,0.0,0.0
31,0.06458333333333334,0.0,0.0,0.0
32,0.06666666666666667,0.0,0.0,0.0
33,0.06875,2.465341605392157e-06,6.179310917075164e-06,4.42804074754902e-06
34,0.07083333333333333,5.178015216503268e-06,1.280142590890523e-05,9.08346737132353e-06
35,0.07291666666666667,7.312251072303922e-06,1.8956801470588236e-05,1.3635174121732028e-05
36,0.075,7.044972937091504e-06,2.456565308415033e-05,1.6367793862336603e-05
37,0.07708333333333334,8.816189236111112e-06,2.51361123876634e-05,1.7775990604575167e-05
38,0.07916666666666666,2.1733302696078435e-05,7.03619664011438e-05,5.002888199550654e-05
39,0.08125,4.514606949550654e-05,0.00012794644224877453,9.078680300245099e-05
40,0.08333333333333333,7.16425079146242e-05,0.0002160724315767974,0.00015064114838643793
41,0.08541666666666667,9.755651935253269e-05,0.00032161139195261443,0.0002214499080882353
42,0.0875,0.0001281698388991013,0.00038819556142769614,0.0002705572789011438
43,0.08958333333333333,0.00016383351843341504,0.0005391039879493464,0.0003707786011540033
44,0.09166666666666666,0.000213467467064951,0.0007324059180964053,0.00048828125
45,0.09375,0.0002872721354166667,0.0009647025314031863,0.0006650877310559641
46,0.09583333333333334,0.0003291510289011438,0.0011182119332107845,0.000762979345383987
47,0.09791666666666667,0.0003815535003063726,0.0013470897799223857,0.0008945081124897877
48,0.1,0.000328161700878268,0.0015782853668811277,0.0009098506752961603
49,0.10208333333333333,0.000496151992698121,0.0018422364876940361,0.0011948649088541667
50,0.10416666666666667,0.0005407515382455066,0.001998151392718546,0.001288053225847631
51,0.10625,0.0005734631906147876,0.0021257348154105392,0.001381369198069853
52,0.10833333333333334,0.0006214416104983661,0.0023939384510314543,0.0015179243898080068
53,0.11041666666666666,0.0006723361545138889,0.0024965054381127453,0.0016301253574346408
54,0.1125,0.0006943247676674837,0.0026711417802798205,0.0017156782960580067
55,0.11458333333333333,0.0007769017437704249,0.0029218247357536767,0.0018950697954963236
56,0.11666666666666667,0.0007315362668504902,0.002975567587060866,0.0018765398411968955
57,0.11875,0.0008264638863357844,0.003044633055044935,0.001980802249285131
58,0.12083333333333333,0.0008457158905228758,0.003203727373110703,0.002048160328584559
59,0.12291666666666666,0.0008645250906352125,0.003216476939082925,0.002102373908547794
60,0.125,0.0008551504097732844,0.003338834475847631,0.002122543434691585
61,0.12708333333333333,0.0008673813763786766,0.003306800991881128,0.0021461077920751637
62,0.12916666666666668,0.0008710793887867648,0.003243436127706291,0.0021144333384395426
63,0.13125,0.0008512369791666667,0.003134637969771242,0.002038905324499592
64,0.13333333333333333,0.0008064778645833334,0.0031687897326899512,0.002028812582975899
65,0.13541666666666666,0.0008706365847120099,0.0032153799019607847,0.002106678283292484
66,0.1375,0.000858505348754085,0.003247708588643791,0.0021112658930759805
67,0.13958333333333334,0.0008575718698937909,0.0031762495851205066,0.0020938130297691996
68,0.14166666666666666,0.000828638014450572,0.0032510116676879087,0.002078897314133987
69,0.14375,0.0007979528888378269,0.00301281897850286,0.00199472065844567
70,0.14583333333333334,0.0007799096200980393,0.003027555178972631,0.0019555544385723043
71,0.14791666666666667,0.0008568737553615197,0.003104108423968546,0.002042874604268791
72,0.15,0.0008366603477328432,0.003220617755565768,0.0020742458767361114
73,0.15208333333333332,0.0008394408381842321,0.003120966892616422,0.0020489302491830067
74,0.15416666666666667,0.0008058435776654413,0.003126823076235703,0.002038745755463644
75,0.15625,0.0008043835209865196,0.0030274355021956702,0.001998925302542892
76,0.15833333333333333,0.0007610246246936276,0.0029507825265522878,0.0019037304049223857
77,0.16041666666666668,0.0007904770795036766,0.0029516282424428106,0.0019372239455678108
78,0.1625,0.00078143350439134,0.0029989883323120916,0.0019520798228145426
79,0.16458333333333333,0.0007632346558415033,0.0028552086524714056,0.0018703565410539218
80,0.16666666666666666,0.0007230112911049837,0.0028862966898999184,0.0018464411317912583
81,0.16875,0.0007772847094566994,0.0029534353617749185,0.0019118285334967322
82,0.17083333333333334,0.0007370294309129902,0.002841824799581291,0.001842575571895425
83,0.17291666666666666,0.0007554117838541668,0.0027506271063112747,0.001815616383272059
84,0.175,0.0007270643446180556,0.0028435720805249187,0.00182391397314134
85,0.17708333333333334,0.0007307942708333334,0.002675809174581291,0.0017648614621629903
86,0.17916666666666667,0.0006909778071384805,0.0026153285207312096,0.0017146291296466505
87,0.18125,0.0007273515688827615,0.0027322008718852126,0.001801486545138889
88,0.18333333333333332,0.0007143626493566177,0.0028491091260723043,0.0018280348434946898
89,0.18541666666666667,0.0007334231707005719,0.0027429438572303924,0.0018034053627961604
90,0.1875,0.0007528866038602942,0.002726300806781046,0.0017914775773590688
91,0.18958333333333333,0.0007222533381842321,0.002781531639348448,0.0018090860204758989
92,0.19166666666666668,0.0007762155969158498,0.002839590833078023,0.0018653460733251636
93,0.19375,0.000743436127706291,0.0027685506982741016,0.001834030650020425
94,0.19583333333333333,0.0007527749055351308,0.0027866936976613564,0.0018530512791053923
95,0.19791666666666666,0.0007177654590482026,0.0027828401054432192,0.0017943298738766341
