Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,71,222.125,147.70833333333331,66.08333333333333,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,14,0.013944223107569721,9,5,1004,10,0.0099601593625498,3,7
Quartile,71,220.04166666666669,142.16666666666666,66.75,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,13,0.012948207171314742,2,11,1004,12,0.01195219123505976,10,2
Quartile,71,218.08333333333331,143.04166666666666,65.54166666666667,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,10,0.0099601593625498,4,6,1004,8,0.00796812749003984,5,3
Quartile,71,224.58333333333331,148.29166666666666,65.625,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1004,14,0.013944223107569721,5,9,1004,12,0.01195219123505976,7,5
Quartile,71,223.41666666666669,146.375,67.54166666666666,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,17,0.01693227091633466,10,7,1004,13,0.012948207171314742,6,7
Quartile,71,225.75,144.625,65.75,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1004,7,0.0069721115537848604,2,5,1004,6,0.00597609561752988,5,1
Quartile,71,224.91666666666669,142.875,66.75,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,4,0.00398406374501992,1,3,1004,4,0.00398406374501992,3,1
Quartile,71,227.29166666666666,146.70833333333331,65.91666666666667,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,17,0.01693227091633466,11,6,1004,13,0.012948207171314742,3,10
Quartile,71,227.41666666666669,148.58333333333331,65.5,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,10,0.0099601593625498,4,6,1004,6,0.00597609561752988,2,4
Quartile,71,225.5,145,67.66666666666666,HFNL,142,2,0.014084507042253521,0,2,142,1,0.007042253521126761,1,0
,,,,,,1004,6,0.00597609561752988,3,3,1004,5,0.0049800796812749,3,2
Quartile,71,224.41666666666669,144.75,67,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,1004,12,0.01195219123505976,3,9,1004,5,0.0049800796812749,3,2
Quartile,71,223,143.70833333333331,69.20833333333334,HFNL,142,2,0.014084507042253521,0,2,142,1,0.007042253521126761,1,0
,,,,,,1004,14,0.013944223107569721,6,8,1004,10,0.0099601593625498,6,4
Quartile,71,224,145.79166666666666,67.04166666666666,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,11,0.010956175298804782,7,4,1004,8,0.00796812749003984,3,5
Quartile,71,227.70833333333331,144.58333333333331,65,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,9,0.008964143426294821,2,7,1004,9,0.008964143426294821,7,2
Quartile,71,226.16666666666669,147.5,66.5,HFNL,142,3,0.02112676056338028,1,2,142,2,0.014084507042253521,1,1
,,,,,,1004,15,0.014940239043824702,6,9,1004,12,0.01195219123505976,6,6
Quartile,71,221,145,64.70833333333333,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1004,8,0.00796812749003984,2,6,1004,7,0.0069721115537848604,6,1
Quartile,71,225.29166666666669,143.29166666666669,66.79166666666667,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,6,0.00597609561752988,2,4,1004,5,0.0049800796812749,3,2
Quartile,71,223,145.70833333333331,66.20833333333333,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,15,0.014940239043824702,7,8,1004,11,0.010956175298804782,5,6
Quartile,71,228.875,143.625,66.16666666666666,HFNL,142,2,0.014084507042253521,0,2,142,1,0.007042253521126761,1,0
,,,,,,1004,13,0.012948207171314742,3,10,1004,9,0.008964143426294821,6,3
Quartile,71,225.08333333333331,148.66666666666666,66,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,16,0.01593625498007968,11,5,1004,16,0.01593625498007968,5,11
Quartile,71,221.70833333333331,140.79166666666666,65.58333333333334,HFNL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1004,16,0.01593625498007968,2,14,1004,15,0.014940239043824702,13,2
Quartile,71,221.58333333333331,144.375,64.83333333333334,HFNL,142,3,0.02112676056338028,1,2,142,2,0.014084507042253521,2,0
,,,,,,1004,5,0.0049800796812749,1,4,1004,5,0.0049800796812749,4,1
Quartile,71,221.75,145,67.04166666666667,HFNL,142,3,0.02112676056338028,3,0,142,2,0.014084507042253521,0,2
,,,,,,1004,9,0.008964143426294821,5,4,1004,8,0.00796812749003984,3,5
Quartile,71,223.58333333333331,146.45833333333331,66.5,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,13,0.012948207171314742,5,8,1004,11,0.010956175298804782,6,5
Quartile,71,225.5,142.29166666666666,65.95833333333334,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,9,0.008964143426294821,4,5,1004,8,0.00796812749003984,5,3
Quartile,71,223.58333333333331,144.625,64.45833333333334,HFNL,142,4,0.028169014084507043,2,2,142,1,0.007042253521126761,0,1
,,,,,,1004,11,0.010956175298804782,1,10,1004,9,0.008964143426294821,9,0
Quartile,71,225.70833333333331,148.58333333333331,68.70833333333334,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,11,0.010956175298804782,3,8,1004,8,0.00796812749003984,5,3
Quartile,71,224.29166666666669,142.125,68.54166666666666,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,13,0.012948207171314742,2,11,1004,12,0.01195219123505976,11,1
Quartile,71,222.5,148,65.08333333333334,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,8,0.00796812749003984,6,2,1004,7,0.0069721115537848604,2,5
Quartile,71,221.91666666666669,147.58333333333331,67.16666666666666,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,13,0.012948207171314742,7,6,1004,10,0.0099601593625498,4,6
Quartile,71,226.625,146.79166666666666,69.20833333333334,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,9,0.008964143426294821,4,5,1004,6,0.00597609561752988,2,4
Quartile,71,220.5,144.29166666666669,68.79166666666667,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,13,0.012948207171314742,3,10,1004,10,0.0099601593625498,8,2
Quartile,71,224.91666666666666,149.08333333333334,64.95833333333334,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1004,15,0.014940239043824702,12,3,1004,13,0.012948207171314742,2,11
Quartile,71,220.70833333333334,144.45833333333331,68.20833333333334,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,9,0.008964143426294821,3,6,1004,6,0.00597609561752988,5,1
Quartile,71,224,145.70833333333334,65.75,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,9,0.008964143426294821,1,8,1004,7,0.0069721115537848604,6,1
Quartile,71,225.375,144.5,64.70833333333334,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,11,0.010956175298804782,3,8,1004,9,0.008964143426294821,6,3
Quartile,71,225.29166666666669,142.5,65.33333333333333,HFNL,142,3,0.02112676056338028,1,2,142,2,0.014084507042253521,1,1
,,,,,,1004,10,0.0099601593625498,3,7,1004,9,0.008964143426294821,7,2
Quartile,71,228.375,146.20833333333331,66.04166666666666,HFNL,142,3,0.02112676056338028,0,3,142,2,0.014084507042253521,2,0
,,,,,,1004,15,0.014940239043824702,6,9,1004,10,0.0099601593625498,4,6
Quartile,71,225,145.70833333333334,64.95833333333334,HFNL,142,3,0.02112676056338028,1,2,142,2,0.014084507042253521,1,1
,,,,,,1004,13,0.012948207171314742,6,7,1004,7,0.0069721115537848604,4,3
Quartile,71,225.16666666666666,144.5,65.5,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1004,14,0.013944223107569721,8,6,1004,11,0.010956175298804782,4,7
Quartile,71,224.5,147.5,65.70833333333334,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,12,0.01195219123505976,4,8,1004,9,0.008964143426294821,5,4
Quartile,71,221.29166666666669,145.33333333333334,65.83333333333334,HFNL,142,2,0.014084507042253521,2,0,142,1,0.007042253521126761,0,1
,,,,,,1004,12,0.01195219123505976,8,4,1004,9,0.008964143426294821,3,6
Quartile,71,218.83333333333334,142.33333333333334,66.25,HFNL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1004,11,0.010956175298804782,7,4,1004,8,0.00796812749003984,4,4
Quartile,71,217.41666666666669,144.70833333333334,62.08333333333333,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,9,0.008964143426294821,4,5,1004,7,0.0069721115537848604,4,3
Quartile,71,222.5,145.125,67.20833333333334,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,10,0.0099601593625498,2,8,1004,7,0.0069721115537848604,6,1
Quartile,71,225.5,146.33333333333331,65.95833333333334,HFNL,142,7,0.04929577464788732,5,2,142,7,0.04929577464788732,2,5
,,,,,,1004,11,0.010956175298804782,6,5,1004,8,0.00796812749003984,3,5
Quartile,71,226.41666666666669,147.20833333333334,65.91666666666666,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,1004,9,0.008964143426294821,2,7,1004,5,0.0049800796812749,3,2
Quartile,71,222.91666666666666,143.29166666666666,67.33333333333334,HFNL,142,2,0.014084507042253521,1,1,142,1,0.007042253521126761,1,0
,,,,,,1004,12,0.01195219123505976,7,5,1004,10,0.0099601593625498,4,6
Quartile,71,224.70833333333334,145.25,64.5,HFNL,142,2,0.014084507042253521,2,0,142,1,0.007042253521126761,0,1
