Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,74,183.95833333333334,125.33333333333334,59,HFNL,141,8,0.05673758865248227,5,3,141,5,0.03546099290780142,2,3
,,,,,,1004,39,0.03884462151394422,22,17,1004,33,0.03286852589641434,13,20
Quartile,74,187.04166666666666,125.45833333333334,59.29166666666667,HFNL,141,7,0.04964539007092199,5,2,141,6,0.0425531914893617,2,4
,,,,,,1004,42,0.04183266932270916,23,19,1004,35,0.0348605577689243,13,22
Quartile,74,187.70833333333331,122.08333333333333,62.75,HFNL,141,11,0.07801418439716312,4,7,141,9,0.06382978723404255,5,4
,,,,,,1004,44,0.043824701195219126,19,25,1004,37,0.036852589641434265,19,18
Quartile,74,186.04166666666669,120.45833333333334,59.708333333333336,HFNL,141,5,0.03546099290780142,1,4,141,3,0.02127659574468085,2,1
,,,,,,1004,46,0.045816733067729085,12,34,1004,39,0.03884462151394422,28,11
Quartile,74,184.58333333333334,123.875,57.833333333333336,HFNL,141,8,0.05673758865248227,4,4,141,7,0.04964539007092199,3,4
,,,,,,1004,45,0.044820717131474105,24,21,1004,41,0.04083665338645418,18,23
Quartile,74,188.16666666666666,128.375,58.58333333333333,HFNL,141,10,0.07092198581560284,6,4,141,9,0.06382978723404255,3,6
,,,,,,1004,62,0.061752988047808766,51,11,1004,53,0.052788844621513946,4,49
Quartile,74,187.91666666666669,122.79166666666666,60.25,HFNL,141,6,0.0425531914893617,4,2,141,5,0.03546099290780142,2,3
,,,,,,1004,46,0.045816733067729085,22,24,1004,37,0.036852589641434265,20,17
Quartile,74,183.91666666666669,126.29166666666666,60.708333333333336,HFNL,141,8,0.05673758865248227,4,4,141,8,0.05673758865248227,4,4
,,,,,,1004,44,0.043824701195219126,33,11,1004,35,0.0348605577689243,7,28
Quartile,74,187.83333333333331,121.375,60.58333333333333,HFNL,141,6,0.0425531914893617,4,2,141,5,0.03546099290780142,2,3
,,,,,,1004,51,0.05079681274900399,14,37,1004,47,0.046812749003984064,34,13
Quartile,74,186.91666666666669,121.25,60.54166666666667,HFNL,141,7,0.04964539007092199,0,7,141,6,0.0425531914893617,6,0
,,,,,,1004,57,0.05677290836653386,16,41,1004,48,0.04780876494023904,34,14
Quartile,74,182.125,126.08333333333333,59.41666666666667,HFNL,141,5,0.03546099290780142,3,2,141,5,0.03546099290780142,2,3
,,,,,,1004,42,0.04183266932270916,32,10,1004,34,0.03386454183266932,7,27
Quartile,74,185.75,124.16666666666666,57.70833333333333,HFNL,141,5,0.03546099290780142,3,2,141,5,0.03546099290780142,2,3
,,,,,,1004,50,0.049800796812749,27,23,1004,43,0.04282868525896414,17,26
Quartile,74,184.125,120.66666666666666,61.5,HFNL,141,5,0.03546099290780142,1,4,141,3,0.02127659574468085,2,1
,,,,,,1004,45,0.044820717131474105,18,27,1004,44,0.043824701195219126,26,18
Quartile,74,184.70833333333331,124.66666666666666,60.541666666666664,HFNL,141,6,0.0425531914893617,3,3,141,6,0.0425531914893617,3,3
,,,,,,1004,48,0.04780876494023904,25,23,1004,39,0.03884462151394422,18,21
Quartile,74,188.5,123.75,59.166666666666664,HFNL,141,7,0.04964539007092199,5,2,141,6,0.0425531914893617,1,5
,,,,,,1004,57,0.05677290836653386,25,32,1004,47,0.046812749003984064,23,24
Quartile,74,187.625,128.29166666666666,59.08333333333333,HFNL,141,5,0.03546099290780142,1,4,141,4,0.028368794326241134,3,1
,,,,,,1004,52,0.05179282868525897,37,15,1004,47,0.046812749003984064,12,35
