Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,70,175.58333333333331,116.5,55.75,HFNL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1003,63,0.06281156530408774,31,32,1003,62,0.06181455633100698,31,31
Quartile,70,177.70833333333331,115.5,52.5,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1003,59,0.058823529411764705,20,39,1003,59,0.058823529411764705,39,20
Quartile,70,182.29166666666666,118.625,54.541666666666664,HFNL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,58,0.05782652043868395,47,11,1003,58,0.05782652043868395,11,47
Quartile,70,179,117.70833333333334,51.25,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1003,50,0.049850448654037885,30,20,1003,50,0.049850448654037885,20,30
Quartile,70,172.5,117,53.708333333333336,HFNL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
,,,,,,1003,56,0.05583250249252243,26,30,1003,56,0.05583250249252243,30,26
Quartile,70,173.08333333333331,114.79166666666666,55.208333333333336,HFNL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1003,54,0.053838484546360914,19,35,1003,54,0.053838484546360914,35,19
Quartile,70,176.79166666666669,116.125,52.958333333333336,HFNL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1003,53,0.05284147557328016,25,28,1003,53,0.05284147557328016,28,25
Quartile,70,174.79166666666666,113.5,52.25,HFNL,142,11,0.07746478873239436,4,7,142,11,0.07746478873239436,7,4
,,,,,,1003,56,0.05583250249252243,15,41,1003,56,0.05583250249252243,41,15
Quartile,70,178,118.20833333333334,53.541666666666664,HFNL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1003,54,0.053838484546360914,33,21,1003,54,0.053838484546360914,21,33
Quartile,70,173.58333333333331,116.70833333333334,52.5,HFNL,142,7,0.04929577464788732,2,5,142,7,0.04929577464788732,5,2
,,,,,,1003,70,0.06979062811565304,35,35,1003,70,0.06979062811565304,35,35
Quartile,70,180.08333333333331,119,54.75,HFNL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,60,0.05982053838484546,41,19,1003,59,0.058823529411764705,18,41
Quartile,70,178.5,115.79166666666666,54.91666666666667,HFNL,142,5,0.035211267605633804,1,4,142,5,0.035211267605633804,4,1
,,,,,,1003,58,0.05782652043868395,28,30,1003,58,0.05782652043868395,30,28
Quartile,70,175.5,116,52.5,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1003,51,0.05084745762711865,20,31,1003,51,0.05084745762711865,31,20
Quartile,70,175.70833333333331,117.5,55,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,53,0.05284147557328016,38,15,1003,53,0.05284147557328016,15,38
Quartile,70,177.29166666666669,113.79166666666666,52.25,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1003,60,0.05982053838484546,19,41,1003,59,0.058823529411764705,40,19
Quartile,70,178.5,116.79166666666666,54.25,HFNL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1003,57,0.05682951146560319,29,28,1003,57,0.05682951146560319,28,29
Quartile,70,177.5,117.79166666666666,53.5,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1003,58,0.05782652043868395,30,28,1003,57,0.05682951146560319,27,30
Quartile,70,180.20833333333334,115,50.208333333333336,HFNL,142,6,0.04225352112676056,2,4,142,6,0.04225352112676056,4,2
,,,,,,1003,52,0.0518444666001994,17,35,1003,52,0.0518444666001994,35,17
Quartile,70,174.79166666666669,117.20833333333334,54.58333333333333,HFNL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1003,50,0.049850448654037885,27,23,1003,50,0.049850448654037885,23,27
Quartile,70,173.20833333333331,113.5,49.41666666666667,HFNL,142,7,0.04929577464788732,2,5,142,7,0.04929577464788732,5,2
,,,,,,1003,63,0.06281156530408774,23,40,1003,63,0.06281156530408774,40,23
Quartile,70,177.20833333333334,116.29166666666666,52.541666666666664,HFNL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,46,0.045862412761714856,25,21,1003,46,0.045862412761714856,21,25
Quartile,70,175.70833333333334,115.79166666666666,52.75,HFNL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,51,0.05084745762711865,25,26,1003,51,0.05084745762711865,26,25
Quartile,70,175,118.5,51.125,HFNL,142,8,0.056338028169014086,5,3,142,8,0.056338028169014086,3,5
,,,,,,1003,40,0.03988035892323031,32,8,1003,40,0.03988035892323031,8,32
Quartile,70,176.58333333333331,117,54.208333333333336,HFNL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1003,53,0.05284147557328016,33,20,1003,53,0.05284147557328016,20,33
Quartile,70,176,117.375,53.25,HFNL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1003,54,0.053838484546360914,41,13,1003,54,0.053838484546360914,13,41
Quartile,70,177.20833333333334,117.08333333333334,52.5,HFNL,142,6,0.04225352112676056,2,4,142,6,0.04225352112676056,4,2
,,,,,,1003,47,0.04685942173479561,26,21,1003,47,0.04685942173479561,21,26
Quartile,70,176.29166666666669,115,53.708333333333336,HFNL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1003,35,0.03489531405782652,10,25,1003,35,0.03489531405782652,25,10
Quartile,70,178.20833333333331,113.5,52.5,HFNL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
,,,,,,1003,65,0.06480558325024925,19,46,1003,65,0.06480558325024925,46,19
Quartile,70,174.79166666666669,114.79166666666666,54.708333333333336,HFNL,142,10,0.07042253521126761,6,4,142,10,0.07042253521126761,4,6
,,,,,,1003,40,0.03988035892323031,16,24,1003,40,0.03988035892323031,24,16
Quartile,70,178.20833333333334,117,52.458333333333336,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,56,0.05583250249252243,34,22,1003,56,0.05583250249252243,22,34
Quartile,70,173.33333333333334,117.125,53.75,HFNL,142,8,0.056338028169014086,6,2,142,8,0.056338028169014086,2,6
,,,,,,1003,42,0.04187437686939183,24,18,1003,42,0.04187437686939183,18,24
Quartile,70,175.08333333333331,116,52.25,HFNL,142,9,0.06338028169014084,4,5,142,9,0.06338028169014084,5,4
,,,,,,1003,59,0.058823529411764705,34,25,1003,59,0.058823529411764705,25,34
Quartile,70,175.29166666666669,117,53.5,HFNL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1003,38,0.03788634097706879,22,16,1003,38,0.03788634097706879,16,22
Quartile,70,178.5,118,54.5,HFNL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
,,,,,,1003,53,0.05284147557328016,33,20,1003,53,0.05284147557328016,20,33
Quartile,70,176.79166666666669,115.70833333333334,54.208333333333336,HFNL,142,3,0.02112676056338028,0,3,142,3,0.02112676056338028,3,0
,,,,,,1003,51,0.05084745762711865,19,32,1003,51,0.05084745762711865,32,19
Quartile,70,174.70833333333331,116,56.541666666666664,HFNL,142,12,0.08450704225352113,6,6,142,12,0.08450704225352113,6,6
,,,,,,1003,51,0.05084745762711865,17,34,1003,51,0.05084745762711865,34,17
Quartile,70,171.5,115.79166666666666,52.708333333333336,HFNL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1003,46,0.045862412761714856,19,27,1003,46,0.045862412761714856,27,19
Quartile,70,176.29166666666669,115.5,53.91666666666667,HFNL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1003,58,0.05782652043868395,26,32,1003,56,0.05583250249252243,30,26
Quartile,70,175.79166666666666,114.20833333333334,53.208333333333336,HFNL,142,6,0.04225352112676056,4,2,142,6,0.04225352112676056,2,4
,,,,,,1003,47,0.04685942173479561,15,32,1003,46,0.045862412761714856,31,15
Quartile,70,176.79166666666666,117,55.91666666666667,HFNL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,42,0.04187437686939183,24,18,1003,42,0.04187437686939183,18,24
Quartile,70,178.91666666666669,116.79166666666666,53.333333333333336,HFNL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
,,,,,,1003,43,0.04287138584247258,30,13,1003,43,0.04287138584247258,13,30
Quartile,70,179,118.20833333333334,53.25,HFNL,142,8,0.056338028169014086,5,3,142,8,0.056338028169014086,3,5
,,,,,,1003,55,0.054835493519441676,40,15,1003,55,0.054835493519441676,15,40
Quartile,70,178.58333333333331,112.5,53,HFNL,142,10,0.07042253521126761,3,7,142,10,0.07042253521126761,7,3
,,,,,,1003,48,0.047856430707876374,10,38,1003,48,0.047856430707876374,38,10
Quartile,70,174.5,114.79166666666666,55.041666666666664,HFNL,142,8,0.056338028169014086,3,5,142,8,0.056338028169014086,5,3
,,,,,,1003,44,0.04386839481555334,14,30,1003,44,0.04386839481555334,30,14
Quartile,70,175.5,113.70833333333334,53.708333333333336,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1003,50,0.049850448654037885,16,34,1003,50,0.049850448654037885,34,16
Quartile,70,178,118.20833333333334,54.625,HFNL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
,,,,,,1003,53,0.05284147557328016,35,18,1003,53,0.05284147557328016,18,35
Quartile,70,174.79166666666669,115.20833333333334,53.75,HFNL,142,9,0.06338028169014084,6,3,142,9,0.06338028169014084,3,6
,,,,,,1003,49,0.04885343968095713,31,18,1003,49,0.04885343968095713,18,31
