Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,71,231.79166666666669,152.125,72.79166666666667,HFNL,142,4,0.028169014084507043,2,2,142,3,0.02112676056338028,1,2
,,,,,,1004,15,0.014940239043824702,7,8,1004,10,0.0099601593625498,6,4
Quartile,71,234.58333333333331,148.79166666666666,68.54166666666666,HFNL,142,3,0.02112676056338028,0,3,142,3,0.02112676056338028,3,0
,,,,,,1004,13,0.012948207171314742,6,7,1004,8,0.00796812749003984,4,4
Quartile,71,233.79166666666669,151.5,68.29166666666667,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,17,0.01693227091633466,5,12,1004,12,0.01195219123505976,8,4
Quartile,71,233.08333333333334,146.41666666666669,67.54166666666666,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,12,0.01195219123505976,2,10,1004,10,0.0099601593625498,8,2
Quartile,71,230.29166666666669,149.70833333333331,69.04166666666666,HFNL,142,6,0.04225352112676056,2,4,142,4,0.028169014084507043,3,1
,,,,,,1004,14,0.013944223107569721,6,8,1004,10,0.0099601593625498,7,3
Quartile,71,238,153.79166666666669,67.70833333333334,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,18,0.017928286852589643,10,8,1004,13,0.012948207171314742,4,9
Quartile,71,233.375,151.79166666666666,68.08333333333333,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,18,0.017928286852589643,7,11,1004,13,0.012948207171314742,7,6
Quartile,71,236.20833333333331,149.79166666666666,67.625,HFNL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1004,11,0.010956175298804782,2,9,1004,8,0.00796812749003984,6,2
Quartile,71,231.91666666666666,153.45833333333331,72,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,16,0.01593625498007968,9,7,1004,10,0.0099601593625498,3,7
Quartile,71,228.5,148.5,67.79166666666667,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,11,0.010956175298804782,5,6,1004,8,0.00796812749003984,5,3
Quartile,71,231.83333333333334,151.16666666666669,70.54166666666666,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,15,0.014940239043824702,9,6,1004,10,0.0099601593625498,3,7
Quartile,71,229.33333333333331,154.91666666666669,68.5,HFNL,142,3,0.02112676056338028,0,3,142,3,0.02112676056338028,3,0
,,,,,,1004,15,0.014940239043824702,11,4,1004,12,0.01195219123505976,4,8
Quartile,71,231.70833333333331,151.5,69.08333333333333,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,12,0.01195219123505976,5,7,1004,9,0.008964143426294821,5,4
Quartile,71,237.25,149.20833333333331,70.45833333333334,HFNL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1004,11,0.010956175298804782,2,9,1004,8,0.00796812749003984,6,2
Quartile,71,232.625,151.41666666666669,70.54166666666666,HFNL,142,2,0.014084507042253521,0,2,142,1,0.007042253521126761,1,0
,,,,,,1004,14,0.013944223107569721,8,6,1004,10,0.0099601593625498,4,6
Quartile,71,235.79166666666669,154.375,68.20833333333333,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,13,0.012948207171314742,7,6,1004,6,0.00597609561752988,2,4
Quartile,71,231.08333333333334,151.91666666666669,68.29166666666667,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1004,15,0.014940239043824702,6,9,1004,13,0.012948207171314742,8,5
Quartile,71,236.29166666666669,153.5,68.75,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,1004,14,0.013944223107569721,7,7,1004,10,0.0099601593625498,3,7
