Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,71,229.5,148,70.5,HFNL,142,3,0.02112676056338028,2,1,142,2,0.014084507042253521,1,1
,,,,,,1004,6,0.00597609561752988,0,6,1004,4,0.00398406374501992,4,0
Quartile,71,225.04166666666669,151.875,66.5,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1004,9,0.008964143426294821,6,3,1004,8,0.00796812749003984,3,5
Quartile,71,228,148.95833333333331,66.29166666666667,HFNL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1004,14,0.013944223107569721,5,9,1004,10,0.0099601593625498,7,3
Quartile,71,233.70833333333334,148.54166666666666,66.04166666666667,HFNL,142,2,0.014084507042253521,1,1,142,1,0.007042253521126761,0,1
,,,,,,1004,12,0.01195219123505976,3,9,1004,5,0.0049800796812749,3,2
Quartile,71,234.625,147.5,67.625,HFNL,142,2,0.014084507042253521,1,1,142,1,0.007042253521126761,0,1
,,,,,,1004,11,0.010956175298804782,3,8,1004,9,0.008964143426294821,7,2
Quartile,71,230,149.20833333333334,69.33333333333334,HFNL,142,2,0.014084507042253521,0,2,142,1,0.007042253521126761,1,0
,,,,,,1004,13,0.012948207171314742,5,8,1004,7,0.0069721115537848604,4,3
Quartile,71,230.70833333333331,147.58333333333331,69.79166666666667,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,13,0.012948207171314742,7,6,1004,8,0.00796812749003984,3,5
Quartile,71,227.70833333333331,147.20833333333334,67.91666666666667,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,12,0.01195219123505976,8,4,1004,9,0.008964143426294821,4,5
Quartile,71,231.5,151.91666666666669,72,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,1004,12,0.01195219123505976,8,4,1004,10,0.0099601593625498,2,8
Quartile,71,233.58333333333331,147.5,64.70833333333333,HFNL,142,4,0.028169014084507043,3,1,142,4,0.028169014084507043,1,3
,,,,,,1004,11,0.010956175298804782,4,7,1004,6,0.00597609561752988,2,4
Quartile,71,228.08333333333331,149.70833333333331,66.29166666666667,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,8,0.00796812749003984,4,4,1004,8,0.00796812749003984,4,4
