Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,68,182.20833333333334,125.29166666666667,69,HFNL,142,27,0.19014084507042253,13,14,142,27,0.19014084507042253,14,13
,,,,,,1004,173,0.17231075697211157,76,97,1004,173,0.17231075697211157,97,76
Quartile,68,189.91666666666669,129.20833333333334,71.79166666666667,HFNL,142,28,0.19718309859154928,14,14,142,28,0.19718309859154928,14,14
,,,,,,1004,189,0.18824701195219123,97,92,1004,189,0.18824701195219123,92,97
Quartile,68,183.79166666666666,127.70833333333334,68.625,HFNL,142,26,0.18309859154929578,12,14,142,26,0.18309859154929578,14,12
,,,,,,1004,160,0.1593625498007968,74,86,1004,160,0.1593625498007968,86,74
Quartile,68,187,126.70833333333334,68.20833333333334,HFNL,142,24,0.16901408450704225,13,11,142,24,0.16901408450704225,11,13
,,,,,,1004,176,0.1752988047808765,75,101,1004,176,0.1752988047808765,101,75
Quartile,68,186,127.29166666666667,70.08333333333333,HFNL,142,26,0.18309859154929578,12,14,142,26,0.18309859154929578,14,12
,,,,,,1004,182,0.18127490039840638,86,96,1004,182,0.18127490039840638,96,86
Quartile,68,184.41666666666669,127.70833333333334,71.58333333333333,HFNL,142,30,0.2112676056338028,14,16,142,30,0.2112676056338028,16,14
,,,,,,1004,174,0.17330677290836655,88,86,1004,174,0.17330677290836655,86,88
Quartile,68,187.20833333333331,128.79166666666669,69.5,HFNL,142,26,0.18309859154929578,14,12,142,26,0.18309859154929578,12,14
,,,,,,1004,178,0.17729083665338646,94,84,1004,178,0.17729083665338646,84,94
Quartile,68,186.29166666666669,126,66.54166666666667,HFNL,142,28,0.19718309859154928,12,16,142,28,0.19718309859154928,16,12
,,,,,,1004,168,0.16733067729083664,61,107,1004,168,0.16733067729083664,107,61
Quartile,68,185.70833333333331,125.79166666666667,67.04166666666667,HFNL,142,21,0.14788732394366197,10,11,142,21,0.14788732394366197,11,10
,,,,,,1004,170,0.1693227091633466,73,97,1004,170,0.1693227091633466,97,73
Quartile,68,184.70833333333334,128,67.20833333333334,HFNL,142,27,0.19014084507042253,15,12,142,27,0.19014084507042253,12,15
,,,,,,1004,178,0.17729083665338646,88,90,1004,178,0.17729083665338646,90,88
Quartile,68,183.79166666666669,130.29166666666669,70.5,HFNL,142,24,0.16901408450704225,14,10,142,24,0.16901408450704225,10,14
,,,,,,1004,182,0.18127490039840638,108,74,1004,182,0.18127490039840638,74,108
