Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,77,198.29166666666669,117.5,39.75,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,6,2,1003,0,0,0,0
Quartile,77,200.5,123.5,42.041666666666664,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,1003,13,0.01296111665004985,5,8,1003,0,0,0,0
Quartile,77,200.70833333333334,119.08333333333333,41.20833333333333,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,12,0.011964107676969093,6,6,1003,0,0,0,0
Quartile,77,205.875,120.79166666666666,40.833333333333336,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,1,10,1003,0,0,0,0
Quartile,77,201.41666666666669,121.70833333333333,41.25,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,6,5,1003,0,0,0,0
Quartile,77,203.58333333333331,117.79166666666666,40,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,13,0.01296111665004985,3,10,1003,0,0,0,0
Quartile,77,204,118.79166666666666,39.625,HFNL,142,3,0.02112676056338028,0,3,142,0,0,0,0
,,,,,,1003,13,0.01296111665004985,5,8,1003,0,0,0,0
Quartile,77,202,118.08333333333333,41.79166666666667,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,15,0.014955134596211365,5,10,1003,0,0,0,0
Quartile,77,197.79166666666669,120.79166666666666,40.208333333333336,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,18,0.01794616151545364,16,2,1003,0,0,0,0
Quartile,77,201,120.29166666666666,39.5,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,1003,13,0.01296111665004985,6,7,1003,0,0,0,0
Quartile,77,203,121.29166666666666,42.208333333333336,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,5,6,1003,0,0,0,0
Quartile,77,200.375,123,40,HFNL,142,3,0.02112676056338028,2,1,142,0,0,0,0
,,,,,,1003,12,0.011964107676969093,7,5,1003,0,0,0,0
Quartile,77,197.5,123.20833333333334,41.458333333333336,HFNL,142,2,0.014084507042253521,2,0,142,0,0,0,0
,,,,,,1003,7,0.006979062811565304,5,2,1003,0,0,0,0
Quartile,77,201.79166666666669,121.20833333333334,41.75,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,12,0.011964107676969093,5,7,1003,0,0,0,0
Quartile,77,203.79166666666669,123.375,41.458333333333336,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,1003,15,0.014955134596211365,5,10,1003,1,0.0009970089730807576,0,1
Quartile,77,201.125,120.79166666666666,39.75,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,1003,14,0.013958125623130608,4,10,1003,0,0,0,0
Quartile,77,206.95833333333331,120.5,42.708333333333336,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,0,8,1003,0,0,0,0
Quartile,77,203,118.75,39.5,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,3,8,1003,0,0,0,0
Quartile,77,202.5,122,40.58333333333333,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,5,0.004985044865403789,4,1,1003,0,0,0,0
Quartile,77,205.58333333333331,121.125,39.91666666666667,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,3,0.0029910269192422734,1,2,1003,0,0,0,0
Quartile,77,197.5,120.79166666666666,42.208333333333336,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,9,2,1003,0,0,0,0
Quartile,77,203.5,119.29166666666666,43.208333333333336,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,10,0.009970089730807577,4,6,1003,0,0,0,0
Quartile,77,199.375,119.5,40.25,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,17,0.01694915254237288,13,4,1003,0,0,0,0
Quartile,77,200.375,121.29166666666666,42.75,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,10,0.009970089730807577,7,3,1003,0,0,0,0
Quartile,77,201,118,43.75,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,12,0.011964107676969093,8,4,1003,0,0,0,0
Quartile,77,204.58333333333331,120,40.25,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,1003,16,0.015952143569292122,0,16,1003,0,0,0,0
Quartile,77,200.41666666666669,120.20833333333333,41,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,13,0.01296111665004985,8,5,1003,0,0,0,0
Quartile,77,205,120.45833333333333,39.08333333333333,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,1003,15,0.014955134596211365,6,9,1003,0,0,0,0
Quartile,77,199.875,121.70833333333333,41.25,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,10,0.009970089730807577,6,4,1003,0,0,0,0
Quartile,77,201.70833333333331,119.375,38.458333333333336,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,6,2,1003,0,0,0,0
Quartile,77,203.16666666666666,122.5,41.91666666666667,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,10,0.009970089730807577,4,6,1003,0,0,0,0
Quartile,77,198,117.79166666666666,40.125,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,7,0.006979062811565304,5,2,1003,0,0,0,0
Quartile,77,199.70833333333334,120.41666666666667,41.208333333333336,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,16,0.015952143569292122,9,7,1003,0,0,0,0
Quartile,77,200.70833333333334,119.79166666666666,39.79166666666667,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,1003,10,0.009970089730807577,7,3,1003,0,0,0,0
Quartile,77,202.20833333333331,120.41666666666667,39.5,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,3,5,1003,0,0,0,0
Quartile,77,205.29166666666669,125.70833333333333,41.75,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,17,0.01694915254237288,4,13,1003,0,0,0,0
Quartile,77,196.875,120.5,40.58333333333333,HFNL,142,2,0.014084507042253521,2,0,142,0,0,0,0
,,,,,,1003,14,0.013958125623130608,12,2,1003,0,0,0,0
Quartile,77,202.95833333333331,123.08333333333333,41.041666666666664,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,12,0.011964107676969093,3,9,1003,0,0,0,0
Quartile,77,200.08333333333331,119.20833333333334,39.75,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,10,0.009970089730807577,2,8,1003,0,0,0,0
Quartile,77,206.29166666666669,123.20833333333333,42.208333333333336,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,19,0.018943170488534396,2,17,1003,0,0,0,0
Quartile,77,205.66666666666666,122.70833333333333,41.25,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,1,7,1003,0,0,0,0
Quartile,77,206.33333333333334,120.08333333333333,42.541666666666664,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,25,0.024925224327018942,5,20,1003,0,0,0,0
Quartile,77,204.79166666666669,124.125,40.25,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,3,5,1003,0,0,0,0
Quartile,77,205.5,121.5,41.458333333333336,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,10,0.009970089730807577,2,8,1003,0,0,0,0
Quartile,77,201.79166666666669,121.58333333333333,42.41666666666667,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,9,0.00897308075772682,5,4,1003,0,0,0,0
Quartile,77,202,119.91666666666666,40.041666666666664,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,16,0.015952143569292122,7,9,1003,0,0,0,0
Quartile,77,200.875,120.79166666666666,40.208333333333336,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,8,0,1003,0,0,0,0
Quartile,77,201,121.91666666666666,40.041666666666664,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,9,2,1003,0,0,0,0
Quartile,77,204.58333333333331,123.58333333333333,40.041666666666664,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,3,8,1003,0,0,0,0
Quartile,77,200.375,124,40.041666666666664,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,4,7,1003,0,0,0,0
Quartile,77,202.29166666666666,120.08333333333333,40.208333333333336,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,4,7,1003,0,0,0,0
Quartile,77,201.91666666666669,120.33333333333333,41.25,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,5,3,1003,0,0,0,0
Quartile,77,204.5,118.83333333333334,40.5,HFNL,142,3,0.02112676056338028,0,3,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,3,5,1003,0,0,0,0
Quartile,77,201.5,121.08333333333333,40.5,HFNL,142,2,0.014084507042253521,2,0,142,0,0,0,0
,,,,,,1003,14,0.013958125623130608,4,10,1003,0,0,0,0
Quartile,77,202.20833333333334,119,39.91666666666667,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,6,0.005982053838484547,2,4,1003,0,0,0,0
Quartile,77,204.79166666666669,120.70833333333334,43.08333333333333,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,1003,16,0.015952143569292122,5,11,1003,0,0,0,0
Quartile,77,199.375,119.29166666666666,39.041666666666664,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,6,2,1003,0,0,0,0
Quartile,77,204.95833333333334,123.70833333333334,41.29166666666667,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,14,0.013958125623130608,4,10,1003,1,0.0009970089730807576,0,1
Quartile,77,204,118.58333333333333,39.75,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,10,0.009970089730807577,3,7,1003,0,0,0,0
Quartile,77,207.08333333333331,124.08333333333333,39.208333333333336,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,13,0.01296111665004985,0,13,1003,0,0,0,0
Quartile,77,203.375,121.29166666666666,40.5,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,7,0.006979062811565304,1,6,1003,0,0,0,0
Quartile,77,205.29166666666666,123,42.125,HFNL,142,4,0.028169014084507043,3,1,142,0,0,0,0
,,,,,,1003,9,0.00897308075772682,2,7,1003,0,0,0,0
Quartile,77,200,122,42.041666666666664,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,1003,9,0.00897308075772682,6,3,1003,0,0,0,0
Quartile,77,203.5,120.70833333333333,40.25,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,17,0.01694915254237288,7,10,1003,0,0,0,0
Quartile,77,200.41666666666669,121.375,41.666666666666664,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,4,4,1003,0,0,0,0
Quartile,77,200.20833333333331,120.5,41.708333333333336,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,9,0.00897308075772682,4,5,1003,0,0,0,0
Quartile,77,199.41666666666669,121.79166666666666,42.041666666666664,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,4,0.003988035892323031,2,2,1003,0,0,0,0
Quartile,77,201.58333333333331,120.79166666666667,39.5,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,7,0.006979062811565304,3,4,1003,0,0,0,0
Quartile,77,199.5,119,43,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,4,7,1003,0,0,0,0
Quartile,77,202.20833333333331,119.91666666666667,39.75,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,7,0.006979062811565304,2,5,1003,0,0,0,0
Quartile,77,203.5,119.5,42.79166666666667,HFNL,142,3,0.02112676056338028,0,3,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,3,8,1003,0,0,0,0
Quartile,77,204.70833333333334,122.29166666666666,40.041666666666664,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,1003,10,0.009970089730807577,4,6,1003,0,0,0,0
Quartile,77,201,120.20833333333334,39.75,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,10,0.009970089730807577,6,4,1003,0,0,0,0
Quartile,77,200,118.79166666666666,41.041666666666664,HFNL,142,2,0.014084507042253521,2,0,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,8,3,1003,0,0,0,0
Quartile,77,200.70833333333331,119.20833333333333,42.541666666666664,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,1003,10,0.009970089730807577,7,3,1003,0,0,0,0
Quartile,77,198.29166666666666,120.70833333333333,39.458333333333336,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,12,0.011964107676969093,9,3,1003,0,0,0,0
Quartile,77,204.41666666666669,118.75,40.958333333333336,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,18,0.01794616151545364,5,13,1003,0,0,0,0
Quartile,77,204.875,119.20833333333334,41.041666666666664,HFNL,142,4,0.028169014084507043,1,3,142,0,0,0,0
,,,,,,1003,7,0.006979062811565304,3,4,1003,0,0,0,0
Quartile,77,204,122.20833333333333,39.25,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,1,7,1003,0,0,0,0
Quartile,77,202.79166666666666,119.70833333333333,40.625,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,4,4,1003,0,0,0,0
Quartile,77,202.79166666666666,124,42.833333333333336,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,1003,7,0.006979062811565304,3,4,1003,0,0,0,0
Quartile,77,203,123.41666666666667,40.41666666666667,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,5,0.004985044865403789,2,3,1003,0,0,0,0
Quartile,77,199.5,119.79166666666666,42,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,6,0.005982053838484547,2,4,1003,0,0,0,0
Quartile,77,201.45833333333331,117.16666666666666,40.91666666666667,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,10,0.009970089730807577,6,4,1003,0,0,0,0
Quartile,77,201,121.20833333333333,39.458333333333336,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,14,0.013958125623130608,11,3,1003,0,0,0,0
Quartile,77,201.20833333333331,125.70833333333333,40.5,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,13,0.01296111665004985,5,8,1003,1,0.0009970089730807576,0,1
Quartile,77,199.79166666666669,121,40.25,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,16,0.015952143569292122,9,7,1003,0,0,0,0
Quartile,77,203.5,120.29166666666666,39.58333333333333,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,1003,6,0.005982053838484547,1,5,1003,0,0,0,0
Quartile,77,202.5,122,41.458333333333336,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,1003,6,0.005982053838484547,1,5,1003,0,0,0,0
Quartile,77,204.91666666666669,121.125,42.541666666666664,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,1003,16,0.015952143569292122,4,12,1003,0,0,0,0
Quartile,77,203.70833333333331,120.5,42.5,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,13,0.01296111665004985,5,8,1003,0,0,0,0
Quartile,77,204.5,124.08333333333333,43.25,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,8,0.007976071784646061,2,6,1003,0,0,0,0
Quartile,77,200.70833333333331,119.5,39.5,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,1003,12,0.011964107676969093,5,7,1003,0,0,0,0
Quartile,77,201.375,121.125,40.208333333333336,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,7,0.006979062811565304,3,4,1003,0,0,0,0
Quartile,77,200.91666666666669,121.91666666666666,38.5,HFNL,142,4,0.028169014084507043,3,1,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,5,6,1003,0,0,0,0
Quartile,77,204,124.125,40.5,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,6,0.005982053838484547,2,4,1003,0,0,0,0
Quartile,77,201.20833333333331,120.875,38.041666666666664,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,15,0.014955134596211365,6,9,1003,0,0,0,0
Quartile,77,207,122.91666666666667,42.041666666666664,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,1003,11,0.010967098703888335,2,9,1003,0,0,0,0
Quartile,77,202.375,121.70833333333334,42,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,1003,10,0.009970089730807577,6,4,1003,0,0,0,0
Quartile,77,202.91666666666669,117.79166666666666,42.708333333333336,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,1003,12,0.011964107676969093,4,8,1003,0,0,0,0
Quartile,77,206.20833333333334,119.20833333333334,42.041666666666664,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,14,0.013958125623130608,2,12,1003,0,0,0,0
Quartile,77,203.5,120.5,41.79166666666667,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,1003,13,0.01296111665004985,5,8,1003,0,0,0,0
Quartile,77,201.29166666666666,119.5,39.208333333333336,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,1003,7,0.006979062811565304,3,4,1003,0,0,0,0
Quartile,77,200.29166666666669,120.29166666666666,38.458333333333336,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,1003,12,0.011964107676969093,7,5,1003,0,0,0,0
