Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,68,206.79166666666666,135.79166666666666,60.25,HFNL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1003,27,0.026919242273180457,16,11,1003,27,0.026919242273180457,11,16
Quartile,68,209.70833333333334,135.91666666666669,61.5,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1003,24,0.023928215353938187,15,9,1003,24,0.023928215353938187,9,15
Quartile,68,207.5,135.79166666666666,59.91666666666667,HFNL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1003,23,0.022931206380857428,12,11,1003,23,0.022931206380857428,11,12
Quartile,68,206.5,139.5,60.458333333333336,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1003,27,0.026919242273180457,22,5,1003,26,0.0259222333000997,4,22
Quartile,68,210.08333333333331,137.58333333333331,61.458333333333336,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1003,24,0.023928215353938187,16,8,1003,24,0.023928215353938187,8,16
Quartile,68,207.41666666666669,134.83333333333334,60.541666666666664,HFNL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1003,19,0.018943170488534396,9,10,1003,19,0.018943170488534396,10,9
Quartile,68,209.83333333333334,133.91666666666669,61.5,HFNL,142,4,0.028169014084507043,3,1,142,4,0.028169014084507043,1,3
,,,,,,1003,22,0.02193419740777667,8,14,1003,22,0.02193419740777667,14,8
Quartile,68,210.20833333333331,136.58333333333331,58.541666666666664,HFNL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1003,29,0.028913260219341975,19,10,1003,29,0.028913260219341975,10,19
Quartile,68,206.70833333333331,134.25,61.166666666666664,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1003,23,0.022931206380857428,11,12,1003,23,0.022931206380857428,12,11
Quartile,68,208.5,136.5,60.458333333333336,HFNL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1003,18,0.01794616151545364,12,6,1003,18,0.01794616151545364,6,12
Quartile,68,207.29166666666666,136.41666666666669,62.79166666666667,HFNL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1003,25,0.024925224327018942,15,10,1003,25,0.024925224327018942,10,15
Quartile,68,209,134.70833333333334,60.29166666666667,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,29,0.028913260219341975,5,24,1003,29,0.028913260219341975,24,5
Quartile,68,211.08333333333334,136.08333333333331,61.041666666666664,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1003,13,0.01296111665004985,9,4,1003,13,0.01296111665004985,4,9
Quartile,68,207.5,133.79166666666666,61.79166666666667,HFNL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1003,24,0.023928215353938187,8,16,1003,24,0.023928215353938187,16,8
Quartile,68,204.125,132,60.708333333333336,HFNL,142,6,0.04225352112676056,1,5,142,6,0.04225352112676056,5,1
,,,,,,1003,34,0.03389830508474576,8,26,1003,34,0.03389830508474576,26,8
Quartile,68,208.375,138,62.541666666666664,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1003,27,0.026919242273180457,17,10,1003,26,0.0259222333000997,9,17
Quartile,68,209.70833333333331,138.125,60.708333333333336,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1003,24,0.023928215353938187,18,6,1003,24,0.023928215353938187,6,18
Quartile,68,203.625,136,60.5,HFNL,142,4,0.028169014084507043,3,1,142,4,0.028169014084507043,1,3
,,,,,,1003,16,0.015952143569292122,9,7,1003,16,0.015952143569292122,7,9
Quartile,68,209.79166666666669,134.08333333333331,60,HFNL,142,3,0.02112676056338028,0,3,142,3,0.02112676056338028,3,0
,,,,,,1003,19,0.018943170488534396,9,10,1003,19,0.018943170488534396,10,9
Quartile,68,209.125,133.70833333333331,59.208333333333336,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1003,22,0.02193419740777667,11,11,1003,22,0.02193419740777667,11,11
Quartile,68,208.70833333333334,137.58333333333331,61.91666666666667,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1003,21,0.020937188434695914,14,7,1003,21,0.020937188434695914,7,14
Quartile,68,208.79166666666669,136.125,57.666666666666664,HFNL,142,4,0.028169014084507043,3,1,142,4,0.028169014084507043,1,3
,,,,,,1003,29,0.028913260219341975,13,16,1003,29,0.028913260219341975,16,13
Quartile,68,211.58333333333331,135.79166666666666,60.041666666666664,HFNL,142,3,0.02112676056338028,3,0,142,3,0.02112676056338028,0,3
,,,,,,1003,23,0.022931206380857428,13,10,1003,23,0.022931206380857428,10,13
Quartile,68,206,137.20833333333334,57.75,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1003,27,0.026919242273180457,20,7,1003,27,0.026919242273180457,7,20
Quartile,68,210.79166666666666,133.5,60.20833333333333,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,23,0.022931206380857428,12,11,1003,23,0.022931206380857428,11,12
Quartile,68,210.20833333333331,135.70833333333331,58,HFNL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
