Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,73,167.29166666666666,114.70833333333334,59.958333333333336,HFNL,142,9,0.06338028169014084,3,6,142,9,0.06338028169014084,6,3
,,,,,,1004,80,0.0796812749003984,42,38,1004,80,0.0796812749003984,38,42
Quartile,73,170.5,111.5,60.41666666666667,HFNL,142,14,0.09859154929577464,6,8,142,13,0.09154929577464789,7,6
,,,,,,1004,79,0.07868525896414343,27,52,1004,76,0.07569721115537849,50,26
Quartile,73,168.91666666666669,113.29166666666666,59.041666666666664,HFNL,142,15,0.1056338028169014,7,8,142,15,0.1056338028169014,8,7
,,,,,,1004,96,0.09561752988047809,43,53,1004,94,0.09362549800796813,52,42
Quartile,73,171,116.08333333333333,60.29166666666667,HFNL,142,14,0.09859154929577464,8,6,142,13,0.09154929577464789,5,8
,,,,,,1004,84,0.08366533864541832,49,35,1004,81,0.08067729083665338,32,49
Quartile,73,167.41666666666669,112.20833333333334,57.75,HFNL,142,13,0.09154929577464789,7,6,142,13,0.09154929577464789,6,7
,,,,,,1004,92,0.09163346613545817,36,56,1004,91,0.09063745019920319,55,36
Quartile,73,168.70833333333334,114.29166666666667,60.29166666666667,HFNL,142,14,0.09859154929577464,7,7,142,14,0.09859154929577464,7,7
,,,,,,1004,88,0.08764940239043825,45,43,1004,86,0.08565737051792828,41,45
Quartile,73,169.5,114.5,60.25,HFNL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1004,88,0.08764940239043825,45,43,1004,87,0.08665338645418327,42,45
Quartile,73,168.20833333333331,113.66666666666667,59.25,HFNL,142,17,0.11971830985915492,9,8,142,16,0.11267605633802817,7,9
,,,,,,1004,82,0.08167330677290836,35,47,1004,79,0.07868525896414343,46,33
Quartile,73,168.29166666666666,118.5,58,HFNL,142,14,0.09859154929577464,8,6,142,14,0.09859154929577464,6,8
,,,,,,1004,72,0.07171314741035857,44,28,1004,69,0.06872509960159362,26,43
Quartile,73,167.70833333333331,115,61.958333333333336,HFNL,142,12,0.08450704225352113,5,7,142,12,0.08450704225352113,7,5
,,,,,,1004,83,0.08266932270916334,42,41,1004,81,0.08067729083665338,40,41
Quartile,73,167.79166666666666,114.625,59,HFNL,142,9,0.06338028169014084,6,3,142,9,0.06338028169014084,3,6
,,,,,,1004,95,0.0946215139442231,39,56,1004,92,0.09163346613545817,53,39
Quartile,73,164,110.41666666666667,57.958333333333336,HFNL,142,8,0.056338028169014086,1,7,142,8,0.056338028169014086,7,1
,,,,,,1004,95,0.0946215139442231,23,72,1004,93,0.09262948207171315,70,23
Quartile,73,169.91666666666669,117,58.541666666666664,HFNL,142,12,0.08450704225352113,7,5,142,12,0.08450704225352113,5,7
,,,,,,1004,76,0.07569721115537849,45,31,1004,75,0.07470119521912351,30,45
Quartile,73,169.20833333333334,116.5,59.79166666666667,HFNL,142,10,0.07042253521126761,4,6,142,9,0.06338028169014084,5,4
,,,,,,1004,89,0.08864541832669323,46,43,1004,87,0.08665338645418327,42,45
Quartile,73,166.5,113.875,58.5,HFNL,142,13,0.09154929577464789,6,7,142,13,0.09154929577464789,7,6
,,,,,,1004,90,0.08964143426294821,38,52,1004,89,0.08864541832669323,52,37
Quartile,73,169.5,111.20833333333333,59.708333333333336,HFNL,142,12,0.08450704225352113,6,6,142,12,0.08450704225352113,6,6
,,,,,,1004,88,0.08764940239043825,31,57,1004,86,0.08565737051792828,56,30
Quartile,73,171.91666666666669,114.70833333333334,59.208333333333336,HFNL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
,,,,,,1004,96,0.09561752988047809,43,53,1004,96,0.09561752988047809,53,43
Quartile,73,172.5,116.29166666666666,58.29166666666667,HFNL,142,12,0.08450704225352113,6,6,142,11,0.07746478873239436,5,6
,,,,,,1004,89,0.08864541832669323,50,39,1004,85,0.0846613545816733,35,50
Quartile,73,171.29166666666669,115.29166666666666,59.58333333333333,HFNL,142,12,0.08450704225352113,6,6,142,12,0.08450704225352113,6,6
,,,,,,1004,94,0.09362549800796813,50,44,1004,88,0.08764940239043825,39,49
Quartile,73,164,115.58333333333333,62.5,HFNL,142,12,0.08450704225352113,5,7,142,12,0.08450704225352113,7,5
,,,,,,1004,69,0.06872509960159362,41,28,1004,67,0.06673306772908366,28,39
Quartile,73,171.625,112,57.75,HFNL,142,12,0.08450704225352113,5,7,142,12,0.08450704225352113,7,5
,,,,,,1004,91,0.09063745019920319,30,61,1004,88,0.08764940239043825,58,30
Quartile,73,169.20833333333331,115.70833333333334,58.166666666666664,HFNL,142,9,0.06338028169014084,4,5,142,9,0.06338028169014084,5,4
,,,,,,1004,85,0.0846613545816733,47,38,1004,84,0.08366533864541832,37,47
Quartile,73,169.5,113.20833333333334,60.708333333333336,HFNL,142,13,0.09154929577464789,7,6,142,13,0.09154929577464789,6,7
,,,,,,1004,86,0.08565737051792828,38,48,1004,84,0.08366533864541832,46,38
Quartile,73,168.08333333333331,117.375,61.041666666666664,HFNL,142,14,0.09859154929577464,7,7,142,14,0.09859154929577464,7,7
,,,,,,1004,90,0.08964143426294821,56,34,1004,89,0.08864541832669323,34,55
Quartile,73,165,113.79166666666666,59.75,HFNL,142,8,0.056338028169014086,3,5,142,7,0.04929577464788732,5,2
,,,,,,1004,88,0.08764940239043825,39,49,1004,82,0.08167330677290836,47,35
Quartile,73,171.625,113,59.08333333333333,HFNL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
,,,,,,1004,88,0.08764940239043825,40,48,1004,82,0.08167330677290836,43,39
Quartile,73,170.20833333333334,113.41666666666666,57.79166666666667,HFNL,142,15,0.1056338028169014,6,9,142,13,0.09154929577464789,7,6
,,,,,,1004,84,0.08366533864541832,37,47,1004,81,0.08067729083665338,44,37
Quartile,73,167.29166666666666,114.5,59.5,HFNL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1004,88,0.08764940239043825,43,45,1004,87,0.08665338645418327,44,43
Quartile,73,170,113,59.70833333333333,HFNL,142,14,0.09859154929577464,8,6,142,13,0.09154929577464789,6,7
,,,,,,1004,77,0.07669322709163347,34,43,1004,73,0.07270916334661355,42,31
Quartile,73,167.20833333333334,118.70833333333334,59.08333333333333,HFNL,142,12,0.08450704225352113,7,5,142,12,0.08450704225352113,5,7
,,,,,,1004,80,0.0796812749003984,60,20,1004,80,0.0796812749003984,20,60
Quartile,73,167.91666666666669,115.5,59.29166666666667,HFNL,142,12,0.08450704225352113,5,7,142,11,0.07746478873239436,6,5
,,,,,,1004,83,0.08266932270916334,42,41,1004,79,0.07868525896414343,38,41
Quartile,73,171,116.20833333333334,61.58333333333333,HFNL,142,15,0.1056338028169014,8,7,142,14,0.09859154929577464,6,8
,,,,,,1004,79,0.07868525896414343,46,33,1004,78,0.07768924302788845,32,46
Quartile,73,169.79166666666669,112.70833333333334,58.41666666666667,HFNL,142,13,0.09154929577464789,7,6,142,13,0.09154929577464789,6,7
,,,,,,1004,72,0.07171314741035857,22,50,1004,72,0.07171314741035857,50,22
Quartile,73,171,111.70833333333334,57.91666666666667,HFNL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1004,91,0.09063745019920319,37,54,1004,88,0.08764940239043825,52,36
