Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,70,225.25,150.29166666666666,76.66666666666666,HFNL,142,8,0.056338028169014086,5,3,142,6,0.04225352112676056,2,4
,,,,,,1004,77,0.07669322709163347,39,38,1004,67,0.06673306772908366,32,35
Quartile,70,221.41666666666669,153.70833333333331,75.04166666666666,HFNL,142,13,0.09154929577464789,5,8,142,10,0.07042253521126761,5,5
,,,,,,1004,78,0.07768924302788845,46,32,1004,71,0.07071713147410359,27,44
Quartile,70,227.20833333333334,148.91666666666669,75.75,HFNL,142,8,0.056338028169014086,5,3,142,7,0.04929577464788732,2,5
,,,,,,1004,63,0.06274900398406374,23,40,1004,56,0.055776892430278883,34,22
Quartile,70,224.29166666666666,148.125,74.95833333333334,HFNL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
,,,,,,1004,76,0.07569721115537849,32,44,1004,65,0.0647410358565737,36,29
Quartile,70,223.66666666666666,149.08333333333331,75.41666666666667,HFNL,142,14,0.09859154929577464,7,7,142,10,0.07042253521126761,5,5
,,,,,,1004,58,0.05776892430278884,33,25,1004,53,0.052788844621513946,24,29
Quartile,70,218.70833333333331,151.08333333333331,75.45833333333334,HFNL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1004,86,0.08565737051792828,54,32,1004,76,0.07569721115537849,30,46
Quartile,70,221,154.5,75.625,HFNL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1004,71,0.07071713147410359,44,27,1004,66,0.06573705179282868,26,40
Quartile,70,220.08333333333331,151.29166666666669,75.58333333333333,HFNL,142,11,0.07746478873239436,5,6,142,10,0.07042253521126761,5,5
,,,,,,1004,62,0.061752988047808766,37,25,1004,56,0.055776892430278883,22,34
Quartile,70,225.58333333333331,145.58333333333331,79,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,67,0.06673306772908366,16,51,1004,62,0.061752988047808766,46,16
Quartile,70,222.625,147.91666666666669,76,HFNL,142,9,0.06338028169014084,3,6,142,9,0.06338028169014084,6,3
,,,,,,1004,81,0.08067729083665338,40,41,1004,74,0.07370517928286853,38,36
Quartile,70,220.45833333333331,148.875,76.66666666666666,HFNL,142,9,0.06338028169014084,3,6,142,8,0.056338028169014086,5,3
,,,,,,1004,61,0.060756972111553786,26,35,1004,55,0.054780876494023904,33,22
Quartile,70,221.91666666666669,148.79166666666666,72.5,HFNL,142,11,0.07746478873239436,5,6,142,9,0.06338028169014084,5,4
,,,,,,1004,66,0.06573705179282868,30,36,1004,60,0.05976095617529881,34,26
Quartile,70,222.54166666666669,152.29166666666669,78.04166666666666,HFNL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1004,51,0.05079681274900399,30,21,1004,44,0.043824701195219126,17,27
Quartile,70,227.41666666666666,149.20833333333334,78.83333333333334,HFNL,142,10,0.07042253521126761,5,5,142,8,0.056338028169014086,4,4
,,,,,,1004,74,0.07370517928286853,35,39,1004,66,0.06573705179282868,31,35
Quartile,70,223.95833333333331,152,73.41666666666666,HFNL,142,7,0.04929577464788732,6,1,142,6,0.04225352112676056,1,5
,,,,,,1004,69,0.06872509960159362,35,34,1004,61,0.060756972111553786,30,31
Quartile,70,223.29166666666669,148,76.5,HFNL,142,12,0.08450704225352113,5,7,142,11,0.07746478873239436,7,4
,,,,,,1004,64,0.06374501992031872,18,46,1004,58,0.05776892430278884,42,16
Quartile,70,220.95833333333331,150.08333333333331,78,HFNL,142,9,0.06338028169014084,6,3,142,8,0.056338028169014086,3,5
,,,,,,1004,70,0.0697211155378486,36,34,1004,66,0.06573705179282868,31,35
Quartile,70,223.41666666666669,149.58333333333331,76.20833333333334,HFNL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1004,70,0.0697211155378486,30,40,1004,61,0.060756972111553786,35,26
Quartile,70,226.58333333333334,153.91666666666669,75.29166666666667,HFNL,142,14,0.09859154929577464,5,9,142,13,0.09154929577464789,8,5
,,,,,,1004,63,0.06274900398406374,36,27,1004,56,0.055776892430278883,22,34
Quartile,70,225.54166666666669,153.79166666666666,77.20833333333333,HFNL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1004,65,0.0647410358565737,44,21,1004,59,0.05876494023904383,18,41
Quartile,70,224.20833333333331,146.25,77.375,HFNL,142,15,0.1056338028169014,7,8,142,14,0.09859154929577464,7,7
,,,,,,1004,84,0.08366533864541832,32,52,1004,74,0.07370517928286853,46,28
Quartile,70,223.79166666666666,153.29166666666666,77.25,HFNL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1004,74,0.07370517928286853,45,29,1004,72,0.07171314741035857,27,45
Quartile,70,223.70833333333331,150.125,76.54166666666666,HFNL,142,10,0.07042253521126761,6,4,142,9,0.06338028169014084,4,5
,,,,,,1004,72,0.07171314741035857,39,33,1004,66,0.06573705179282868,28,38
Quartile,70,221.29166666666669,150.79166666666669,77.70833333333334,HFNL,142,8,0.056338028169014086,5,3,142,7,0.04929577464788732,3,4
,,,,,,1004,70,0.0697211155378486,33,37,1004,64,0.06374501992031872,32,32
Quartile,70,223.79166666666669,153.375,76.25,HFNL,142,12,0.08450704225352113,9,3,142,10,0.07042253521126761,3,7
,,,,,,1004,57,0.05677290836653386,39,18,1004,55,0.054780876494023904,17,38
Quartile,70,222.20833333333334,152.58333333333331,77.5,HFNL,142,9,0.06338028169014084,4,5,142,8,0.056338028169014086,4,4
,,,,,,1004,87,0.08665338645418327,53,34,1004,81,0.08067729083665338,29,52
Quartile,70,225.5,153.20833333333331,76.25,HFNL,142,11,0.07746478873239436,6,5,142,10,0.07042253521126761,4,6
,,,,,,1004,81,0.08067729083665338,44,37,1004,74,0.07370517928286853,30,44
Quartile,70,223.29166666666666,146.625,75.70833333333334,HFNL,142,9,0.06338028169014084,3,6,142,9,0.06338028169014084,6,3
,,,,,,1004,75,0.07470119521912351,25,50,1004,71,0.07071713147410359,46,25
Quartile,70,223.70833333333334,146.79166666666666,79,HFNL,142,4,0.028169014084507043,1,3,142,3,0.02112676056338028,2,1
,,,,,,1004,79,0.07868525896414343,29,50,1004,72,0.07171314741035857,44,28
Quartile,70,221.375,155.58333333333331,74.5,HFNL,142,9,0.06338028169014084,5,4,142,8,0.056338028169014086,4,4
,,,,,,1004,78,0.07768924302788845,59,19,1004,71,0.07071713147410359,17,54
Quartile,70,223.58333333333331,151.08333333333331,77.79166666666667,HFNL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1004,71,0.07071713147410359,43,28,1004,65,0.0647410358565737,24,41
Quartile,70,220.79166666666666,150.08333333333331,72.625,HFNL,142,14,0.09859154929577464,7,7,142,13,0.09154929577464789,6,7
,,,,,,1004,53,0.052788844621513946,25,28,1004,48,0.04780876494023904,27,21
Quartile,70,223.5,150.95833333333331,75.54166666666666,HFNL,142,9,0.06338028169014084,5,4,142,8,0.056338028169014086,4,4
,,,,,,1004,77,0.07669322709163347,40,37,1004,74,0.07370517928286853,34,40
Quartile,70,223.29166666666666,146.29166666666666,79.08333333333333,HFNL,142,9,0.06338028169014084,3,6,142,8,0.056338028169014086,5,3
,,,,,,1004,65,0.0647410358565737,22,43,1004,59,0.05876494023904383,39,20
Quartile,70,227.20833333333334,149.58333333333331,76.125,HFNL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
,,,,,,1004,67,0.06673306772908366,27,40,1004,59,0.05876494023904383,33,26
Quartile,70,218.54166666666669,148.04166666666666,76.5,HFNL,142,12,0.08450704225352113,5,7,142,11,0.07746478873239436,6,5
,,,,,,1004,64,0.06374501992031872,25,39,1004,61,0.060756972111553786,39,22
Quartile,70,224.20833333333331,152.70833333333331,78.83333333333334,HFNL,142,10,0.07042253521126761,3,7,142,8,0.056338028169014086,5,3
,,,,,,1004,66,0.06573705179282868,44,22,1004,58,0.05776892430278884,16,42
