Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,71,171.20833333333331,118,67.70833333333334,HNFL,142,39,0.2746478873239437,22,17,142,39,0.2746478873239437,17,22
,,,,,,1004,250,0.24900398406374502,144,106,1004,250,0.24900398406374502,106,144
Quartile,71,169.625,120.66666666666666,66.79166666666667,HNFL,142,36,0.2535211267605634,19,17,142,36,0.2535211267605634,17,19
,,,,,,1004,268,0.26693227091633465,126,142,1004,268,0.26693227091633465,142,126
Quartile,71,168.79166666666666,119.20833333333334,64.5,HNFL,142,39,0.2746478873239437,21,18,142,39,0.2746478873239437,18,21
,,,,,,1004,265,0.2639442231075697,131,134,1004,265,0.2639442231075697,134,131
Quartile,71,176,120.83333333333334,69.04166666666667,HNFL,142,34,0.23943661971830985,16,18,142,34,0.23943661971830985,18,16
,,,,,,1004,269,0.2679282868525896,124,145,1004,269,0.2679282868525896,145,124
Quartile,71,169.29166666666666,119.70833333333334,69.70833333333334,HNFL,142,40,0.28169014084507044,21,19,142,39,0.2746478873239437,19,20
,,,,,,1004,273,0.27191235059760954,131,142,1004,273,0.27191235059760954,142,131
Quartile,71,167.58333333333331,119.875,68.16666666666667,HNFL,142,42,0.29577464788732394,20,22,142,42,0.29577464788732394,22,20
,,,,,,1004,258,0.25697211155378485,133,125,1004,258,0.25697211155378485,125,133
Quartile,71,173.79166666666669,121.125,65.54166666666667,HNFL,142,41,0.2887323943661972,22,19,142,41,0.2887323943661972,19,22
,,,,,,1004,272,0.27091633466135456,132,140,1004,272,0.27091633466135456,140,132
Quartile,71,169.08333333333331,119.79166666666667,69.20833333333334,HNFL,142,47,0.33098591549295775,22,25,142,47,0.33098591549295775,25,22
,,,,,,1004,273,0.27191235059760954,148,125,1004,273,0.27191235059760954,125,148
Quartile,71,167.41666666666666,120.08333333333333,65.75,HNFL,142,39,0.2746478873239437,17,22,142,39,0.2746478873239437,22,17
,,,,,,1004,279,0.2778884462151394,130,149,1004,279,0.2778884462151394,149,130
Quartile,71,169.70833333333331,117.58333333333333,66.20833333333334,HNFL,142,39,0.2746478873239437,22,17,142,39,0.2746478873239437,17,22
,,,,,,1004,278,0.27689243027888444,155,123,1004,278,0.27689243027888444,123,155
Quartile,71,166.70833333333331,117.16666666666666,69.5,HNFL,142,39,0.2746478873239437,20,19,142,39,0.2746478873239437,19,20
,,,,,,1004,270,0.2689243027888446,155,115,1004,270,0.2689243027888446,115,155
Quartile,71,169.08333333333334,120.91666666666667,68.25,HNFL,142,42,0.29577464788732394,20,22,142,42,0.29577464788732394,22,20
,,,,,,1004,254,0.25298804780876494,125,129,1004,255,0.2539840637450199,129,126
Quartile,71,175,119.20833333333334,65.45833333333333,HNFL,142,37,0.2605633802816901,21,16,142,37,0.2605633802816901,16,21
,,,,,,1004,252,0.250996015936255,121,131,1004,252,0.250996015936255,131,121
Quartile,71,170.29166666666666,118.5,67.625,HNFL,142,40,0.28169014084507044,21,19,142,40,0.28169014084507044,19,21
,,,,,,1004,271,0.2699203187250996,136,135,1004,271,0.2699203187250996,135,136
