Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,66,177.95833333333331,122.79166666666667,71.875,HNFL,142,33,0.2323943661971831,19,14,142,57,0.4014084507042254,26,31
,,,,,,1004,219,0.21812749003984064,120,99,1004,373,0.3715139442231076,169,204
Quartile,66,170.5,125.5,72.875,HNFL,142,32,0.22535211267605634,16,16,142,57,0.4014084507042254,28,29
,,,,,,1004,217,0.21613545816733068,101,116,1004,373,0.3715139442231076,199,174
Quartile,66,177.58333333333331,125.29166666666666,74.54166666666666,HNFL,142,31,0.21830985915492956,16,15,142,56,0.39436619718309857,26,30
,,,,,,1004,223,0.22211155378486055,111,112,1004,399,0.39741035856573703,177,222
Quartile,66,170.79166666666666,124.20833333333333,70.95833333333334,HNFL,142,26,0.18309859154929578,14,12,142,49,0.34507042253521125,27,22
,,,,,,1004,228,0.22709163346613545,112,116,1004,401,0.399402390438247,224,177
Quartile,66,175.79166666666666,125.20833333333334,75.75,HNFL,142,30,0.2112676056338028,14,16,142,54,0.38028169014084506,26,28
,,,,,,1004,223,0.22211155378486055,108,115,1004,399,0.39741035856573703,193,206
Quartile,66,170,124.5,73.08333333333333,HNFL,142,34,0.23943661971830985,16,18,142,54,0.38028169014084506,25,29
,,,,,,1004,228,0.22709163346613545,113,115,1004,383,0.38147410358565736,204,179
Quartile,66,168.75,123.79166666666667,72.625,HNFL,142,34,0.23943661971830985,17,17,142,60,0.4225352112676056,31,29
,,,,,,1004,211,0.2101593625498008,104,107,1004,375,0.37350597609561753,201,174
Quartile,66,168.08333333333331,121.20833333333334,69.95833333333334,HNFL,142,34,0.23943661971830985,17,17,142,62,0.43661971830985913,32,30
,,,,,,1004,218,0.21713147410358566,114,104,1004,401,0.399402390438247,231,170
Quartile,66,173.79166666666669,123.625,71.75,HNFL,142,32,0.22535211267605634,14,18,142,56,0.39436619718309857,28,28
,,,,,,1004,227,0.22609561752988047,115,112,1004,393,0.39143426294820716,206,187
Quartile,66,173.41666666666669,123,72.875,HNFL,142,32,0.22535211267605634,16,16,142,59,0.4154929577464789,31,28
,,,,,,1004,210,0.20916334661354583,110,100,1004,373,0.3715139442231076,187,186
Quartile,66,167.375,124.29166666666667,77,HNFL,142,31,0.21830985915492956,15,16,142,50,0.352112676056338,24,26
,,,,,,1004,208,0.20717131474103587,98,110,1004,384,0.38247011952191234,201,183
Quartile,66,178.29166666666669,119.5,76.5,HNFL,142,35,0.24647887323943662,20,15,142,58,0.4084507042253521,26,32
,,,,,,1004,221,0.2201195219123506,124,97,1004,402,0.40039840637450197,158,244
Quartile,66,168.95833333333331,121.5,71.58333333333333,HNFL,142,35,0.24647887323943662,19,16,142,56,0.39436619718309857,27,29
,,,,,,1004,212,0.21115537848605578,115,97,1004,389,0.38745019920318724,211,178
Quartile,66,173.04166666666669,127.20833333333334,70.54166666666666,HNFL,142,34,0.23943661971830985,17,17,142,61,0.4295774647887324,31,30
