Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,65,228.25,150.29166666666669,71.33333333333334,HFNL,142,9,0.06338028169014084,2,7,142,8,0.056338028169014086,6,2
,,,,,,1004,69,0.06872509960159362,36,33,1004,67,0.06673306772908366,31,36
Quartile,65,223.95833333333337,153.79166666666669,75.04166666666667,HFNL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,65,0.0647410358565737,40,25,1004,64,0.06374501992031872,25,39
Quartile,65,224.5,152.79166666666669,74.875,HFNL,142,11,0.07746478873239436,6,5,142,10,0.07042253521126761,5,5
,,,,,,1004,56,0.055776892430278883,33,23,1004,56,0.055776892430278883,23,33
Quartile,65,219.83333333333334,151.5,71.125,HFNL,142,9,0.06338028169014084,4,5,142,8,0.056338028169014086,5,3
,,,,,,1004,69,0.06872509960159362,41,28,1004,68,0.06772908366533864,28,40
Quartile,65,226.54166666666669,146.375,74.5,HFNL,142,8,0.056338028169014086,3,5,142,8,0.056338028169014086,5,3
,,,,,,1004,64,0.06374501992031872,19,45,1004,63,0.06274900398406374,44,19
Quartile,65,226.91666666666669,148.79166666666669,76.75,HFNL,142,7,0.04929577464788732,2,5,142,7,0.04929577464788732,5,2
,,,,,,1004,60,0.05976095617529881,20,40,1004,60,0.05976095617529881,40,20
Quartile,65,224.5,148.70833333333334,76.79166666666667,HFNL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1004,55,0.054780876494023904,20,35,1004,55,0.054780876494023904,35,20
Quartile,65,226.20833333333331,154.125,73.20833333333334,HFNL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1004,54,0.053784860557768925,33,21,1004,54,0.053784860557768925,21,33
Quartile,65,222,146.08333333333331,74.58333333333333,HFNL,142,6,0.04225352112676056,2,4,142,6,0.04225352112676056,4,2
,,,,,,1004,64,0.06374501992031872,19,45,1004,63,0.06274900398406374,44,19
Quartile,65,222.5,151.375,77.91666666666667,HFNL,142,8,0.056338028169014086,2,6,142,8,0.056338028169014086,6,2
,,,,,,1004,59,0.05876494023904383,36,23,1004,59,0.05876494023904383,23,36
Quartile,65,221.79166666666669,149.33333333333331,74.25,HFNL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
,,,,,,1004,57,0.05677290836653386,30,27,1004,57,0.05677290836653386,27,30
Quartile,65,225.29166666666666,150.75,76.20833333333334,HFNL,142,10,0.07042253521126761,7,3,142,9,0.06338028169014084,2,7
,,,,,,1004,63,0.06274900398406374,24,39,1004,63,0.06274900398406374,39,24
Quartile,65,223.70833333333334,145.58333333333331,72.875,HFNL,142,8,0.056338028169014086,1,7,142,8,0.056338028169014086,7,1
,,,,,,1004,57,0.05677290836653386,17,40,1004,56,0.055776892430278883,40,16
Quartile,65,224.625,152.875,76.25,HFNL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
,,,,,,1004,59,0.05876494023904383,35,24,1004,59,0.05876494023904383,24,35
Quartile,65,225.83333333333334,151.29166666666669,72.25,HFNL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
,,,,,,1004,63,0.06274900398406374,37,26,1004,62,0.061752988047808766,25,37
Quartile,65,225.91666666666669,151.5,75.20833333333334,HFNL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1004,53,0.052788844621513946,30,23,1004,53,0.052788844621513946,23,30
Quartile,65,227.5,152.70833333333331,75.75,HFNL,142,10,0.07042253521126761,6,4,142,10,0.07042253521126761,4,6
,,,,,,1004,68,0.06772908366533864,37,31,1004,65,0.0647410358565737,29,36
Quartile,65,225.08333333333334,147.66666666666666,71.29166666666666,HFNL,142,9,0.06338028169014084,2,7,142,9,0.06338028169014084,7,2
,,,,,,1004,63,0.06274900398406374,18,45,1004,62,0.061752988047808766,44,18
