Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,73,248.41666666666666,158.70833333333334,69.25,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,2,0.00199203187250996,1,1,1004,5,0.0049800796812749,3,2
Quartile,73,243.41666666666669,158.70833333333331,70.5,HNFL,142,0,0,0,0,142,2,0.014084507042253521,1,1
,,,,,,1004,2,0.00199203187250996,0,2,1004,6,0.00597609561752988,4,2
Quartile,73,246.625,159,71.75,HNFL,142,1,0.007042253521126761,1,0,142,2,0.014084507042253521,0,2
,,,,,,1004,3,0.00298804780876494,2,1,1004,4,0.00398406374501992,1,3
Quartile,73,245.66666666666669,157.70833333333334,65.875,HNFL,142,0,0,0,0,142,1,0.007042253521126761,1,0
,,,,,,1004,3,0.00298804780876494,2,1,1004,5,0.0049800796812749,2,3
Quartile,73,243.20833333333331,160.79166666666669,71.29166666666667,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,0,0,0,0,1004,2,0.00199203187250996,0,2
Quartile,73,249.58333333333331,154.29166666666666,68.54166666666666,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,6,0.00597609561752988,6,0,1004,10,0.0099601593625498,1,9
Quartile,73,246.79166666666669,155,68.83333333333334,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,1,0.00099601593625498,1,0,1004,3,0.00298804780876494,1,2
Quartile,73,247.375,153.16666666666666,68.45833333333333,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,1,0.00099601593625498,0,1,1004,5,0.0049800796812749,4,1
Quartile,73,242.54166666666669,157.70833333333331,67.25,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,3,0.00298804780876494,2,1,1004,7,0.0069721115537848604,2,5
Quartile,73,246.125,157.04166666666669,68.25,HNFL,142,0,0,0,0,142,0,0,0,0
