Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,69,257.54166666666663,172.45833333333331,79.75,HNFL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1004,14,0.013944223107569721,2,12,1004,15,0.014940239043824702,13,2
Quartile,69,254.41666666666666,167.33333333333334,77.45833333333334,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,19,0.018924302788844622,10,9,1004,19,0.018924302788844622,9,10
Quartile,69,257.5,168.58333333333331,82.95833333333334,HNFL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,20,0.0199203187250996,12,8,1004,20,0.0199203187250996,8,12
Quartile,69,256.5,172.91666666666669,79.70833333333333,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,22,0.021912350597609563,6,16,1004,22,0.021912350597609563,16,6
Quartile,69,253.20833333333334,168.79166666666666,79.29166666666667,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,27,0.026892430278884463,7,20,1004,28,0.027888446215139442,20,8
Quartile,69,257.9166666666667,161.79166666666666,77.25,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,23,0.022908366533864542,20,3,1004,23,0.022908366533864542,3,20
Quartile,69,258.91666666666663,168.5,81,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,21,0.02091633466135458,10,11,1004,21,0.02091633466135458,11,10
Quartile,69,259.2083333333333,165.08333333333331,79.58333333333333,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,18,0.017928286852589643,15,3,1004,20,0.0199203187250996,4,16
Quartile,69,254.70833333333331,169,76.04166666666666,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,11,0.010956175298804782,5,6,1004,12,0.01195219123505976,6,6
Quartile,69,255.125,169.08333333333331,76.25,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,19,0.018924302788844622,9,10,1004,19,0.018924302788844622,10,9
Quartile,69,257.70833333333337,167.29166666666666,77.20833333333334,HNFL,142,4,0.028169014084507043,3,1,142,4,0.028169014084507043,1,3
,,,,,,1004,18,0.017928286852589643,7,11,1004,19,0.018924302788844622,11,8
Quartile,69,256.875,167.375,77.95833333333334,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,10,0.0099601593625498,6,4,1004,10,0.0099601593625498,4,6
Quartile,69,257.5,166.29166666666669,80.875,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,20,0.0199203187250996,14,6,1004,21,0.02091633466135458,7,14
Quartile,69,254.70833333333334,164.125,77.375,HNFL,142,4,0.028169014084507043,4,0,142,5,0.035211267605633804,0,5
,,,,,,1004,24,0.02390438247011952,13,11,1004,24,0.02390438247011952,11,13
Quartile,69,255.875,167,77.29166666666666,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,26,0.025896414342629483,18,8,1004,26,0.025896414342629483,8,18
Quartile,69,253.5,168.29166666666666,78.95833333333334,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,20,0.0199203187250996,11,9,1004,21,0.02091633466135458,10,11
Quartile,69,256.5,168.91666666666669,78.375,HNFL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,18,0.017928286852589643,10,8,1004,18,0.017928286852589643,8,10
Quartile,69,257.7916666666667,165.29166666666669,80.20833333333334,HNFL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1004,22,0.021912350597609563,16,6,1004,22,0.021912350597609563,6,16
Quartile,69,254.20833333333331,168.91666666666669,79.54166666666667,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,20,0.0199203187250996,6,14,1004,20,0.0199203187250996,14,6
Quartile,69,257.20833333333337,165.91666666666669,81.29166666666667,HNFL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
,,,,,,1004,141,0.14043824701195218,108,33,1004,143,0.14243027888446216,34,109
Quartile,69,256.125,170.41666666666669,77.95833333333334,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,22,0.021912350597609563,8,14,1004,24,0.02390438247011952,14,10
Quartile,69,253.08333333333331,171.5,78.54166666666667,HNFL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,16,0.01593625498007968,6,10,1004,17,0.01693227091633466,11,6
Quartile,69,256,166.5,77.45833333333333,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,14,0.013944223107569721,11,3,1004,14,0.013944223107569721,3,11
Quartile,69,257.5,169.58333333333331,80.66666666666667,HNFL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1004,21,0.02091633466135458,9,12,1004,22,0.021912350597609563,13,9
Quartile,69,257.58333333333337,169.20833333333331,76.83333333333333,HNFL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1004,22,0.021912350597609563,15,7,1004,23,0.022908366533864542,7,16
Quartile,69,260.3333333333333,166.20833333333331,77.45833333333334,HNFL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,15,0.014940239043824702,10,5,1004,15,0.014940239043824702,5,10
Quartile,69,257,166.70833333333334,77.41666666666667,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,25,0.0249003984063745,13,12,1004,25,0.0249003984063745,12,13
Quartile,69,258.08333333333337,165.125,78.375,HNFL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1004,22,0.021912350597609563,13,9,1004,22,0.021912350597609563,9,13
Quartile,69,256.7916666666667,167.08333333333331,74.79166666666667,HNFL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1004,13,0.012948207171314742,6,7,1004,13,0.012948207171314742,7,6
Quartile,69,256.125,165.5,79.75,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,21,0.02091633466135458,12,9,1004,22,0.021912350597609563,10,12
Quartile,69,256.5,169.58333333333331,75.66666666666667,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,23,0.022908366533864542,5,18,1004,23,0.022908366533864542,18,5
Quartile,69,262.7916666666667,167.5,78.375,HNFL,142,0,0,0,0,142,1,0.007042253521126761,1,0
,,,,,,1004,15,0.014940239043824702,7,8,1004,15,0.014940239043824702,8,7
Quartile,69,259.5833333333333,172,80.70833333333334,HNFL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1004,24,0.02390438247011952,7,17,1004,26,0.025896414342629483,18,8
Quartile,69,257.3333333333333,168.16666666666666,80,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,27,0.026892430278884463,13,14,1004,27,0.026892430278884463,14,13
Quartile,69,260.7083333333333,166,80.29166666666666,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,14,0.013944223107569721,10,4,1004,16,0.01593625498007968,4,12
Quartile,69,256.2916666666667,172.16666666666666,83.04166666666667,HNFL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1004,17,0.01693227091633466,6,11,1004,17,0.01693227091633466,11,6
Quartile,69,253.91666666666666,167.08333333333331,77.33333333333334,HNFL,142,3,0.02112676056338028,3,0,142,3,0.02112676056338028,0,3
,,,,,,1004,17,0.01693227091633466,10,7,1004,17,0.01693227091633466,7,10
Quartile,69,261,168.5,78.375,HNFL,142,5,0.035211267605633804,3,2,142,6,0.04225352112676056,3,3
,,,,,,1004,15,0.014940239043824702,4,11,1004,15,0.014940239043824702,11,4
Quartile,69,254.79166666666669,165.08333333333331,77.95833333333334,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,23,0.022908366533864542,19,4,1004,23,0.022908366533864542,4,19
Quartile,69,252.70833333333331,169.20833333333331,78.83333333333334,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,19,0.018924302788844622,5,14,1004,19,0.018924302788844622,14,5
Quartile,69,256.20833333333337,168.29166666666669,78,HNFL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,10,0.0099601593625498,6,4,1004,11,0.010956175298804782,4,7
Quartile,69,257.5,165.70833333333331,79.58333333333333,HNFL,142,4,0.028169014084507043,2,2,142,5,0.035211267605633804,2,3
,,,,,,1004,17,0.01693227091633466,12,5,1004,19,0.018924302788844622,5,14
Quartile,69,257.70833333333337,168.20833333333331,77.875,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,19,0.018924302788844622,10,9,1004,20,0.0199203187250996,10,10
Quartile,69,254.70833333333334,166.79166666666669,80.54166666666666,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,17,0.01693227091633466,6,11,1004,18,0.017928286852589643,11,7
Quartile,69,257.1666666666667,169,78.95833333333333,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,22,0.021912350597609563,13,9,1004,22,0.021912350597609563,9,13
Quartile,69,259.5416666666667,168.375,79.5,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,13,0.012948207171314742,7,6,1004,16,0.01593625498007968,6,10
Quartile,69,253.79166666666669,167.79166666666669,81.70833333333333,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,22,0.021912350597609563,9,13,1004,23,0.022908366533864542,14,9
Quartile,69,264.0833333333333,169,79,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,19,0.018924302788844622,11,8,1004,19,0.018924302788844622,8,11
Quartile,69,254.66666666666666,168.66666666666666,80.5,HNFL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1004,13,0.012948207171314742,6,7,1004,14,0.013944223107569721,8,6
Quartile,69,258.70833333333337,170.58333333333331,78.16666666666666,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,22,0.021912350597609563,9,13,1004,22,0.021912350597609563,13,9
Quartile,69,255.66666666666666,165.16666666666666,82.25,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,24,0.02390438247011952,15,9,1004,24,0.02390438247011952,9,15
Quartile,69,257.9166666666667,164.5,78,HNFL,142,5,0.035211267605633804,4,1,142,5,0.035211267605633804,1,4
,,,,,,1004,17,0.01693227091633466,14,3,1004,17,0.01693227091633466,3,14
Quartile,69,258.70833333333337,170,81.16666666666666,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,25,0.0249003984063745,9,16,1004,26,0.025896414342629483,17,9
Quartile,69,259.20833333333337,167.125,75.25,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,13,0.012948207171314742,6,7,1004,14,0.013944223107569721,7,7
Quartile,69,260.875,172.20833333333334,77.75,HNFL,142,3,0.02112676056338028,0,3,142,3,0.02112676056338028,3,0
,,,,,,1004,15,0.014940239043824702,1,14,1004,15,0.014940239043824702,14,1
Quartile,69,252.79166666666666,169.45833333333331,79.70833333333334,HNFL,142,3,0.02112676056338028,0,3,142,3,0.02112676056338028,3,0
,,,,,,1004,10,0.0099601593625498,5,5,1004,10,0.0099601593625498,5,5
Quartile,69,255.625,167.29166666666669,80.45833333333334,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,19,0.018924302788844622,11,8,1004,19,0.018924302788844622,8,11
Quartile,69,253.70833333333334,170.91666666666669,80.54166666666667,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,21,0.02091633466135458,10,11,1004,21,0.02091633466135458,11,10
Quartile,69,254.41666666666669,165.79166666666669,78.375,HNFL,142,5,0.035211267605633804,4,1,142,5,0.035211267605633804,1,4
,,,,,,1004,26,0.025896414342629483,17,9,1004,27,0.026892430278884463,9,18
Quartile,69,257,167,79.20833333333333,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,16,0.01593625498007968,9,7,1004,16,0.01593625498007968,7,9
Quartile,69,259.875,170.58333333333331,80.66666666666666,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,23,0.022908366533864542,11,12,1004,25,0.0249003984063745,13,12
Quartile,69,256.70833333333337,167.29166666666666,81.16666666666666,HNFL,142,5,0.035211267605633804,1,4,142,5,0.035211267605633804,4,1
,,,,,,1004,14,0.013944223107569721,7,7,1004,15,0.014940239043824702,8,7
Quartile,69,262.7916666666667,172.58333333333331,77.25,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,16,0.01593625498007968,2,14,1004,17,0.01693227091633466,15,2
Quartile,69,257.375,166,79.58333333333333,HNFL,142,2,0.014084507042253521,0,2,142,3,0.02112676056338028,2,1
,,,,,,1004,18,0.017928286852589643,11,7,1004,19,0.018924302788844622,7,12
Quartile,69,259.2916666666667,169.5,78.75,HNFL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1004,12,0.01195219123505976,3,9,1004,12,0.01195219123505976,9,3
Quartile,69,263.5,169.66666666666669,78.95833333333334,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,17,0.01693227091633466,7,10,1004,17,0.01693227091633466,10,7
Quartile,69,255,166.70833333333334,81.58333333333333,HNFL,142,4,0.028169014084507043,3,1,142,4,0.028169014084507043,1,3
,,,,,,1004,20,0.0199203187250996,13,7,1004,20,0.0199203187250996,7,13
Quartile,69,261.5,167.625,79.45833333333334,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,19,0.018924302788844622,14,5,1004,20,0.0199203187250996,5,15
Quartile,69,255.20833333333331,168.875,80.66666666666666,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,23,0.022908366533864542,10,13,1004,24,0.02390438247011952,13,11
Quartile,69,257.20833333333337,169.70833333333334,79.125,HNFL,142,0,0,0,0,142,1,0.007042253521126761,0,1
,,,,,,1004,15,0.014940239043824702,2,13,1004,15,0.014940239043824702,13,2
Quartile,69,255.79166666666666,169.29166666666669,75.5,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,21,0.02091633466135458,9,12,1004,22,0.021912350597609563,13,9
Quartile,69,259.66666666666663,172.08333333333331,80.125,HNFL,142,5,0.035211267605633804,1,4,142,5,0.035211267605633804,4,1
,,,,,,1004,28,0.027888446215139442,8,20,1004,29,0.02888446215139442,21,8
Quartile,69,261.7916666666667,167.125,77.25,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,19,0.018924302788844622,12,7,1004,20,0.0199203187250996,8,12
Quartile,69,255.70833333333331,170,76.79166666666667,HNFL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1004,13,0.012948207171314742,8,5,1004,13,0.012948207171314742,5,8
Quartile,69,258.2916666666667,167,80.20833333333334,HNFL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1004,27,0.026892430278884463,18,9,1004,27,0.026892430278884463,9,18
Quartile,69,251.70833333333334,168.08333333333331,78.66666666666666,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,18,0.017928286852589643,7,11,1004,20,0.0199203187250996,13,7
Quartile,69,259,163.83333333333334,78.29166666666667,HNFL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1004,18,0.017928286852589643,15,3,1004,18,0.017928286852589643,3,15
Quartile,69,256.20833333333337,167.375,78.20833333333334,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,21,0.02091633466135458,11,10,1004,21,0.02091633466135458,10,11
Quartile,69,257.5,171,78.83333333333333,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,18,0.017928286852589643,7,11,1004,18,0.017928286852589643,11,7
Quartile,69,256.20833333333337,170.5,80.54166666666666,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,21,0.02091633466135458,11,10,1004,21,0.02091633466135458,10,11
Quartile,69,258.5,170.5,78.54166666666667,HNFL,142,4,0.028169014084507043,3,1,142,5,0.035211267605633804,1,4
,,,,,,1004,17,0.01693227091633466,8,9,1004,17,0.01693227091633466,9,8
Quartile,69,256.7916666666667,166.70833333333334,79.25,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,16,0.01593625498007968,8,8,1004,17,0.01693227091633466,8,9
Quartile,69,259.5,167.70833333333331,78.45833333333334,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,18,0.017928286852589643,6,12,1004,19,0.018924302788844622,12,7
Quartile,69,256.4166666666667,165.5,77.75,HNFL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,17,0.01693227091633466,10,7,1004,19,0.018924302788844622,7,12
Quartile,69,256.5,166.33333333333331,80.04166666666666,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,30,0.029880478087649404,19,11,1004,32,0.03187250996015936,13,19
Quartile,69,255.5,169.79166666666666,79.5,HNFL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,14,0.013944223107569721,3,11,1004,15,0.014940239043824702,12,3
Quartile,69,257.2916666666667,168.20833333333331,74.29166666666667,HNFL,142,2,0.014084507042253521,1,1,142,3,0.02112676056338028,1,2
,,,,,,1004,25,0.0249003984063745,11,14,1004,25,0.0249003984063745,14,11
Quartile,69,255.58333333333334,166.29166666666666,79.66666666666667,HNFL,142,4,0.028169014084507043,2,2,142,5,0.035211267605633804,2,3
,,,,,,1004,13,0.012948207171314742,6,7,1004,14,0.013944223107569721,7,7
Quartile,69,256.2916666666667,168.20833333333331,79,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,14,0.013944223107569721,8,6,1004,14,0.013944223107569721,6,8
Quartile,69,257.2916666666667,169.70833333333331,79.91666666666667,HNFL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1004,18,0.017928286852589643,6,12,1004,18,0.017928286852589643,12,6
