Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,69,218.29166666666669,148.70833333333331,75.66666666666667,HNFL,142,14,0.09859154929577464,8,6,142,14,0.09859154929577464,6,8
,,,,,,1004,95,0.0946215139442231,30,65,1004,96,0.09561752988047809,65,31
Quartile,69,216,144.5,74.91666666666667,HNFL,142,14,0.09859154929577464,7,7,142,14,0.09859154929577464,7,7
,,,,,,1004,94,0.09362549800796813,51,43,1004,95,0.0946215139442231,43,52
Quartile,69,218.875,143.5,73.75,HNFL,142,13,0.09154929577464789,8,5,142,13,0.09154929577464789,5,8
,,,,,,1004,108,0.10756972111553785,68,40,1004,108,0.10756972111553785,40,68
Quartile,69,218.41666666666669,143.79166666666669,75.70833333333334,HNFL,142,18,0.1267605633802817,9,9,142,18,0.1267605633802817,9,9
,,,,,,1004,92,0.09163346613545817,48,44,1004,93,0.09262948207171315,44,49
Quartile,69,214,142.79166666666666,75,HNFL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1004,92,0.09163346613545817,63,29,1004,92,0.09163346613545817,29,63
Quartile,69,218.08333333333331,144.20833333333331,74.5,HNFL,142,13,0.09154929577464789,7,6,142,13,0.09154929577464789,6,7
,,,,,,1004,102,0.10159362549800798,59,43,1004,102,0.10159362549800798,43,59
Quartile,69,212.875,147.375,73.79166666666667,HNFL,142,12,0.08450704225352113,5,7,142,12,0.08450704225352113,7,5
,,,,,,1004,104,0.10358565737051793,52,52,1004,104,0.10358565737051793,52,52
Quartile,69,209.5,140.41666666666669,73.29166666666667,HNFL,142,16,0.11267605633802817,7,9,142,16,0.11267605633802817,9,7
,,,,,,1004,105,0.10458167330677291,73,32,1004,106,0.10557768924302789,32,74
Quartile,69,217,146,75.04166666666667,HNFL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1004,103,0.10258964143426295,53,50,1004,103,0.10258964143426295,50,53
Quartile,69,217.70833333333331,148.79166666666669,74.70833333333333,HNFL,142,15,0.1056338028169014,7,8,142,15,0.1056338028169014,8,7
,,,,,,1004,106,0.10557768924302789,36,70,1004,106,0.10557768924302789,70,36
Quartile,69,209.91666666666669,146.875,75.79166666666666,HNFL,142,15,0.1056338028169014,8,7,142,15,0.1056338028169014,7,8
,,,,,,1004,101,0.10059760956175298,43,58,1004,101,0.10059760956175298,58,43
Quartile,69,219.29166666666669,145.45833333333334,74.29166666666667,HNFL,142,16,0.11267605633802817,7,9,142,16,0.11267605633802817,9,7
,,,,,,1004,89,0.08864541832669323,46,43,1004,90,0.08964143426294821,43,47
Quartile,69,214.16666666666666,143.79166666666669,75.45833333333334,HNFL,142,12,0.08450704225352113,8,4,142,12,0.08450704225352113,4,8
,,,,,,1004,104,0.10358565737051793,57,47,1004,104,0.10358565737051793,47,57
Quartile,69,219.20833333333334,145,72,HNFL,142,9,0.06338028169014084,4,5,142,9,0.06338028169014084,5,4
,,,,,,1004,105,0.10458167330677291,53,52,1004,106,0.10557768924302789,52,54
Quartile,69,215.58333333333334,149,72.75,HNFL,142,14,0.09859154929577464,8,6,142,14,0.09859154929577464,6,8
,,,,,,1004,89,0.08864541832669323,33,56,1004,90,0.08964143426294821,56,34
Quartile,69,215.5,145.125,75.08333333333333,HNFL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1004,102,0.10159362549800798,46,56,1004,102,0.10159362549800798,56,46
Quartile,69,219.79166666666669,149.5,74.75,HNFL,142,14,0.09859154929577464,6,8,142,14,0.09859154929577464,8,6
,,,,,,1004,99,0.09860557768924302,29,70,1004,99,0.09860557768924302,70,29
Quartile,69,214.5,147.70833333333331,76.25,HNFL,142,16,0.11267605633802817,8,8,142,16,0.11267605633802817,8,8
,,,,,,1004,94,0.09362549800796813,39,55,1004,94,0.09362549800796813,55,39
