Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,63,170.875,112.20833333333334,52.75,HNFL,142,7,0.04929577464788732,3,4,142,9,0.06338028169014084,6,3
,,,,,,1003,34,0.03389830508474576,18,16,1003,47,0.04685942173479561,24,23
Quartile,63,170.08333333333331,113,53.75,HNFL,142,1,0.007042253521126761,0,1,142,3,0.02112676056338028,3,0
,,,,,,1003,27,0.026919242273180457,12,15,1003,44,0.04386839481555334,26,18
Quartile,63,174.20833333333331,110.79166666666666,50.75,HNFL,142,2,0.014084507042253521,1,1,142,8,0.056338028169014086,3,5
,,,,,,1003,20,0.019940179461615155,15,5,1003,34,0.03389830508474576,12,22
Quartile,63,173.29166666666669,111.79166666666666,55.166666666666664,HNFL,142,4,0.028169014084507043,3,1,142,8,0.056338028169014086,2,6
,,,,,,1003,30,0.02991026919242273,15,15,1003,47,0.04685942173479561,17,30
Quartile,63,175.5,112.70833333333334,52.5,HNFL,142,4,0.028169014084507043,2,2,142,9,0.06338028169014084,4,5
,,,,,,1003,31,0.03090727816550349,13,18,1003,47,0.04685942173479561,20,27
Quartile,63,166.79166666666666,114.91666666666666,53.208333333333336,HNFL,142,7,0.04929577464788732,3,4,142,8,0.056338028169014086,5,3
,,,,,,1003,35,0.03489531405782652,11,24,1003,57,0.05682951146560319,42,15
Quartile,63,172.875,108.91666666666667,51.91666666666667,HNFL,142,4,0.028169014084507043,3,1,142,9,0.06338028169014084,5,4
,,,,,,1003,30,0.02991026919242273,27,3,1003,43,0.04287138584247258,10,33
Quartile,63,174.5,110.79166666666666,52.79166666666667,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1003,30,0.02991026919242273,18,12,1003,46,0.045862412761714856,14,32
Quartile,63,168.54166666666669,111.79166666666666,53.208333333333336,HNFL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1003,29,0.028913260219341975,15,14,1003,52,0.0518444666001994,33,19
Quartile,63,173,110.70833333333334,50.875,HNFL,142,4,0.028169014084507043,4,0,142,7,0.04929577464788732,2,5
,,,,,,1003,30,0.02991026919242273,17,13,1003,48,0.047856430707876374,22,26
Quartile,63,173.83333333333334,112.91666666666666,53.958333333333336,HNFL,142,6,0.04225352112676056,4,2,142,10,0.07042253521126761,3,7
,,,,,,1003,33,0.03290129611166501,13,20,1003,43,0.04287138584247258,24,19
Quartile,63,175.08333333333331,110.5,53.25,HNFL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
,,,,,,1003,32,0.031904287138584245,21,11,1003,55,0.054835493519441676,14,41
Quartile,63,171.125,113.20833333333334,52.041666666666664,HNFL,142,5,0.035211267605633804,2,3,142,6,0.04225352112676056,4,2
,,,,,,1003,27,0.026919242273180457,11,16,1003,41,0.040877367896311065,25,16
Quartile,63,168.20833333333331,112.79166666666666,52.75,HNFL,142,6,0.04225352112676056,4,2,142,9,0.06338028169014084,4,5
,,,,,,1003,37,0.036889332003988036,21,16,1003,50,0.049850448654037885,22,28
Quartile,63,175.20833333333331,110.91666666666667,52.54166666666667,HNFL,142,4,0.028169014084507043,2,2,142,8,0.056338028169014086,3,5
,,,,,,1003,29,0.028913260219341975,21,8,1003,55,0.054835493519441676,14,41
Quartile,63,176.20833333333331,116.91666666666666,55.5,HNFL,142,4,0.028169014084507043,1,3,142,5,0.035211267605633804,4,1
,,,,,,1003,39,0.038883349950149554,6,33,1003,57,0.05682951146560319,35,22
Quartile,63,169.29166666666669,112.70833333333334,52.125,HNFL,142,3,0.02112676056338028,0,3,142,4,0.028169014084507043,4,0
,,,,,,1003,31,0.03090727816550349,18,13,1003,47,0.04685942173479561,27,20
Quartile,63,171.20833333333331,113.58333333333333,51.958333333333336,HNFL,142,2,0.014084507042253521,0,2,142,3,0.02112676056338028,2,1
,,,,,,1003,26,0.0259222333000997,11,15,1003,44,0.04386839481555334,23,21
Quartile,63,173.58333333333331,114.79166666666666,51.29166666666667,HNFL,142,3,0.02112676056338028,0,3,142,6,0.04225352112676056,4,2
,,,,,,1003,28,0.027916251246261216,8,20,1003,49,0.04885343968095713,26,23
Quartile,63,175.29166666666666,112.79166666666666,51.958333333333336,HNFL,142,4,0.028169014084507043,3,1,142,6,0.04225352112676056,2,4
,,,,,,1003,30,0.02991026919242273,15,15,1003,52,0.0518444666001994,21,31
Quartile,63,171.41666666666669,113.875,52,HNFL,142,5,0.035211267605633804,3,2,142,6,0.04225352112676056,3,3
,,,,,,1003,31,0.03090727816550349,14,17,1003,49,0.04885343968095713,27,22
Quartile,63,177,112.91666666666667,54.041666666666664,HNFL,142,2,0.014084507042253521,0,2,142,7,0.04929577464788732,4,3
,,,,,,1003,24,0.023928215353938187,14,10,1003,42,0.04187437686939183,14,28
Quartile,63,169.875,111.08333333333333,53.5,HNFL,142,7,0.04929577464788732,3,4,142,8,0.056338028169014086,5,3
,,,,,,1003,32,0.031904287138584245,15,17,1003,50,0.049850448654037885,28,22
Quartile,63,173.75,113,53.25,HNFL,142,4,0.028169014084507043,2,2,142,5,0.035211267605633804,3,2
,,,,,,1003,29,0.028913260219341975,18,11,1003,44,0.04386839481555334,18,26
Quartile,63,172.95833333333331,115,52.41666666666667,HNFL,142,8,0.056338028169014086,4,4,142,9,0.06338028169014084,5,4
,,,,,,1003,36,0.03589232303090728,13,23,1003,51,0.05084745762711865,29,22
Quartile,63,169,111.08333333333334,52.5,HNFL,142,3,0.02112676056338028,2,1,142,6,0.04225352112676056,3,3
,,,,,,1003,21,0.020937188434695914,13,8,1003,45,0.0448654037886341,26,19
Quartile,63,171.29166666666666,113.08333333333334,51.75,HNFL,142,1,0.007042253521126761,1,0,142,2,0.014084507042253521,1,1
,,,,,,1003,35,0.03489531405782652,13,22,1003,55,0.054835493519441676,32,23
Quartile,63,177,111,54.91666666666667,HNFL,142,2,0.014084507042253521,1,1,142,4,0.028169014084507043,1,3
,,,,,,1003,39,0.038883349950149554,20,19,1003,61,0.06081754735792622,22,39
Quartile,63,176.5,113.70833333333334,53.083333333333336,HNFL,142,3,0.02112676056338028,2,1,142,5,0.035211267605633804,1,4
,,,,,,1003,32,0.031904287138584245,9,23,1003,54,0.053838484546360914,28,26
Quartile,63,168.91666666666669,111.5,52.625,HNFL,142,4,0.028169014084507043,2,2,142,5,0.035211267605633804,3,2
,,,,,,1003,35,0.03489531405782652,19,16,1003,49,0.04885343968095713,27,22
Quartile,63,171,113.70833333333334,53.41666666666667,HNFL,142,3,0.02112676056338028,2,1,142,5,0.035211267605633804,3,2
,,,,,,1003,34,0.03389830508474576,15,19,1003,49,0.04885343968095713,26,23
Quartile,63,168.79166666666666,115.125,54.375,HNFL,142,7,0.04929577464788732,2,5,142,11,0.07746478873239436,8,3
