Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,72,211.875,142.20833333333331,65.625,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,34,0.03386454183266932,14,20,1004,35,0.0348605577689243,20,15
Quartile,72,213.79166666666669,137,67.20833333333334,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,33,0.03286852589641434,25,8,1004,34,0.03386454183266932,8,26
Quartile,72,208.41666666666669,142.5,66.20833333333334,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,23,0.022908366533864542,6,17,1004,24,0.02390438247011952,17,7
Quartile,72,212.20833333333331,142,66.41666666666667,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,26,0.025896414342629483,8,18,1004,26,0.025896414342629483,18,8
Quartile,72,211.79166666666666,141.20833333333334,65.79166666666667,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,28,0.027888446215139442,9,19,1004,29,0.02888446215139442,20,9
Quartile,72,211.79166666666666,144.29166666666669,68.75,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,35,0.0348605577689243,10,25,1004,36,0.035856573705179286,26,10
Quartile,72,212.41666666666669,143.33333333333334,64.70833333333334,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,24,0.02390438247011952,8,16,1004,25,0.0249003984063745,17,8
Quartile,72,212.875,140.20833333333331,68.29166666666667,HNFL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1004,31,0.030876494023904383,12,19,1004,31,0.030876494023904383,19,12
Quartile,72,212.20833333333331,141.5,67.70833333333334,HNFL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1004,29,0.02888446215139442,15,14,1004,29,0.02888446215139442,14,15
Quartile,72,210.20833333333334,139.5,67,HNFL,142,3,0.02112676056338028,2,1,142,4,0.028169014084507043,1,3
,,,,,,1004,24,0.02390438247011952,15,9,1004,24,0.02390438247011952,9,15
