Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,71,252.29166666666669,166.20833333333331,74.66666666666667,HNFL,142,1,0.007042253521126761,0,1,142,2,0.014084507042253521,2,0
,,,,,,1004,5,0.0049800796812749,4,1,1004,6,0.00597609561752988,2,4
Quartile,71,255.375,162.20833333333331,77.70833333333334,HNFL,142,1,0.007042253521126761,0,1,142,2,0.014084507042253521,1,1
,,,,,,1004,7,0.0069721115537848604,3,4,1004,8,0.00796812749003984,4,4
Quartile,71,257.08333333333337,163.79166666666669,74.45833333333333,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,9,0.008964143426294821,9,0,1004,12,0.01195219123505976,1,11
Quartile,71,253.20833333333331,161,70.54166666666666,HNFL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1004,14,0.013944223107569721,10,4,1004,15,0.014940239043824702,5,10
Quartile,71,253.20833333333334,171.29166666666666,74.95833333333334,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,11,0.010956175298804782,1,10,1004,14,0.013944223107569721,10,4
Quartile,71,256.9166666666667,167.70833333333331,73.95833333333334,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,10,0.0099601593625498,1,9,1004,15,0.014940239043824702,11,4
Quartile,71,256.2916666666667,163.20833333333331,76.125,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,13,0.012948207171314742,8,5,1004,16,0.01593625498007968,5,11
Quartile,71,256.5416666666667,163.5,77.04166666666667,HNFL,142,4,0.028169014084507043,1,3,142,5,0.035211267605633804,4,1
,,,,,,1004,5,0.0049800796812749,3,2,1004,8,0.00796812749003984,3,5
Quartile,71,259,165.29166666666666,77.625,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,12,0.01195219123505976,8,4,1004,13,0.012948207171314742,4,9
Quartile,71,257,166.16666666666666,76.79166666666667,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,9,0.008964143426294821,4,5,1004,12,0.01195219123505976,6,6
