Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,66,186.45833333333331,140.25,84.91666666666667,HNFL,142,40,0.28169014084507044,19,21,142,41,0.2887323943661972,22,19
,,,,,,1004,281,0.2798804780876494,133,148,1004,283,0.2818725099601594,150,133
Quartile,66,185.5,136.91666666666666,86.16666666666667,HNFL,142,43,0.3028169014084507,23,20,142,45,0.31690140845070425,20,25
,,,,,,1004,279,0.2778884462151394,142,137,1004,281,0.2798804780876494,140,141
Quartile,66,179.91666666666669,136,82.66666666666666,HNFL,142,40,0.28169014084507044,20,20,142,39,0.2746478873239437,21,18
,,,,,,1004,287,0.2858565737051793,147,140,1004,283,0.2818725099601594,145,138
Quartile,66,187.58333333333331,130.375,84.54166666666666,HNFL,142,40,0.28169014084507044,20,20,142,40,0.28169014084507044,19,21
,,,,,,1004,280,0.2788844621513944,147,133,1004,283,0.2818725099601594,135,148
Quartile,66,184.08333333333331,136.625,87.45833333333334,HNFL,142,45,0.31690140845070425,23,22,142,45,0.31690140845070425,22,23
,,,,,,1004,275,0.2739043824701195,138,137,1004,272,0.27091633466135456,139,133
Quartile,66,188.91666666666669,135.20833333333334,86.08333333333334,HNFL,142,40,0.28169014084507044,20,20,142,40,0.28169014084507044,20,20
,,,,,,1004,272,0.27091633466135456,133,139,1004,275,0.2739043824701195,140,135
Quartile,66,181.70833333333334,132.58333333333331,86.75,HNFL,142,43,0.3028169014084507,22,21,142,46,0.323943661971831,23,23
,,,,,,1004,281,0.2798804780876494,147,134,1004,279,0.2778884462151394,140,139
Quartile,66,187,140.08333333333334,85.375,HNFL,142,40,0.28169014084507044,18,22,142,38,0.2676056338028169,22,16
,,,,,,1004,275,0.2739043824701195,129,146,1004,275,0.2739043824701195,147,128
Quartile,66,186.79166666666669,136.29166666666666,85.75,HNFL,142,40,0.28169014084507044,20,20,142,42,0.29577464788732394,20,22
,,,,,,1004,271,0.2699203187250996,134,137,1004,273,0.27191235059760954,137,136
Quartile,66,194.5,139.5,86.04166666666667,HNFL,142,39,0.2746478873239437,19,20,142,40,0.28169014084507044,20,20
,,,,,,1004,279,0.2778884462151394,133,146,1004,285,0.28386454183266935,145,140
Quartile,66,186.58333333333331,135.5,88,HNFL,142,42,0.29577464788732394,21,21,142,44,0.30985915492957744,23,21
,,,,,,1004,284,0.28286852589641437,140,144,1004,285,0.28386454183266935,144,141
Quartile,66,181.70833333333331,132.29166666666669,88.70833333333334,HNFL,142,40,0.28169014084507044,21,19,142,38,0.2676056338028169,20,18
,,,,,,1004,280,0.2788844621513944,144,136,1004,280,0.2788844621513944,139,141
Quartile,66,186.79166666666669,135.5,90.25,HNFL,142,40,0.28169014084507044,21,19,142,40,0.28169014084507044,19,21
,,,,,,1004,284,0.28286852589641437,141,143,1004,287,0.2858565737051793,144,143
Quartile,66,184.41666666666669,135.08333333333331,87.54166666666666,HNFL,142,39,0.2746478873239437,20,19,142,40,0.28169014084507044,19,21
,,,,,,1004,283,0.2818725099601594,140,143,1004,284,0.28286852589641437,146,138
Quartile,66,188.20833333333334,133.08333333333331,89.29166666666667,HNFL,142,40,0.28169014084507044,20,20,142,41,0.2887323943661972,21,20
,,,,,,1004,279,0.2778884462151394,142,137,1004,285,0.28386454183266935,137,148
Quartile,66,186.70833333333334,138.20833333333334,85.91666666666667,HNFL,142,39,0.2746478873239437,19,20,142,40,0.28169014084507044,22,18
,,,,,,1004,279,0.2778884462151394,134,145,1004,279,0.2778884462151394,149,130
Quartile,66,190,137.79166666666666,84.5,HNFL,142,40,0.28169014084507044,19,21,142,39,0.2746478873239437,20,19
,,,,,,1004,282,0.28087649402390436,137,145,1004,289,0.28784860557768926,146,143
Quartile,66,189.20833333333331,132.58333333333334,85.875,HNFL,142,43,0.3028169014084507,22,21,142,44,0.30985915492957744,21,23
,,,,,,1004,272,0.27091633466135456,145,127,1004,271,0.2699203187250996,128,143
Quartile,66,191.625,139.20833333333334,91.29166666666667,HNFL,142,42,0.29577464788732394,21,21,142,43,0.3028169014084507,21,22
,,,,,,1004,280,0.2788844621513944,134,146,1004,284,0.28286852589641437,145,139
Quartile,66,184.125,135.70833333333334,89.41666666666667,HNFL,142,40,0.28169014084507044,22,18,142,39,0.2746478873239437,18,21
,,,,,,1004,279,0.2778884462151394,139,140,1004,275,0.2739043824701195,143,132
Quartile,66,187,136.375,85.79166666666666,HNFL,142,41,0.2887323943661972,19,22,142,39,0.2746478873239437,22,17
,,,,,,1004,285,0.28386454183266935,140,145,1004,286,0.2848605577689243,146,140
Quartile,66,183.70833333333331,139.54166666666669,85.83333333333334,HNFL,142,42,0.29577464788732394,21,21,142,40,0.28169014084507044,21,19
,,,,,,1004,282,0.28087649402390436,135,147,1004,281,0.2798804780876494,149,132
Quartile,66,186.83333333333334,137.5,88.20833333333333,HNFL,142,41,0.2887323943661972,20,21,142,42,0.29577464788732394,21,21
,,,,,,1004,279,0.2778884462151394,135,144,1004,282,0.28087649402390436,147,135
Quartile,66,183.29166666666669,136.58333333333331,89.04166666666667,HNFL,142,42,0.29577464788732394,21,21,142,41,0.2887323943661972,21,20
,,,,,,1004,277,0.27589641434262946,138,139,1004,286,0.2848605577689243,143,143
Quartile,66,181.95833333333331,140.29166666666669,86.91666666666667,HNFL,142,41,0.2887323943661972,19,22,142,42,0.29577464788732394,22,20
,,,,,,1004,282,0.28087649402390436,137,145,1004,280,0.2788844621513944,152,128
Quartile,66,186.08333333333331,137.08333333333331,92.25,HNFL,142,43,0.3028169014084507,21,22,142,44,0.30985915492957744,22,22
,,,,,,1004,277,0.27589641434262946,134,143,1004,273,0.27191235059760954,139,134
Quartile,66,185.79166666666669,136.79166666666666,85.54166666666666,HNFL,142,40,0.28169014084507044,20,20,142,41,0.2887323943661972,20,21
,,,,,,1004,285,0.28386454183266935,138,147,1004,290,0.28884462151394424,150,140
Quartile,66,185.79166666666669,135,83.91666666666667,HNFL,142,41,0.2887323943661972,20,21,142,40,0.28169014084507044,21,19
,,,,,,1004,285,0.28386454183266935,146,139,1004,289,0.28784860557768926,140,149
Quartile,66,187.29166666666666,134.79166666666669,88.75,HNFL,142,41,0.2887323943661972,21,20,142,40,0.28169014084507044,19,21
,,,,,,1004,284,0.28286852589641437,144,140,1004,289,0.28784860557768926,140,149
Quartile,66,186.70833333333334,140,87.54166666666667,HNFL,142,41,0.2887323943661972,19,22,142,41,0.2887323943661972,23,18
,,,,,,1004,278,0.27689243027888444,132,146,1004,279,0.2778884462151394,146,133
Quartile,66,186.58333333333331,135.20833333333334,88.625,HNFL,142,38,0.2676056338028169,19,19,142,37,0.2605633802816901,18,19
,,,,,,1004,286,0.2848605577689243,144,142,1004,288,0.2868525896414343,141,147
Quartile,66,187.58333333333331,134.54166666666666,87.33333333333333,HNFL,142,40,0.28169014084507044,19,21,142,38,0.2676056338028169,21,17
,,,,,,1004,277,0.27589641434262946,141,136,1004,277,0.27589641434262946,135,142
Quartile,66,191.79166666666666,133.625,84.54166666666667,HNFL,142,38,0.2676056338028169,19,19,142,38,0.2676056338028169,19,19
,,,,,,1004,279,0.2778884462151394,147,132,1004,284,0.28286852589641437,133,151
Quartile,66,181.5,137,86.45833333333334,HNFL,142,37,0.2605633802816901,18,19,142,36,0.2535211267605634,19,17
,,,,,,1004,282,0.28087649402390436,139,143,1004,285,0.28386454183266935,149,136
Quartile,66,185.875,136.91666666666669,84.875,HNFL,142,40,0.28169014084507044,20,20,142,39,0.2746478873239437,20,19
,,,,,,1004,280,0.2788844621513944,136,144,1004,279,0.2778884462151394,145,134
Quartile,66,185.95833333333331,134.5,84.70833333333333,HNFL,142,44,0.30985915492957744,22,22,142,45,0.31690140845070425,23,22
,,,,,,1004,277,0.27589641434262946,140,137,1004,275,0.2739043824701195,139,136
Quartile,66,185.5,136.79166666666666,86.125,HNFL,142,40,0.28169014084507044,20,20,142,40,0.28169014084507044,20,20
,,,,,,1004,270,0.2689243027888446,134,136,1004,271,0.2699203187250996,140,131
Quartile,66,188.79166666666666,138.29166666666669,87.5,HNFL,142,42,0.29577464788732394,21,21,142,42,0.29577464788732394,21,21
,,,,,,1004,281,0.2798804780876494,135,146,1004,284,0.28286852589641437,147,137
Quartile,66,182.58333333333331,139.41666666666669,85.70833333333333,HNFL,142,40,0.28169014084507044,19,21,142,42,0.29577464788732394,23,19
,,,,,,1004,275,0.2739043824701195,131,144,1004,274,0.2729083665338645,145,129
Quartile,66,188.91666666666669,137.625,88.33333333333334,HNFL,142,40,0.28169014084507044,20,20,142,41,0.2887323943661972,21,20
,,,,,,1004,280,0.2788844621513944,135,145,1004,281,0.2798804780876494,144,137
Quartile,66,187.79166666666666,137,83.20833333333334,HNFL,142,39,0.2746478873239437,19,20,142,40,0.28169014084507044,21,19
,,,,,,1004,288,0.2868525896414343,142,146,1004,291,0.2898406374501992,147,144
Quartile,66,183,139.125,86.16666666666667,HNFL,142,37,0.2605633802816901,17,20,142,35,0.24647887323943662,20,15
,,,,,,1004,276,0.2749003984063745,132,144,1004,277,0.27589641434262946,144,133
Quartile,66,181.625,135.79166666666669,85.125,HNFL,142,44,0.30985915492957744,21,23,142,44,0.30985915492957744,23,21
,,,,,,1004,273,0.27191235059760954,134,139,1004,275,0.2739043824701195,142,133
Quartile,66,183.875,140,89.66666666666667,HNFL,142,42,0.29577464788732394,22,20,142,40,0.28169014084507044,20,20
,,,,,,1004,273,0.27191235059760954,129,144,1004,273,0.27191235059760954,148,125
Quartile,66,190.79166666666669,135,87.5,HNFL,142,41,0.2887323943661972,20,21,142,43,0.3028169014084507,21,22
,,,,,,1004,279,0.2778884462151394,141,138,1004,282,0.28087649402390436,138,144
Quartile,66,187.95833333333331,137.79166666666666,88.33333333333334,HNFL,142,40,0.28169014084507044,20,20,142,39,0.2746478873239437,19,20
,,,,,,1004,281,0.2798804780876494,135,146,1004,282,0.28087649402390436,145,137
Quartile,66,188.70833333333331,136.58333333333331,85.70833333333334,HNFL,142,41,0.2887323943661972,20,21,142,42,0.29577464788732394,21,21
,,,,,,1004,281,0.2798804780876494,138,143,1004,284,0.28286852589641437,144,140
Quartile,66,187.875,139.08333333333334,91.25,HNFL,142,38,0.2676056338028169,18,20,142,38,0.2676056338028169,20,18
,,,,,,1004,281,0.2798804780876494,134,147,1004,286,0.2848605577689243,145,141
Quartile,66,183.29166666666669,134.83333333333334,86.75,HNFL,142,41,0.2887323943661972,21,20,142,40,0.28169014084507044,19,21
,,,,,,1004,281,0.2798804780876494,140,141,1004,277,0.27589641434262946,143,134
Quartile,66,185.875,135.58333333333334,87.91666666666666,HNFL,142,42,0.29577464788732394,20,22,142,45,0.31690140845070425,24,21
,,,,,,1004,279,0.2778884462151394,144,135,1004,277,0.27589641434262946,134,143
Quartile,66,187.5,138.375,89.16666666666666,HNFL,142,37,0.2605633802816901,17,20,142,37,0.2605633802816901,19,18
,,,,,,1004,272,0.27091633466135456,131,141,1004,272,0.27091633466135456,143,129
Quartile,66,184,139.125,87.375,HNFL,142,40,0.28169014084507044,20,20,142,41,0.2887323943661972,20,21
,,,,,,1004,276,0.2749003984063745,129,147,1004,273,0.27191235059760954,149,124
Quartile,66,187.41666666666669,137.29166666666669,89.04166666666666,HNFL,142,41,0.2887323943661972,21,20,142,42,0.29577464788732394,19,23
,,,,,,1004,282,0.28087649402390436,138,144,1004,283,0.2818725099601594,143,140
Quartile,66,188,138.79166666666666,86.83333333333334,HNFL,142,41,0.2887323943661972,20,21,142,41,0.2887323943661972,21,20
,,,,,,1004,278,0.27689243027888444,132,146,1004,283,0.2818725099601594,149,134
Quartile,66,183,134.91666666666669,88.79166666666667,HNFL,142,44,0.30985915492957744,24,20,142,43,0.3028169014084507,21,22
,,,,,,1004,281,0.2798804780876494,138,143,1004,284,0.28286852589641437,149,135
