Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,70,183.29166666666666,121,60.75,HNFL,142,22,0.15492957746478872,12,10,142,22,0.15492957746478872,10,12
,,,,,,1003,171,0.17048853439680958,95,76,1003,171,0.17048853439680958,76,95
Quartile,70,185.79166666666666,125.41666666666667,63.125,HNFL,142,24,0.16901408450704225,12,12,142,24,0.16901408450704225,12,12
,,,,,,1003,134,0.13359920239282153,57,77,1003,134,0.13359920239282153,77,57
Quartile,70,181.70833333333331,123.29166666666666,60.208333333333336,HNFL,142,23,0.1619718309859155,11,12,142,23,0.1619718309859155,12,11
,,,,,,1003,157,0.15653040877367896,82,75,1003,157,0.15653040877367896,75,82
Quartile,70,181.41666666666669,125,62.5,HNFL,142,23,0.1619718309859155,11,12,142,23,0.1619718309859155,12,11
,,,,,,1003,151,0.15054835493519442,64,87,1003,151,0.15054835493519442,87,64
Quartile,70,184.08333333333331,123.83333333333334,61.625,HNFL,142,16,0.11267605633802817,7,9,142,16,0.11267605633802817,9,7
,,,,,,1003,157,0.15653040877367896,76,81,1003,157,0.15653040877367896,81,76
Quartile,70,186,125.41666666666667,61.29166666666667,HNFL,142,19,0.13380281690140844,10,9,142,19,0.13380281690140844,9,10
,,,,,,1003,140,0.13958125623130607,57,83,1003,140,0.13958125623130607,83,57
Quartile,70,185.20833333333331,125,62.041666666666664,HNFL,142,26,0.18309859154929578,12,14,142,26,0.18309859154929578,14,12
,,,,,,1003,138,0.13758723828514458,60,78,1003,138,0.13758723828514458,78,60
Quartile,70,185,124.5,62.708333333333336,HNFL,142,22,0.15492957746478872,12,10,142,22,0.15492957746478872,10,12
,,,,,,1003,165,0.16450648055832504,68,97,1003,165,0.16450648055832504,97,68
Quartile,70,183.29166666666669,121.79166666666666,60,HNFL,142,14,0.09859154929577464,7,7,142,14,0.09859154929577464,7,7
,,,,,,1003,157,0.15653040877367896,94,63,1003,157,0.15653040877367896,63,94
Quartile,70,183.33333333333334,123.70833333333334,61.708333333333336,HNFL,142,27,0.19014084507042253,13,14,142,27,0.19014084507042253,14,13
,,,,,,1003,137,0.1365902293120638,66,71,1003,137,0.1365902293120638,71,66
Quartile,70,179.20833333333331,120.70833333333334,59,HNFL,142,22,0.15492957746478872,12,10,142,22,0.15492957746478872,10,12
,,,,,,1003,155,0.15453639082751744,96,59,1003,155,0.15453639082751744,59,96
Quartile,70,181.79166666666666,125,63,HNFL,142,24,0.16901408450704225,13,11,142,24,0.16901408450704225,11,13
,,,,,,1003,150,0.14955134596211367,72,78,1003,150,0.14955134596211367,78,72
Quartile,70,180.91666666666669,124.08333333333334,61,HNFL,142,20,0.14084507042253522,9,11,142,20,0.14084507042253522,11,9
,,,,,,1003,153,0.15254237288135594,65,88,1003,153,0.15254237288135594,88,65
Quartile,70,181.41666666666669,125.375,60.91666666666667,HNFL,142,29,0.20422535211267606,14,15,142,29,0.20422535211267606,15,14
,,,,,,1003,156,0.15553339980059822,64,92,1003,156,0.15553339980059822,92,64
Quartile,70,183,122.91666666666667,62.5,HNFL,142,22,0.15492957746478872,12,10,142,22,0.15492957746478872,10,12
,,,,,,1003,155,0.15453639082751744,81,74,1003,155,0.15453639082751744,74,81
Quartile,70,186.79166666666669,121.5,61.70833333333333,HNFL,142,18,0.1267605633802817,9,9,142,18,0.1267605633802817,9,9
,,,,,,1003,147,0.1465603190428714,87,60,1003,147,0.1465603190428714,60,87
Quartile,70,181.625,124.29166666666666,61.208333333333336,HNFL,142,19,0.13380281690140844,9,10,142,19,0.13380281690140844,10,9
,,,,,,1003,157,0.15653040877367896,63,94,1003,157,0.15653040877367896,94,63
Quartile,70,183.5,123.70833333333333,61.25,HNFL,142,18,0.1267605633802817,9,9,142,18,0.1267605633802817,9,9
,,,,,,1003,152,0.15154536390827517,69,83,1003,152,0.15154536390827517,83,69
Quartile,70,181,123,59.41666666666667,HNFL,142,22,0.15492957746478872,11,11,142,22,0.15492957746478872,11,11
,,,,,,1003,161,0.16051844466600199,84,77,1003,161,0.16051844466600199,77,84
Quartile,70,183.79166666666669,119.20833333333333,59.958333333333336,HNFL,142,28,0.19718309859154928,15,13,142,29,0.20422535211267606,13,16
,,,,,,1003,166,0.16550348953140578,119,47,1003,166,0.16550348953140578,47,119
Quartile,70,182.70833333333334,121.79166666666666,60.208333333333336,HNFL,142,22,0.15492957746478872,10,12,142,22,0.15492957746478872,12,10
,,,,,,1003,146,0.14556331006979062,87,59,1003,146,0.14556331006979062,59,87
Quartile,70,188.5,125.20833333333334,60.75,HNFL,142,17,0.11971830985915492,8,9,142,17,0.11971830985915492,9,8
,,,,,,1003,149,0.1485543369890329,57,92,1003,149,0.1485543369890329,92,57
Quartile,70,183.08333333333331,123.79166666666667,63.25,HNFL,142,25,0.176056338028169,14,11,142,25,0.176056338028169,11,14
,,,,,,1003,153,0.15254237288135594,71,82,1003,153,0.15254237288135594,82,71
Quartile,70,184.58333333333331,122.70833333333334,62.041666666666664,HNFL,142,21,0.14788732394366197,10,11,142,21,0.14788732394366197,11,10
,,,,,,1003,155,0.15453639082751744,90,65,1003,155,0.15453639082751744,65,90
Quartile,70,184.29166666666666,124.5,61.5,HNFL,142,20,0.14084507042253522,10,10,142,20,0.14084507042253522,10,10
,,,,,,1003,159,0.1585244267198405,72,87,1003,159,0.1585244267198405,87,72
Quartile,70,184.20833333333331,122.70833333333333,60.541666666666664,HNFL,142,24,0.16901408450704225,13,11,142,24,0.16901408450704225,11,13
,,,,,,1003,149,0.1485543369890329,83,66,1003,149,0.1485543369890329,66,83
Quartile,70,182.5,123.5,59.91666666666667,HNFL,142,22,0.15492957746478872,12,10,142,22,0.15492957746478872,10,12
,,,,,,1003,160,0.15952143569292124,76,84,1003,160,0.15952143569292124,84,76
Quartile,70,184.625,123.79166666666666,62,HNFL,142,21,0.14788732394366197,11,10,142,21,0.14788732394366197,10,11
,,,,,,1003,158,0.1575274177467597,82,76,1003,158,0.1575274177467597,76,82
Quartile,70,183.70833333333331,126.16666666666666,64,HNFL,142,19,0.13380281690140844,9,10,142,19,0.13380281690140844,10,9
,,,,,,1003,169,0.16849451645064806,59,110,1003,170,0.1694915254237288,110,60
Quartile,70,183.20833333333331,119,60.5,HNFL,142,26,0.18309859154929578,15,11,142,26,0.18309859154929578,11,15
,,,,,,1003,156,0.15553339980059822,124,32,1003,156,0.15553339980059822,32,124
Quartile,70,181.58333333333331,122.79166666666666,60.708333333333336,HNFL,142,25,0.176056338028169,14,11,142,25,0.176056338028169,11,14
,,,,,,1003,153,0.15254237288135594,84,69,1003,153,0.15254237288135594,69,84
