Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,73,236.29166666666669,155.79166666666669,70.25,HNFL,142,1,0.007042253521126761,0,1,142,2,0.014084507042253521,2,0
,,,,,,1004,5,0.0049800796812749,1,4,1004,10,0.0099601593625498,7,3
Quartile,73,240.08333333333331,153.29166666666666,69.625,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,5,0.0049800796812749,4,1,1004,8,0.00796812749003984,1,7
Quartile,73,240.91666666666669,153.5,67.70833333333334,HNFL,142,1,0.007042253521126761,0,1,142,2,0.014084507042253521,1,1
,,,,,,1004,2,0.00199203187250996,2,0,1004,4,0.00398406374501992,0,4
Quartile,73,241.5,153.29166666666666,68.45833333333334,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,2,0.00199203187250996,1,1,1004,2,0.00199203187250996,1,1
Quartile,73,234.29166666666669,156.75,69.5,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,4,0.00398406374501992,1,3,1004,6,0.00597609561752988,5,1
Quartile,73,237.70833333333331,154.79166666666666,66.16666666666666,HNFL,142,0,0,0,0,142,1,0.007042253521126761,1,0
,,,,,,1004,2,0.00199203187250996,0,2,1004,3,0.00298804780876494,2,1
Quartile,73,242.5,153.5,67.5,HNFL,142,0,0,0,0,142,1,0.007042253521126761,0,1
,,,,,,1004,4,0.00398406374501992,1,3,1004,5,0.0049800796812749,3,2
Quartile,73,241.41666666666669,156.58333333333331,67.125,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,4,0.00398406374501992,3,1,1004,5,0.0049800796812749,2,3
Quartile,73,237.54166666666666,150.08333333333331,65.54166666666667,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,3,0.00298804780876494,3,0,1004,4,0.00398406374501992,0,4
Quartile,73,241.08333333333331,152.54166666666669,66.29166666666667,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,6,0.00597609561752988,5,1,1004,9,0.008964143426294821,1,8
