Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,70,256,167.58333333333331,78.25,HNFL,142,3,0.02112676056338028,2,1,142,4,0.028169014084507043,1,3
,,,,,,1004,11,0.010956175298804782,9,2,1004,11,0.010956175298804782,2,9
Quartile,70,257.7916666666667,165.20833333333334,76,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,10,0.0099601593625498,9,1,1004,12,0.01195219123505976,1,11
Quartile,70,254.79166666666669,163.95833333333331,76.66666666666666,HNFL,142,1,0.007042253521126761,1,0,142,2,0.014084507042253521,1,1
,,,,,,1004,22,0.021912350597609563,13,9,1004,25,0.0249003984063745,10,15
Quartile,70,255.08333333333331,163.5,75.70833333333334,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,7,0.0069721115537848604,7,0,1004,7,0.0069721115537848604,0,7
Quartile,70,256.5,164.70833333333331,77.70833333333334,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,15,0.014940239043824702,10,5,1004,16,0.01593625498007968,6,10
Quartile,70,253.79166666666669,161.70833333333334,76.66666666666666,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,16,0.01593625498007968,15,1,1004,16,0.01593625498007968,1,15
Quartile,70,257.875,170.70833333333331,78.5,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,15,0.014940239043824702,3,12,1004,16,0.01593625498007968,12,4
Quartile,70,258.7083333333333,166.04166666666669,77.75,HNFL,142,4,0.028169014084507043,3,1,142,4,0.028169014084507043,1,3
,,,,,,1004,10,0.0099601593625498,5,5,1004,10,0.0099601593625498,5,5
Quartile,70,262.5833333333333,170.91666666666669,78.25,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,13,0.012948207171314742,3,10,1004,16,0.01593625498007968,10,6
Quartile,70,254.70833333333331,162.79166666666669,75.5,HNFL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1004,15,0.014940239043824702,13,2,1004,16,0.01593625498007968,2,14
Quartile,70,255.29166666666669,169.79166666666669,74.75,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,20,0.0199203187250996,4,16,1004,20,0.0199203187250996,16,4
Quartile,70,251.125,167.29166666666669,76.08333333333334,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,15,0.014940239043824702,10,5,1004,16,0.01593625498007968,6,10
Quartile,70,258.91666666666663,170,75.70833333333334,HNFL,142,3,0.02112676056338028,1,2,142,4,0.028169014084507043,3,1
,,,,,,1004,20,0.0199203187250996,8,12,1004,21,0.02091633466135458,12,9
Quartile,70,258.0833333333333,165.875,79.08333333333333,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,19,0.018924302788844622,15,4,1004,19,0.018924302788844622,4,15
Quartile,70,257,166.875,70.29166666666667,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,14,0.013944223107569721,6,8,1004,14,0.013944223107569721,8,6
Quartile,70,259.2083333333333,167.95833333333331,75.75,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,13,0.012948207171314742,7,6,1004,13,0.012948207171314742,6,7
Quartile,70,260.29166666666663,167.41666666666669,80.125,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,12,0.01195219123505976,4,8,1004,12,0.01195219123505976,8,4
Quartile,70,258.70833333333337,166.16666666666666,77.375,HNFL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1004,8,0.00796812749003984,2,6,1004,8,0.00796812749003984,6,2
Quartile,70,256.70833333333337,164.20833333333331,76.625,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,16,0.01593625498007968,10,6,1004,16,0.01593625498007968,6,10
Quartile,70,259.7083333333333,165.70833333333334,77.20833333333333,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,16,0.01593625498007968,11,5,1004,16,0.01593625498007968,5,11
Quartile,70,261.125,160.08333333333331,76.41666666666666,HNFL,142,2,0.014084507042253521,1,1,142,3,0.02112676056338028,1,2
,,,,,,1004,16,0.01593625498007968,14,2,1004,18,0.017928286852589643,3,15
Quartile,70,256.625,166.875,78.54166666666666,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
