Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,74,124.29166666666666,79.70833333333334,33.708333333333336,HFNL,142,3,0.02112676056338028,2,1,142,2,0.014084507042253521,0,2
,,,,,,1003,26,0.0259222333000997,15,11,1003,21,0.020937188434695914,7,14
Quartile,74,126.20833333333334,81,33.041666666666664,HFNL,142,6,0.04225352112676056,4,2,142,6,0.04225352112676056,2,4
,,,,,,1003,32,0.031904287138584245,18,14,1003,27,0.026919242273180457,9,18
Quartile,74,125.79166666666666,80.20833333333334,35.08333333333333,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1003,26,0.0259222333000997,17,9,1003,24,0.023928215353938187,8,16
Quartile,74,124.125,79.58333333333333,34.5,HFNL,142,7,0.04929577464788732,3,4,142,5,0.035211267605633804,2,3
,,,,,,1003,25,0.024925224327018942,10,15,1003,23,0.022931206380857428,14,9
Quartile,74,123,80.29166666666666,32.5,HFNL,142,4,0.028169014084507043,3,1,142,4,0.028169014084507043,1,3
,,,,,,1003,22,0.02193419740777667,14,8,1003,20,0.019940179461615155,7,13
Quartile,74,123.29166666666666,79.70833333333334,33.25,HFNL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1003,24,0.023928215353938187,11,13,1003,23,0.022931206380857428,12,11
Quartile,74,126.29166666666666,79.41666666666667,34,HFNL,142,3,0.02112676056338028,1,2,142,1,0.007042253521126761,0,1
,,,,,,1003,21,0.020937188434695914,9,12,1003,19,0.018943170488534396,10,9
Quartile,74,125.29166666666666,79.79166666666666,33.208333333333336,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1003,28,0.027916251246261216,10,18,1003,26,0.0259222333000997,16,10
Quartile,74,122.5,78.79166666666666,34,HFNL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1003,30,0.02991026919242273,11,19,1003,27,0.026919242273180457,17,10
Quartile,74,125.5,80.58333333333333,33.041666666666664,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1003,29,0.028913260219341975,16,13,1003,26,0.0259222333000997,11,15
Quartile,74,125.79166666666666,79.91666666666667,33.41666666666667,HFNL,142,3,0.02112676056338028,3,0,142,3,0.02112676056338028,0,3
,,,,,,1003,23,0.022931206380857428,9,14,1003,22,0.02193419740777667,13,9
Quartile,74,122.20833333333333,80,34.25,HFNL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1003,26,0.0259222333000997,10,16,1003,22,0.02193419740777667,13,9
Quartile,74,126.5,80.70833333333334,34.75,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1003,27,0.026919242273180457,13,14,1003,25,0.024925224327018942,12,13
Quartile,74,125.70833333333334,79.41666666666667,34.5,HFNL,142,6,0.04225352112676056,5,1,142,6,0.04225352112676056,1,5
,,,,,,1003,24,0.023928215353938187,10,14,1003,21,0.020937188434695914,11,10
Quartile,74,125.70833333333333,77.83333333333334,33,HFNL,142,4,0.028169014084507043,1,3,142,3,0.02112676056338028,2,1
,,,,,,1003,27,0.026919242273180457,4,23,1003,26,0.0259222333000997,22,4
Quartile,74,127.70833333333334,82,35,HFNL,142,5,0.035211267605633804,4,1,142,5,0.035211267605633804,1,4
,,,,,,1003,21,0.020937188434695914,10,11,1003,18,0.01794616151545364,8,10
Quartile,74,124.70833333333333,78.5,34.5,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1003,29,0.028913260219341975,9,20,1003,27,0.026919242273180457,18,9
Quartile,74,123.41666666666666,77.79166666666666,32.541666666666664,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1003,32,0.031904287138584245,10,22,1003,31,0.03090727816550349,22,9
Quartile,74,123.70833333333333,79.375,33.75,HFNL,142,6,0.04225352112676056,2,4,142,6,0.04225352112676056,4,2
