Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,72,180.5,118.08333333333333,57.25,HNFL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1003,63,0.06281156530408774,31,32,1003,63,0.06281156530408774,32,31
Quartile,72,176.29166666666669,117.70833333333334,56.25,HNFL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
,,,,,,1003,62,0.06181455633100698,41,21,1003,62,0.06181455633100698,21,41
Quartile,72,175.625,117.29166666666666,55.75,HNFL,142,13,0.09154929577464789,7,6,142,13,0.09154929577464789,6,7
,,,,,,1003,72,0.07178464606181456,48,24,1003,72,0.07178464606181456,24,48
Quartile,72,184.41666666666669,118.5,54.5,HNFL,142,9,0.06338028169014084,4,5,142,9,0.06338028169014084,5,4
,,,,,,1003,71,0.0707876370887338,40,31,1003,71,0.0707876370887338,31,40
Quartile,72,183.29166666666669,119,57,HNFL,142,12,0.08450704225352113,6,6,142,12,0.08450704225352113,6,6
,,,,,,1003,59,0.058823529411764705,32,27,1003,59,0.058823529411764705,27,32
Quartile,72,179.20833333333334,117.29166666666666,55.208333333333336,HNFL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1003,67,0.06679960119641076,44,23,1003,67,0.06679960119641076,23,44
Quartile,72,181.29166666666669,121.91666666666667,54.708333333333336,HNFL,142,12,0.08450704225352113,7,5,142,12,0.08450704225352113,5,7
,,,,,,1003,79,0.07876370887337986,30,49,1003,79,0.07876370887337986,49,30
Quartile,72,180.5,119.29166666666666,57.208333333333336,HNFL,142,9,0.06338028169014084,4,5,142,9,0.06338028169014084,5,4
,,,,,,1003,71,0.0707876370887338,25,46,1003,71,0.0707876370887338,46,25
Quartile,72,177.79166666666666,116.33333333333334,54.91666666666667,HNFL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1003,79,0.07876370887337986,48,31,1003,79,0.07876370887337986,31,48
Quartile,72,180,117.58333333333333,54.708333333333336,HNFL,142,12,0.08450704225352113,5,7,142,12,0.08450704225352113,7,5
,,,,,,1003,69,0.06879361914257229,45,24,1003,69,0.06879361914257229,24,45
Quartile,72,180.125,117.29166666666666,57.541666666666664,HNFL,142,8,0.056338028169014086,3,5,142,8,0.056338028169014086,5,3
,,,,,,1003,65,0.06480558325024925,39,26,1003,65,0.06480558325024925,26,39
Quartile,72,180.70833333333334,117.5,56,HNFL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1003,73,0.07278165503489531,41,32,1003,73,0.07278165503489531,32,41
Quartile,72,181.5,119.70833333333334,56.541666666666664,HNFL,142,9,0.06338028169014084,4,5,142,9,0.06338028169014084,5,4
,,,,,,1003,74,0.07377866400797607,36,38,1003,74,0.07377866400797607,38,36
Quartile,72,178.29166666666669,117.70833333333334,57,HNFL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,74,0.07377866400797607,45,29,1003,74,0.07377866400797607,29,45
Quartile,72,178.625,121,57.41666666666667,HNFL,142,14,0.09859154929577464,8,6,142,14,0.09859154929577464,6,8
,,,,,,1003,68,0.06779661016949153,25,43,1003,68,0.06779661016949153,43,25
Quartile,72,178.20833333333331,118,58.208333333333336,HNFL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
,,,,,,1003,72,0.07178464606181456,43,29,1003,72,0.07178464606181456,29,43
Quartile,72,179.41666666666669,121.29166666666666,56.75,HNFL,142,9,0.06338028169014084,6,3,142,9,0.06338028169014084,3,6
,,,,,,1003,86,0.08574277168494517,31,55,1003,86,0.08574277168494517,55,31
Quartile,72,180.79166666666666,116.79166666666666,54.958333333333336,HNFL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,75,0.07477567298105683,52,23,1003,75,0.07477567298105683,23,52
Quartile,72,181.41666666666669,119.125,55.541666666666664,HNFL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1003,62,0.06181455633100698,28,34,1003,62,0.06181455633100698,34,28
Quartile,72,179.04166666666669,117.20833333333334,57.75,HNFL,142,17,0.11971830985915492,8,9,142,17,0.11971830985915492,9,8
,,,,,,1003,77,0.07676969092721835,55,22,1003,77,0.07676969092721835,22,55
Quartile,72,178.5,118.41666666666667,56.708333333333336,HNFL,142,12,0.08450704225352113,6,6,142,12,0.08450704225352113,6,6
,,,,,,1003,66,0.06580259222333001,31,35,1003,66,0.06580259222333001,35,31
Quartile,72,181.5,121.5,57.91666666666667,HNFL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1003,67,0.06679960119641076,21,46,1003,67,0.06679960119641076,46,21
Quartile,72,180.79166666666669,118.20833333333334,56.79166666666667,HNFL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1003,70,0.06979062811565304,36,34,1003,70,0.06979062811565304,34,36
Quartile,72,179.41666666666669,120.91666666666667,57.458333333333336,HNFL,142,10,0.07042253521126761,6,4,142,10,0.07042253521126761,4,6
,,,,,,1003,75,0.07477567298105683,32,43,1003,75,0.07477567298105683,43,32
Quartile,72,180.20833333333334,120.5,55.041666666666664,HNFL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1003,64,0.06380857427716849,28,36,1003,64,0.06380857427716849,36,28
Quartile,72,183.70833333333334,118.58333333333333,56.58333333333333,HNFL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,64,0.06380857427716849,36,28,1003,64,0.06380857427716849,28,36
Quartile,72,179.83333333333331,118.79166666666666,54.541666666666664,HNFL,142,6,0.04225352112676056,2,4,142,6,0.04225352112676056,4,2
,,,,,,1003,78,0.07776669990029911,30,48,1003,78,0.07776669990029911,48,30
