Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,72,199.41666666666669,135.70833333333331,69.5,HNFL,142,6,0.04225352112676056,2,4,142,6,0.04225352112676056,4,2
,,,,,,1004,76,0.07569721115537849,29,47,1004,76,0.07569721115537849,47,29
Quartile,72,197.5,133.70833333333334,66.54166666666667,HNFL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1004,73,0.07270916334661355,37,36,1004,73,0.07270916334661355,36,37
Quartile,72,197.16666666666666,136.20833333333331,68,HNFL,142,12,0.08450704225352113,5,7,142,13,0.09154929577464789,7,6
,,,,,,1004,66,0.06573705179282868,22,44,1004,67,0.06673306772908366,44,23
Quartile,72,199.20833333333331,135.54166666666666,68.08333333333333,HNFL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1004,77,0.07669322709163347,31,46,1004,80,0.0796812749003984,47,33
Quartile,72,199.29166666666669,131.70833333333331,65.16666666666666,HNFL,142,9,0.06338028169014084,4,5,142,9,0.06338028169014084,5,4
,,,,,,1004,65,0.0647410358565737,44,21,1004,66,0.06573705179282868,21,45
Quartile,72,195,130,65.54166666666667,HNFL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,66,0.06573705179282868,46,20,1004,67,0.06673306772908366,21,46
Quartile,72,198.58333333333331,133.5,62.79166666666667,HNFL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1004,56,0.055776892430278883,23,33,1004,56,0.055776892430278883,33,23
Quartile,72,199.41666666666669,134.20833333333331,68.41666666666667,HNFL,142,9,0.06338028169014084,4,5,142,9,0.06338028169014084,5,4
,,,,,,1004,67,0.06673306772908366,27,40,1004,68,0.06772908366533864,40,28
Quartile,72,202.5,132.5,66.75,HNFL,142,10,0.07042253521126761,7,3,142,10,0.07042253521126761,3,7
,,,,,,1004,66,0.06573705179282868,32,34,1004,66,0.06573705179282868,34,32
Quartile,72,200,135.5,67.58333333333333,HNFL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
