Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,65,176.58333333333331,122.70833333333334,69.75,HNFL,142,27,0.19014084507042253,14,13,142,64,0.4507042253521127,31,33
,,,,,,1004,156,0.1553784860557769,76,80,1004,434,0.43227091633466136,222,212
Quartile,65,174.75,123.79166666666667,71.70833333333334,HNFL,142,26,0.18309859154929578,13,13,142,67,0.47183098591549294,33,34
,,,,,,1004,156,0.1553784860557769,84,72,1004,436,0.4342629482071713,217,219
Quartile,65,179.08333333333331,121.125,67.83333333333334,HNFL,142,25,0.176056338028169,15,10,142,68,0.4788732394366197,32,36
,,,,,,1004,157,0.15637450199203187,89,68,1004,431,0.4292828685258964,202,229
Quartile,65,178.79166666666669,123.91666666666666,69.04166666666666,HNFL,142,22,0.15492957746478872,12,10,142,59,0.4154929577464789,27,32
,,,,,,1004,162,0.16135458167330677,80,82,1004,444,0.44223107569721115,216,228
Quartile,65,172.70833333333331,126.29166666666667,69.79166666666666,HNFL,142,27,0.19014084507042253,11,16,142,64,0.4507042253521127,34,30
,,,,,,1004,164,0.16334661354581673,68,96,1004,433,0.4312749003984064,251,182
Quartile,65,176.5,122.5,68.95833333333334,HNFL,142,24,0.16901408450704225,12,12,142,59,0.4154929577464789,30,29
,,,,,,1004,163,0.16235059760956175,92,71,1004,431,0.4292828685258964,211,220
Quartile,65,176.54166666666666,118.5,73.75,HNFL,142,27,0.19014084507042253,13,14,142,61,0.4295774647887324,31,30
,,,,,,1004,166,0.16533864541832669,107,59,1004,446,0.4442231075697211,180,266
Quartile,65,175.16666666666669,125.08333333333334,69.58333333333333,HNFL,142,26,0.18309859154929578,12,14,142,56,0.39436619718309857,30,26
,,,,,,1004,169,0.16832669322709162,71,98,1004,438,0.4362549800796813,245,193
Quartile,65,179.5,124.5,72.83333333333334,HNFL,142,26,0.18309859154929578,13,13,142,59,0.4154929577464789,29,30
,,,,,,1004,171,0.17031872509960158,76,95,1004,452,0.450199203187251,215,237
Quartile,65,171.5,124.58333333333333,73.04166666666666,HNFL,142,28,0.19718309859154928,15,13,142,71,0.5,34,37
,,,,,,1004,156,0.1553784860557769,74,82,1004,426,0.4243027888446215,217,209
Quartile,65,177.16666666666669,127.66666666666666,66,HNFL,142,23,0.1619718309859155,10,13,142,58,0.4084507042253521,30,28
,,,,,,1004,182,0.18127490039840638,77,105,1004,454,0.45219123505976094,271,183
Quartile,65,176.83333333333334,125.41666666666667,65.875,HNFL,142,24,0.16901408450704225,10,14,142,65,0.45774647887323944,36,29
,,,,,,1004,174,0.17330677290836655,77,97,1004,449,0.44721115537848605,258,191
Quartile,65,177,121.29166666666666,69,HNFL,142,27,0.19014084507042253,13,14,142,58,0.4084507042253521,30,28
,,,,,,1004,161,0.1603585657370518,87,74,1004,432,0.4302788844621514,224,208
Quartile,65,175,124.625,71.5,HNFL,142,23,0.1619718309859155,11,12,142,64,0.4507042253521127,33,31
,,,,,,1004,163,0.16235059760956175,82,81,1004,447,0.4452191235059761,227,220
Quartile,65,172.20833333333334,120.08333333333334,67.66666666666667,HNFL,142,26,0.18309859154929578,12,14,142,62,0.43661971830985913,34,28
,,,,,,1004,165,0.1643426294820717,92,73,1004,438,0.4362549800796813,236,202
Quartile,65,177,127.375,67.04166666666666,HNFL,142,20,0.14084507042253522,9,11,142,60,0.4225352112676056,30,30
,,,,,,1004,149,0.14840637450199204,57,92,1004,431,0.4292828685258964,244,187
Quartile,65,172.45833333333331,123.29166666666666,66.875,HNFL,142,24,0.16901408450704225,13,11,142,59,0.4154929577464789,28,31
,,,,,,1004,164,0.16334661354581673,78,86,1004,421,0.41932270916334663,241,180
Quartile,65,174,123.58333333333333,73.5,HNFL,142,27,0.19014084507042253,14,13,142,62,0.43661971830985913,32,30
,,,,,,1004,169,0.16832669322709162,77,92,1004,442,0.4402390438247012,222,220
