Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,73,171.29166666666666,108.70833333333334,51.041666666666664,HNFL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1003,80,0.07976071784646062,65,15,1003,80,0.07976071784646062,15,65
Quartile,73,173.20833333333331,112.20833333333334,54.541666666666664,HNFL,142,8,0.056338028169014086,6,2,142,8,0.056338028169014086,2,6
,,,,,,1003,71,0.0707876370887338,35,36,1003,71,0.0707876370887338,36,35
Quartile,73,172,111,50.75,HNFL,142,7,0.04929577464788732,5,2,142,7,0.04929577464788732,2,5
,,,,,,1003,76,0.07577268195413758,54,22,1003,76,0.07577268195413758,22,54
Quartile,73,171.41666666666669,114.20833333333334,51.458333333333336,HNFL,142,12,0.08450704225352113,6,6,142,12,0.08450704225352113,6,6
,,,,,,1003,88,0.08773678963110668,27,61,1003,88,0.08773678963110668,61,27
Quartile,73,171.29166666666669,112.70833333333334,53.041666666666664,HNFL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,75,0.07477567298105683,39,36,1003,75,0.07477567298105683,36,39
Quartile,73,171.29166666666669,112.79166666666666,54.708333333333336,HNFL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1003,95,0.09471585244267199,55,40,1003,95,0.09471585244267199,40,55
Quartile,73,168.79166666666669,112.79166666666666,55.041666666666664,HNFL,142,13,0.09154929577464789,6,7,142,13,0.09154929577464789,7,6
,,,,,,1003,74,0.07377866400797607,35,39,1003,74,0.07377866400797607,39,35
Quartile,73,168.5,111.5,53.25,HNFL,142,9,0.06338028169014084,6,3,142,9,0.06338028169014084,3,6
,,,,,,1003,81,0.08075772681954138,49,32,1003,81,0.08075772681954138,32,49
Quartile,73,169.20833333333331,116.79166666666666,53.25,HNFL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,86,0.08574277168494517,22,64,1003,86,0.08574277168494517,64,22
Quartile,73,170.20833333333331,116.08333333333333,52,HNFL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1003,85,0.0847457627118644,21,64,1003,85,0.0847457627118644,64,21
Quartile,73,171.5,111.5,51.25,HNFL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1003,82,0.08175473579262213,50,32,1003,82,0.08175473579262213,32,50
Quartile,73,171.79166666666669,113.79166666666666,51.708333333333336,HNFL,142,13,0.09154929577464789,8,5,142,13,0.09154929577464789,5,8
,,,,,,1003,67,0.06679960119641076,28,39,1003,68,0.06779661016949153,39,29
Quartile,73,170.70833333333334,114.375,55.041666666666664,HNFL,142,19,0.13380281690140844,9,10,142,19,0.13380281690140844,10,9
,,,,,,1003,87,0.08673978065802593,34,53,1003,87,0.08673978065802593,53,34
Quartile,73,172.70833333333334,113,52.75,HNFL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1003,81,0.08075772681954138,41,40,1003,81,0.08075772681954138,40,41
Quartile,73,168.79166666666669,112.58333333333334,53.29166666666667,HNFL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1003,64,0.06380857427716849,29,35,1003,64,0.06380857427716849,35,29
Quartile,73,173.20833333333334,114.29166666666666,52.208333333333336,HNFL,142,12,0.08450704225352113,5,7,142,12,0.08450704225352113,7,5
,,,,,,1003,80,0.07976071784646062,31,49,1003,81,0.08075772681954138,49,32
Quartile,73,171.5,112.20833333333334,53.958333333333336,HNFL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1003,69,0.06879361914257229,39,30,1003,69,0.06879361914257229,30,39
Quartile,73,166.91666666666669,113,51.708333333333336,HNFL,142,13,0.09154929577464789,6,7,142,13,0.09154929577464789,7,6
,,,,,,1003,70,0.06979062811565304,39,31,1003,70,0.06979062811565304,31,39
Quartile,73,169,114,53.541666666666664,HNFL,142,9,0.06338028169014084,4,5,142,9,0.06338028169014084,5,4
,,,,,,1003,69,0.06879361914257229,34,35,1003,69,0.06879361914257229,35,34
Quartile,73,170.08333333333331,111.91666666666666,53.708333333333336,HNFL,142,10,0.07042253521126761,6,4,142,10,0.07042253521126761,4,6
,,,,,,1003,61,0.06081754735792622,33,28,1003,61,0.06081754735792622,28,33
Quartile,73,172,112.5,51.708333333333336,HNFL,142,8,0.056338028169014086,3,5,142,8,0.056338028169014086,5,3
,,,,,,1003,72,0.07178464606181456,40,32,1003,72,0.07178464606181456,32,40
Quartile,73,170.20833333333331,109.5,53.04166666666667,HNFL,142,9,0.06338028169014084,4,5,142,9,0.06338028169014084,5,4
,,,,,,1003,65,0.06480558325024925,45,20,1003,65,0.06480558325024925,20,45
Quartile,73,174.5,109.5,52.041666666666664,HNFL,142,9,0.06338028169014084,3,6,142,9,0.06338028169014084,6,3
,,,,,,1003,83,0.08275174476570289,61,22,1003,83,0.08275174476570289,22,61
Quartile,73,169.58333333333331,107.91666666666666,50.25,HNFL,142,18,0.1267605633802817,9,9,142,18,0.1267605633802817,9,9
,,,,,,1003,109,0.10867397806580259,89,20,1003,109,0.10867397806580259,20,89
Quartile,73,171.79166666666669,114.70833333333334,53.41666666666667,HNFL,142,12,0.08450704225352113,6,6,142,12,0.08450704225352113,6,6
,,,,,,1003,78,0.07776669990029911,26,52,1003,78,0.07776669990029911,52,26
Quartile,73,168,114.79166666666666,52.54166666666667,HNFL,142,12,0.08450704225352113,5,7,142,12,0.08450704225352113,7,5
,,,,,,1003,77,0.07676969092721835,31,46,1003,77,0.07676969092721835,46,31
Quartile,73,170.20833333333331,113.5,52.91666666666667,HNFL,142,13,0.09154929577464789,5,8,142,13,0.09154929577464789,8,5
,,,,,,1003,87,0.08673978065802593,39,48,1003,87,0.08673978065802593,48,39
Quartile,73,171.79166666666666,113,53.041666666666664,HNFL,142,9,0.06338028169014084,4,5,142,9,0.06338028169014084,5,4
,,,,,,1003,79,0.07876370887337986,46,33,1003,79,0.07876370887337986,33,46
Quartile,73,171.54166666666669,113.70833333333334,54.5,HNFL,142,10,0.07042253521126761,6,4,142,10,0.07042253521126761,4,6
,,,,,,1003,76,0.07577268195413758,34,42,1003,77,0.07676969092721835,42,35
Quartile,73,170.58333333333331,113.79166666666666,51.58333333333333,HNFL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1003,80,0.07976071784646062,40,40,1003,80,0.07976071784646062,40,40
Quartile,73,167.70833333333331,113,54,HNFL,142,10,0.07042253521126761,6,4,142,10,0.07042253521126761,4,6
,,,,,,1003,83,0.08275174476570289,43,40,1003,83,0.08275174476570289,40,43
Quartile,73,173,109.5,52.75,HNFL,142,11,0.07746478873239436,7,4,142,11,0.07746478873239436,4,7
,,,,,,1003,81,0.08075772681954138,55,26,1003,81,0.08075772681954138,26,55
Quartile,73,172.125,117.29166666666666,54.166666666666664,HNFL,142,12,0.08450704225352113,4,8,142,12,0.08450704225352113,8,4
,,,,,,1003,73,0.07278165503489531,24,49,1003,73,0.07278165503489531,49,24
Quartile,73,169.58333333333331,110,52.041666666666664,HNFL,142,11,0.07746478873239436,7,4,142,11,0.07746478873239436,4,7
,,,,,,1003,91,0.09072781655034895,62,29,1003,91,0.09072781655034895,29,62
Quartile,73,171,111.5,52.958333333333336,HNFL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1003,70,0.06979062811565304,41,29,1003,70,0.06979062811565304,29,41
Quartile,73,172,113.79166666666666,52.666666666666664,HNFL,142,6,0.04225352112676056,4,2,142,6,0.04225352112676056,2,4
,,,,,,1003,87,0.08673978065802593,41,46,1003,87,0.08673978065802593,46,41
Quartile,73,169.41666666666669,115.79166666666666,53.208333333333336,HNFL,142,13,0.09154929577464789,6,7,142,13,0.09154929577464789,7,6
,,,,,,1003,82,0.08175473579262213,27,55,1003,82,0.08175473579262213,55,27
Quartile,73,169.5,111.20833333333334,52.875,HNFL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1003,72,0.07178464606181456,38,34,1003,72,0.07178464606181456,34,38
Quartile,73,176,110.70833333333334,53.25,HNFL,142,10,0.07042253521126761,6,4,142,10,0.07042253521126761,4,6
,,,,,,1003,79,0.07876370887337986,58,21,1003,79,0.07876370887337986,21,58
Quartile,73,174.79166666666669,114,51.91666666666667,HNFL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,88,0.08773678963110668,46,42,1003,88,0.08773678963110668,42,46
Quartile,73,171.5,113.91666666666667,51.958333333333336,HNFL,142,14,0.09859154929577464,6,8,142,14,0.09859154929577464,8,6
,,,,,,1003,75,0.07477567298105683,37,38,1003,76,0.07577268195413758,38,38
Quartile,73,171.41666666666669,110.5,50.041666666666664,HNFL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,79,0.07876370887337986,53,26,1003,79,0.07876370887337986,26,53
Quartile,73,172.5,112.5,52,HNFL,142,9,0.06338028169014084,6,3,142,9,0.06338028169014084,3,6
,,,,,,1003,72,0.07178464606181456,33,39,1003,73,0.07278165503489531,39,34
Quartile,73,172.5,112,52.58333333333333,HNFL,142,10,0.07042253521126761,6,4,142,11,0.07746478873239436,4,7
,,,,,,1003,79,0.07876370887337986,48,31,1003,80,0.07976071784646062,31,49
Quartile,73,168.20833333333334,113.70833333333334,52,HNFL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1003,75,0.07477567298105683,38,37,1003,76,0.07577268195413758,37,39
Quartile,73,169.5,115,52.458333333333336,HNFL,142,12,0.08450704225352113,5,7,142,12,0.08450704225352113,7,5
,,,,,,1003,88,0.08773678963110668,35,53,1003,88,0.08773678963110668,53,35
Quartile,73,170,111.70833333333334,52.708333333333336,HNFL,142,13,0.09154929577464789,6,7,142,13,0.09154929577464789,7,6
,,,,,,1003,67,0.06679960119641076,36,31,1003,67,0.06679960119641076,31,36
Quartile,73,171,115.5,53,HNFL,142,10,0.07042253521126761,6,4,142,10,0.07042253521126761,4,6
,,,,,,1003,77,0.07676969092721835,22,55,1003,77,0.07676969092721835,55,22
Quartile,73,173.29166666666669,110.91666666666666,51.958333333333336,HNFL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,71,0.0707876370887338,47,24,1003,71,0.0707876370887338,24,47
Quartile,73,172.20833333333331,115.29166666666666,53.041666666666664,HNFL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1003,61,0.06081754735792622,25,36,1003,61,0.06081754735792622,36,25
Quartile,73,171.20833333333331,112.5,52.708333333333336,HNFL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,82,0.08175473579262213,50,32,1003,82,0.08175473579262213,32,50
Quartile,73,172.20833333333334,111.29166666666666,51.25,HNFL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1003,77,0.07676969092721835,48,29,1003,77,0.07676969092721835,29,48
Quartile,73,173.79166666666669,110,51.041666666666664,HNFL,142,13,0.09154929577464789,7,6,142,13,0.09154929577464789,6,7
,,,,,,1003,73,0.07278165503489531,53,20,1003,73,0.07278165503489531,20,53
Quartile,73,168.29166666666666,112,53.041666666666664,HNFL,142,11,0.07746478873239436,8,3,142,11,0.07746478873239436,3,8
,,,,,,1003,69,0.06879361914257229,38,31,1003,69,0.06879361914257229,31,38
Quartile,73,170,111.125,52.041666666666664,HNFL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
,,,,,,1003,81,0.08075772681954138,50,31,1003,82,0.08175473579262213,31,51
Quartile,73,171.70833333333331,111.70833333333334,52.208333333333336,HNFL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,62,0.06181455633100698,35,27,1003,62,0.06181455633100698,27,35
Quartile,73,168.83333333333334,115.79166666666666,53.041666666666664,HNFL,142,13,0.09154929577464789,7,6,142,13,0.09154929577464789,6,7
,,,,,,1003,77,0.07676969092721835,26,51,1003,77,0.07676969092721835,51,26
Quartile,73,170.70833333333331,114.375,51.708333333333336,HNFL,142,12,0.08450704225352113,6,6,142,12,0.08450704225352113,6,6
,,,,,,1003,74,0.07377866400797607,30,44,1003,74,0.07377866400797607,44,30
Quartile,73,171.08333333333331,114.20833333333334,52.541666666666664,HNFL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1003,81,0.08075772681954138,29,52,1003,81,0.08075772681954138,52,29
Quartile,73,172.20833333333331,110,51.041666666666664,HNFL,142,13,0.09154929577464789,8,5,142,13,0.09154929577464789,5,8
,,,,,,1003,89,0.08873379860418744,69,20,1003,89,0.08873379860418744,20,69
Quartile,73,169.20833333333331,113.5,52.58333333333333,HNFL,142,12,0.08450704225352113,6,6,142,12,0.08450704225352113,6,6
,,,,,,1003,63,0.06281156530408774,28,35,1003,63,0.06281156530408774,35,28
Quartile,73,171,111.29166666666666,51.75,HNFL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1003,73,0.07278165503489531,41,32,1003,73,0.07278165503489531,32,41
Quartile,73,171.20833333333331,110.875,52.208333333333336,HNFL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1003,78,0.07776669990029911,49,29,1003,78,0.07776669990029911,29,49
Quartile,73,175.41666666666669,109.91666666666667,50.41666666666667,HNFL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,85,0.0847457627118644,60,25,1003,86,0.08574277168494517,25,61
Quartile,73,167.04166666666669,111.29166666666666,51.25,HNFL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1003,78,0.07776669990029911,46,32,1003,78,0.07776669990029911,32,46
Quartile,73,171.29166666666669,113.29166666666666,53.75,HNFL,142,13,0.09154929577464789,7,6,142,13,0.09154929577464789,6,7
,,,,,,1003,81,0.08075772681954138,34,47,1003,81,0.08075772681954138,47,34
Quartile,73,168.41666666666669,111.29166666666666,50.79166666666667,HNFL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1003,85,0.0847457627118644,53,32,1003,85,0.0847457627118644,32,53
Quartile,73,172.58333333333331,113,52.708333333333336,HNFL,142,13,0.09154929577464789,8,5,142,13,0.09154929577464789,5,8
,,,,,,1003,69,0.06879361914257229,31,38,1003,69,0.06879361914257229,38,31
Quartile,73,174.70833333333331,112.70833333333334,55.208333333333336,HNFL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1003,72,0.07178464606181456,42,30,1003,72,0.07178464606181456,30,42
Quartile,73,170,112,53.75,HNFL,142,12,0.08450704225352113,8,4,142,12,0.08450704225352113,4,8
,,,,,,1003,69,0.06879361914257229,35,34,1003,69,0.06879361914257229,34,35
Quartile,73,171.5,114,52.75,HNFL,142,12,0.08450704225352113,8,4,142,12,0.08450704225352113,4,8
,,,,,,1003,78,0.07776669990029911,33,45,1003,78,0.07776669990029911,45,33
Quartile,73,171.20833333333331,109.70833333333334,51.541666666666664,HNFL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1003,68,0.06779661016949153,52,16,1003,68,0.06779661016949153,16,52
Quartile,73,169.29166666666669,111.41666666666667,53.91666666666667,HNFL,142,17,0.11971830985915492,8,9,142,17,0.11971830985915492,9,8
,,,,,,1003,71,0.0707876370887338,46,25,1003,72,0.07178464606181456,26,46
Quartile,73,170.29166666666669,114.91666666666667,50.958333333333336,HNFL,142,11,0.07746478873239436,7,4,142,11,0.07746478873239436,4,7
,,,,,,1003,68,0.06779661016949153,28,40,1003,68,0.06779661016949153,40,28
Quartile,73,168.91666666666669,113.29166666666666,53.29166666666667,HNFL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1003,81,0.08075772681954138,36,45,1003,81,0.08075772681954138,45,36
Quartile,73,166.91666666666669,112,52.708333333333336,HNFL,142,9,0.06338028169014084,6,3,142,9,0.06338028169014084,3,6
,,,,,,1003,79,0.07876370887337986,47,32,1003,79,0.07876370887337986,32,47
Quartile,73,171.58333333333331,114.29166666666666,52.29166666666667,HNFL,142,6,0.04225352112676056,2,4,142,6,0.04225352112676056,4,2
,,,,,,1003,87,0.08673978065802593,41,46,1003,87,0.08673978065802593,46,41
Quartile,73,168.41666666666669,111.5,53.041666666666664,HNFL,142,9,0.06338028169014084,6,3,142,9,0.06338028169014084,3,6
,,,,,,1003,71,0.0707876370887338,48,23,1003,71,0.0707876370887338,23,48
Quartile,73,169.29166666666669,111.70833333333334,53.708333333333336,HNFL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,85,0.0847457627118644,45,40,1003,85,0.0847457627118644,40,45
Quartile,73,171.5,112.20833333333334,54.208333333333336,HNFL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,65,0.06480558325024925,35,30,1003,65,0.06480558325024925,30,35
Quartile,73,171.29166666666669,113,50.208333333333336,HNFL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1003,68,0.06779661016949153,37,31,1003,68,0.06779661016949153,31,37
Quartile,73,169.29166666666666,112.625,53.541666666666664,HNFL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1003,74,0.07377866400797607,34,40,1003,74,0.07377866400797607,40,34
Quartile,73,168.29166666666666,110.125,52,HNFL,142,12,0.08450704225352113,4,8,142,12,0.08450704225352113,8,4
,,,,,,1003,81,0.08075772681954138,51,30,1003,81,0.08075772681954138,30,51
Quartile,73,171.79166666666669,112.5,51.25,HNFL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1003,73,0.07278165503489531,34,39,1003,73,0.07278165503489531,39,34
Quartile,73,171.5,115.20833333333334,54.708333333333336,HNFL,142,14,0.09859154929577464,7,7,142,14,0.09859154929577464,7,7
,,,,,,1003,72,0.07178464606181456,22,50,1003,72,0.07178464606181456,50,22
Quartile,73,171,113.79166666666666,50.25,HNFL,142,9,0.06338028169014084,6,3,142,9,0.06338028169014084,3,6
,,,,,,1003,79,0.07876370887337986,47,32,1003,79,0.07876370887337986,32,47
Quartile,73,168.5,113.91666666666667,53.208333333333336,HNFL,142,14,0.09859154929577464,6,8,142,14,0.09859154929577464,8,6
,,,,,,1003,76,0.07577268195413758,44,32,1003,76,0.07577268195413758,32,44
Quartile,73,171.16666666666666,114.29166666666666,51.708333333333336,HNFL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1003,75,0.07477567298105683,36,39,1003,75,0.07477567298105683,39,36
Quartile,73,171,111.70833333333334,53.5,HNFL,142,16,0.11267605633802817,8,8,142,16,0.11267605633802817,8,8
,,,,,,1003,92,0.09172482552342971,56,36,1003,92,0.09172482552342971,36,56
Quartile,73,169.91666666666669,110.20833333333334,52.708333333333336,HNFL,142,13,0.09154929577464789,7,6,142,13,0.09154929577464789,6,7
,,,,,,1003,73,0.07278165503489531,45,28,1003,73,0.07278165503489531,28,45
Quartile,73,177.375,113.41666666666667,52.958333333333336,HNFL,142,9,0.06338028169014084,3,6,142,9,0.06338028169014084,6,3
,,,,,,1003,78,0.07776669990029911,45,33,1003,79,0.07876370887337986,33,46
Quartile,73,171,113.29166666666666,52.58333333333333,HNFL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,54,0.053838484546360914,26,28,1003,54,0.053838484546360914,28,26
Quartile,73,170.91666666666669,111.41666666666667,52.208333333333336,HNFL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1003,78,0.07776669990029911,49,29,1003,78,0.07776669990029911,29,49
Quartile,73,171.33333333333334,114.5,54.041666666666664,HNFL,142,12,0.08450704225352113,6,6,142,12,0.08450704225352113,6,6
,,,,,,1003,82,0.08175473579262213,38,44,1003,82,0.08175473579262213,44,38
Quartile,73,170.5,110.41666666666667,50.708333333333336,HNFL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1003,86,0.08574277168494517,62,24,1003,86,0.08574277168494517,24,62
Quartile,73,172.70833333333331,113.20833333333334,52.5,HNFL,142,11,0.07746478873239436,3,8,142,11,0.07746478873239436,8,3
,,,,,,1003,66,0.06580259222333001,30,36,1003,66,0.06580259222333001,36,30
Quartile,73,168.20833333333331,112.70833333333334,54.208333333333336,HNFL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1003,79,0.07876370887337986,46,33,1003,79,0.07876370887337986,33,46
Quartile,73,165.70833333333331,111.08333333333334,53.208333333333336,HNFL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1003,91,0.09072781655034895,52,39,1003,91,0.09072781655034895,39,52
Quartile,73,169.91666666666669,116,53.958333333333336,HNFL,142,13,0.09154929577464789,6,7,142,13,0.09154929577464789,7,6
,,,,,,1003,65,0.06480558325024925,23,42,1003,65,0.06480558325024925,42,23
Quartile,73,171.5,111.58333333333333,51.79166666666667,HNFL,142,12,0.08450704225352113,5,7,142,12,0.08450704225352113,7,5
,,,,,,1003,76,0.07577268195413758,52,24,1003,76,0.07577268195413758,24,52
Quartile,73,168.79166666666666,111.5,52.79166666666667,HNFL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,89,0.08873379860418744,50,39,1003,89,0.08873379860418744,39,50
Quartile,73,173.95833333333331,111.91666666666666,51.541666666666664,HNFL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1003,81,0.08075772681954138,42,39,1003,81,0.08075772681954138,39,42
Quartile,73,169.66666666666666,115,54.541666666666664,HNFL,142,8,0.056338028169014086,3,5,142,8,0.056338028169014086,5,3
,,,,,,1003,70,0.06979062811565304,26,44,1003,70,0.06979062811565304,44,26
Quartile,73,169.79166666666669,111.70833333333334,51.958333333333336,HNFL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1003,71,0.0707876370887338,41,30,1003,71,0.0707876370887338,30,41
Quartile,73,172.5,111,51.333333333333336,HNFL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1003,84,0.08374875373878365,54,30,1003,84,0.08374875373878365,30,54
Quartile,73,170.5,113.41666666666667,53.25,HNFL,142,13,0.09154929577464789,6,7,142,13,0.09154929577464789,7,6
,,,,,,1003,74,0.07377866400797607,32,42,1003,74,0.07377866400797607,42,32
Quartile,73,169.70833333333331,114.41666666666667,52.166666666666664,HNFL,142,13,0.09154929577464789,5,8,142,13,0.09154929577464789,8,5
,,,,,,1003,79,0.07876370887337986,31,48,1003,79,0.07876370887337986,48,31
Quartile,73,169.29166666666669,111.70833333333334,54.041666666666664,HNFL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,65,0.06480558325024925,41,24,1003,65,0.06480558325024925,24,41
Quartile,73,172.58333333333331,112.41666666666667,54.541666666666664,HNFL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1003,78,0.07776669990029911,42,36,1003,78,0.07776669990029911,36,42
Quartile,73,170.83333333333334,114,51.41666666666667,HNFL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,69,0.06879361914257229,30,39,1003,69,0.06879361914257229,39,30
Quartile,73,173.08333333333331,113.79166666666666,54.041666666666664,HNFL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1003,65,0.06480558325024925,28,37,1003,66,0.06580259222333001,37,29
Quartile,73,168.79166666666666,110,52.708333333333336,HNFL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1003,94,0.09371884346959122,72,22,1003,94,0.09371884346959122,22,72
Quartile,73,174.08333333333331,112.58333333333333,51.708333333333336,HNFL,142,6,0.04225352112676056,1,5,142,6,0.04225352112676056,5,1
,,,,,,1003,73,0.07278165503489531,38,35,1003,74,0.07377866400797607,35,39
Quartile,73,169.70833333333334,112.41666666666666,53.29166666666667,HNFL,142,12,0.08450704225352113,6,6,142,12,0.08450704225352113,6,6
,,,,,,1003,67,0.06679960119641076,36,31,1003,67,0.06679960119641076,31,36
Quartile,73,169.58333333333331,111.20833333333334,53.208333333333336,HNFL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1003,65,0.06480558325024925,41,24,1003,65,0.06480558325024925,24,41
Quartile,73,171.70833333333331,111.08333333333333,51.75,HNFL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1003,71,0.0707876370887338,39,32,1003,71,0.0707876370887338,32,39
Quartile,73,172,112.5,51.625,HNFL,142,8,0.056338028169014086,5,3,142,9,0.06338028169014084,3,6
,,,,,,1003,78,0.07776669990029911,42,36,1003,79,0.07876370887337986,36,43
Quartile,73,172.20833333333331,111.83333333333334,52.708333333333336,HNFL,142,13,0.09154929577464789,6,7,142,13,0.09154929577464789,7,6
,,,,,,1003,70,0.06979062811565304,36,34,1003,70,0.06979062811565304,34,36
Quartile,73,174.58333333333331,113.20833333333334,54.041666666666664,HNFL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
