Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,72,240.29166666666669,151,68.29166666666667,HNFL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,10,0.0099601593625498,8,2,1004,12,0.01195219123505976,2,10
Quartile,72,235,151.70833333333331,71.875,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,8,0.00796812749003984,5,3,1004,9,0.008964143426294821,3,6
Quartile,72,231.5,151.70833333333331,72.5,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,14,0.013944223107569721,9,5,1004,14,0.013944223107569721,5,9
Quartile,72,234.29166666666669,150.91666666666669,67.75,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,6,0.00597609561752988,3,3,1004,6,0.00597609561752988,3,3
Quartile,72,235.95833333333334,155.29166666666666,70.04166666666667,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,10,0.0099601593625498,2,8,1004,11,0.010956175298804782,8,3
Quartile,72,238.91666666666669,151.79166666666669,65.83333333333333,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,10,0.0099601593625498,6,4,1004,11,0.010956175298804782,5,6
Quartile,72,233.54166666666669,153.5,67.70833333333334,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,4,0.00398406374501992,2,2,1004,6,0.00597609561752988,4,2
Quartile,72,239,155,70.20833333333334,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,10,0.0099601593625498,1,9,1004,10,0.0099601593625498,9,1
Quartile,72,237.91666666666666,153.875,69.79166666666667,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,9,0.008964143426294821,3,6,1004,9,0.008964143426294821,6,3
Quartile,72,233.625,154.08333333333331,70.20833333333334,HNFL,142,1,0.007042253521126761,0,1,142,2,0.014084507042253521,1,1
,,,,,,1004,8,0.00796812749003984,2,6,1004,10,0.0099601593625498,8,2
Quartile,72,238.25,150.20833333333331,67.91666666666667,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,9,0.008964143426294821,7,2,1004,10,0.0099601593625498,3,7
Quartile,72,237.08333333333331,156.58333333333331,70,HNFL,142,2,0.014084507042253521,1,1,142,4,0.028169014084507043,1,3
,,,,,,1004,12,0.01195219123505976,8,4,1004,13,0.012948207171314742,5,8
Quartile,72,236.5,152.33333333333334,70.25,HNFL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1004,8,0.00796812749003984,5,3,1004,8,0.00796812749003984,3,5
Quartile,72,237.29166666666669,151.375,69.79166666666667,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,12,0.01195219123505976,8,4,1004,13,0.012948207171314742,4,9
Quartile,72,242,152.20833333333334,68.375,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,9,0.008964143426294821,6,3,1004,12,0.01195219123505976,3,9
Quartile,72,230.70833333333331,151.20833333333334,68.79166666666667,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,3,0.00298804780876494,3,0,1004,3,0.00298804780876494,0,3
Quartile,72,236.54166666666669,150,70.875,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,12,0.01195219123505976,9,3,1004,13,0.012948207171314742,3,10
Quartile,72,239.41666666666666,152,69.70833333333333,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,12,0.01195219123505976,8,4,1004,13,0.012948207171314742,5,8
Quartile,72,234.91666666666666,153.70833333333334,70.70833333333334,HNFL,142,2,0.014084507042253521,1,1,142,3,0.02112676056338028,1,2
,,,,,,1004,9,0.008964143426294821,4,5,1004,9,0.008964143426294821,5,4
Quartile,72,236,150.29166666666666,67.20833333333334,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,9,0.008964143426294821,5,4,1004,9,0.008964143426294821,4,5
Quartile,72,235.125,153.08333333333331,69.70833333333334,HNFL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1004,12,0.01195219123505976,6,6,1004,12,0.01195219123505976,6,6
Quartile,72,236.70833333333331,154.29166666666666,66.75,HNFL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1004,7,0.0069721115537848604,1,6,1004,9,0.008964143426294821,6,3
Quartile,72,238.04166666666666,153.79166666666666,66.75,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,9,0.008964143426294821,2,7,1004,9,0.008964143426294821,7,2
Quartile,72,243,152.41666666666669,67.83333333333333,HNFL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1004,6,0.00597609561752988,5,1,1004,8,0.00796812749003984,1,7
Quartile,72,239.75,154.08333333333331,71.91666666666667,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,6,0.00597609561752988,3,3,1004,11,0.010956175298804782,3,8
Quartile,72,237,151.79166666666669,69.70833333333333,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,12,0.01195219123505976,9,3,1004,12,0.01195219123505976,3,9
Quartile,72,237.79166666666666,150.70833333333334,68.16666666666667,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,12,0.01195219123505976,10,2,1004,13,0.012948207171314742,2,11
Quartile,72,238.29166666666669,152.04166666666666,70.79166666666667,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,9,0.008964143426294821,5,4,1004,12,0.01195219123505976,4,8
Quartile,72,239.70833333333334,155.91666666666669,72.20833333333334,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,11,0.010956175298804782,3,8,1004,12,0.01195219123505976,8,4
Quartile,72,235.79166666666666,156.20833333333331,71.125,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,12,0.01195219123505976,4,8,1004,14,0.013944223107569721,10,4
Quartile,72,237.79166666666669,154.54166666666669,69.625,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,9,0.008964143426294821,6,3,1004,9,0.008964143426294821,3,6
Quartile,72,238,154.58333333333331,69.41666666666667,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,10,0.0099601593625498,4,6,1004,10,0.0099601593625498,6,4
Quartile,72,232.20833333333334,153.08333333333331,67.83333333333333,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,9,0.008964143426294821,6,3,1004,10,0.0099601593625498,4,6
Quartile,72,235.20833333333334,154,67.58333333333333,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,6,0.00597609561752988,3,3,1004,8,0.00796812749003984,3,5
Quartile,72,237.95833333333334,151.79166666666666,70.04166666666667,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,10,0.0099601593625498,6,4,1004,11,0.010956175298804782,5,6
Quartile,72,238.79166666666669,150.79166666666669,70.79166666666667,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,10,0.0099601593625498,6,4,1004,10,0.0099601593625498,4,6
Quartile,72,238.29166666666666,150.29166666666669,69.5,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,10,0.0099601593625498,7,3,1004,11,0.010956175298804782,3,8
Quartile,72,235.29166666666669,151.70833333333331,70.29166666666667,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,11,0.010956175298804782,7,4,1004,11,0.010956175298804782,4,7
Quartile,72,238.20833333333334,153.20833333333331,68.16666666666666,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,8,0.00796812749003984,3,5,1004,9,0.008964143426294821,5,4
Quartile,72,235,152.125,71,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,10,0.0099601593625498,5,5,1004,11,0.010956175298804782,6,5
Quartile,72,231.70833333333331,153.08333333333331,68.875,HNFL,142,3,0.02112676056338028,0,3,142,3,0.02112676056338028,3,0
,,,,,,1004,7,0.0069721115537848604,3,4,1004,10,0.0099601593625498,7,3
Quartile,72,232.25,152.58333333333331,71.75,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,11,0.010956175298804782,6,5,1004,12,0.01195219123505976,6,6
Quartile,72,234.29166666666669,153,67.04166666666667,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,11,0.010956175298804782,6,5,1004,11,0.010956175298804782,5,6
