Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,69,191.125,126.20833333333334,61.541666666666664,HFNL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1004,28,0.027888446215139442,9,19,1004,26,0.025896414342629483,17,9
Quartile,69,194.29166666666669,125.29166666666666,61.91666666666667,HFNL,142,6,0.04225352112676056,2,4,142,5,0.035211267605633804,3,2
,,,,,,1004,36,0.035856573705179286,17,19,1004,33,0.03286852589641434,17,16
Quartile,69,196.70833333333331,123.70833333333333,62.08333333333333,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,29,0.02888446215139442,7,22,1004,27,0.026892430278884463,21,6
Quartile,69,193.20833333333334,129.70833333333334,60.25,HFNL,142,3,0.02112676056338028,1,2,142,1,0.007042253521126761,1,0
,,,,,,1004,21,0.02091633466135458,11,10,1004,17,0.01693227091633466,7,10
Quartile,69,192.375,130,60.625,HFNL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1004,29,0.02888446215139442,23,6,1004,29,0.02888446215139442,6,23
Quartile,69,194,125,64.5,HFNL,142,4,0.028169014084507043,2,2,142,3,0.02112676056338028,2,1
,,,,,,1004,36,0.035856573705179286,11,25,1004,33,0.03286852589641434,23,10
Quartile,69,189.70833333333334,127.5,59.208333333333336,HFNL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
,,,,,,1004,33,0.03286852589641434,15,18,1004,30,0.029880478087649404,18,12
Quartile,69,193.5,128.20833333333331,60.75,HFNL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1004,30,0.029880478087649404,18,12,1004,28,0.027888446215139442,10,18
Quartile,69,196.5,128.70833333333334,61.041666666666664,HFNL,142,5,0.035211267605633804,3,2,142,4,0.028169014084507043,1,3
,,,,,,1004,31,0.030876494023904383,14,17,1004,30,0.029880478087649404,16,14
Quartile,69,191.91666666666669,126.45833333333334,60.58333333333333,HFNL,142,6,0.04225352112676056,5,1,142,6,0.04225352112676056,1,5
,,,,,,1004,20,0.0199203187250996,9,11,1004,19,0.018924302788844622,11,8
Quartile,69,194.5,128.29166666666666,63.625,HFNL,142,4,0.028169014084507043,2,2,142,3,0.02112676056338028,2,1
,,,,,,1004,38,0.037848605577689244,16,22,1004,36,0.035856573705179286,20,16
Quartile,69,194.79166666666669,129.5,61.541666666666664,HFNL,142,7,0.04929577464788732,2,5,142,5,0.035211267605633804,3,2
,,,,,,1004,30,0.029880478087649404,20,10,1004,28,0.027888446215139442,9,19
Quartile,69,192.08333333333331,124.20833333333334,62.208333333333336,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,32,0.03187250996015936,9,23,1004,30,0.029880478087649404,21,9
Quartile,69,192.29166666666666,126.79166666666666,59.75,HFNL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1004,23,0.022908366533864542,12,11,1004,22,0.021912350597609563,10,12
Quartile,69,197.5,124.5,59.166666666666664,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,36,0.035856573705179286,11,25,1004,30,0.029880478087649404,21,9
Quartile,69,188.5,126.20833333333334,62,HFNL,142,6,0.04225352112676056,2,4,142,6,0.04225352112676056,4,2
,,,,,,1004,33,0.03286852589641434,11,22,1004,26,0.025896414342629483,20,6
Quartile,69,195.29166666666666,130.41666666666669,63.25,HFNL,142,4,0.028169014084507043,3,1,142,4,0.028169014084507043,1,3
,,,,,,1004,36,0.035856573705179286,21,15,1004,30,0.029880478087649404,9,21
Quartile,69,195.25,124.79166666666666,61.29166666666667,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,33,0.03286852589641434,9,24,1004,32,0.03187250996015936,23,9
Quartile,69,195.5,128,59.79166666666667,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,35,0.0348605577689243,19,16,1004,32,0.03187250996015936,15,17
Quartile,69,196.83333333333334,129.41666666666669,62.208333333333336,HFNL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1004,28,0.027888446215139442,12,16,1004,23,0.022908366533864542,11,12
Quartile,69,190,130.20833333333334,62.41666666666667,HFNL,142,4,0.028169014084507043,2,2,142,3,0.02112676056338028,1,2
,,,,,,1004,31,0.030876494023904383,21,10,1004,27,0.026892430278884463,10,17
Quartile,69,191.08333333333331,125.875,60.041666666666664,HFNL,142,4,0.028169014084507043,2,2,142,3,0.02112676056338028,2,1
,,,,,,1004,32,0.03187250996015936,12,20,1004,29,0.02888446215139442,19,10
Quartile,69,192.29166666666669,125.41666666666666,58.25,HFNL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1004,36,0.035856573705179286,10,26,1004,33,0.03286852589641434,23,10
Quartile,69,191.79166666666669,122.79166666666666,62.58333333333333,HFNL,142,7,0.04929577464788732,1,6,142,7,0.04929577464788732,6,1
,,,,,,1004,35,0.0348605577689243,3,32,1004,30,0.029880478087649404,28,2
Quartile,69,194,129,57.708333333333336,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,22,0.021912350597609563,10,12,1004,20,0.0199203187250996,10,10
Quartile,69,195.54166666666669,131,64.5,HFNL,142,7,0.04929577464788732,2,5,142,7,0.04929577464788732,5,2
,,,,,,1004,29,0.02888446215139442,16,13,1004,25,0.0249003984063745,9,16
Quartile,69,191.79166666666669,128.70833333333334,59.79166666666667,HFNL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
,,,,,,1004,33,0.03286852589641434,15,18,1004,32,0.03187250996015936,18,14
Quartile,69,195.70833333333334,129.66666666666666,59.166666666666664,HFNL,142,5,0.035211267605633804,3,2,142,4,0.028169014084507043,2,2
,,,,,,1004,27,0.026892430278884463,15,12,1004,23,0.022908366533864542,8,15
Quartile,69,192.41666666666669,129.20833333333331,59.208333333333336,HFNL,142,3,0.02112676056338028,1,2,142,2,0.014084507042253521,1,1
,,,,,,1004,31,0.030876494023904383,18,13,1004,29,0.02888446215139442,12,17
Quartile,69,195.70833333333331,129,65,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,21,0.02091633466135458,8,13,1004,19,0.018924302788844622,11,8
Quartile,69,195.75,130.20833333333331,62.208333333333336,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,32,0.03187250996015936,24,8,1004,30,0.029880478087649404,7,23
Quartile,69,199.29166666666669,127.20833333333334,59.208333333333336,HFNL,142,5,0.035211267605633804,4,1,142,5,0.035211267605633804,1,4
,,,,,,1004,31,0.030876494023904383,13,18,1004,24,0.02390438247011952,12,12
Quartile,69,194.20833333333334,131.58333333333331,62.458333333333336,HFNL,142,7,0.04929577464788732,4,3,142,6,0.04225352112676056,2,4
,,,,,,1004,35,0.0348605577689243,22,13,1004,33,0.03286852589641434,12,21
Quartile,69,195.20833333333331,129.29166666666666,63.5,HFNL,142,3,0.02112676056338028,1,2,142,2,0.014084507042253521,1,1
,,,,,,1004,34,0.03386454183266932,16,18,1004,29,0.02888446215139442,13,16
Quartile,69,192.375,126.79166666666666,60.25,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1005,26,0.025870646766169153,8,18,1005,26,0.025870646766169153,18,8
Quartile,69,194.70833333333334,128.5,61.708333333333336,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,32,0.03187250996015936,16,16,1004,28,0.027888446215139442,12,16
Quartile,69,194.875,127.625,61.75,HFNL,142,7,0.04929577464788732,3,4,142,6,0.04225352112676056,3,3
,,,,,,1004,32,0.03187250996015936,9,23,1004,29,0.02888446215139442,20,9
Quartile,69,193.625,125.29166666666666,63.041666666666664,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,32,0.03187250996015936,12,20,1004,29,0.02888446215139442,18,11
Quartile,69,196.20833333333331,126.5,60.79166666666667,HFNL,142,5,0.035211267605633804,3,2,142,4,0.028169014084507043,2,2
,,,,,,1004,31,0.030876494023904383,10,21,1004,25,0.0249003984063745,15,10
Quartile,69,190.91666666666669,128,61.25,HFNL,142,4,0.028169014084507043,2,2,142,3,0.02112676056338028,2,1
,,,,,,1004,31,0.030876494023904383,15,16,1004,30,0.029880478087649404,15,15
Quartile,69,192.625,127.79166666666666,58.75,HFNL,142,10,0.07042253521126761,6,4,142,10,0.07042253521126761,4,6
,,,,,,1004,41,0.04083665338645418,18,23,1004,37,0.036852589641434265,20,17
Quartile,69,191,130.70833333333331,59.541666666666664,HFNL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1004,28,0.027888446215139442,20,8,1004,26,0.025896414342629483,7,19
Quartile,69,195.79166666666669,125.5,62.79166666666667,HFNL,142,7,0.04929577464788732,2,5,142,7,0.04929577464788732,5,2
,,,,,,1004,32,0.03187250996015936,11,21,1004,31,0.030876494023904383,20,11
Quartile,69,192.5,127.125,59.79166666666667,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1004,32,0.03187250996015936,15,17,1004,28,0.027888446215139442,15,13
Quartile,69,194.58333333333331,128.5,61.458333333333336,HFNL,142,6,0.04225352112676056,2,4,142,5,0.035211267605633804,4,1
,,,,,,1004,36,0.035856573705179286,20,16,1004,32,0.03187250996015936,13,19
Quartile,69,195.04166666666669,126.79166666666666,61.541666666666664,HFNL,142,6,0.04225352112676056,4,2,142,5,0.035211267605633804,2,3
,,,,,,1004,33,0.03286852589641434,13,20,1004,29,0.02888446215139442,16,13
Quartile,69,191.70833333333331,127.70833333333333,59.666666666666664,HFNL,142,6,0.04225352112676056,4,2,142,5,0.035211267605633804,2,3
,,,,,,1004,25,0.0249003984063745,10,15,1004,25,0.0249003984063745,15,10
Quartile,69,195.29166666666669,129.33333333333334,61.58333333333333,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,1004,28,0.027888446215139442,10,18,1004,21,0.02091633466135458,11,10
Quartile,69,190.125,125.20833333333334,60.625,HFNL,142,6,0.04225352112676056,3,3,142,4,0.028169014084507043,2,2
,,,,,,1004,31,0.030876494023904383,10,21,1004,30,0.029880478087649404,21,9
Quartile,69,190.58333333333331,125.70833333333333,61.708333333333336,HFNL,142,4,0.028169014084507043,4,0,142,3,0.02112676056338028,0,3
,,,,,,1004,36,0.035856573705179286,9,27,1004,32,0.03187250996015936,25,7
Quartile,69,197,130.29166666666666,62.20833333333333,HFNL,142,3,0.02112676056338028,1,2,142,2,0.014084507042253521,1,1
,,,,,,1004,31,0.030876494023904383,19,12,1004,29,0.02888446215139442,10,19
Quartile,69,193.91666666666669,127.5,62.625,HFNL,142,5,0.035211267605633804,1,4,142,5,0.035211267605633804,4,1
,,,,,,911,126,0.13830954994511527,64,62,911,156,0.1712403951701427,71,85
Quartile,69,190.33333333333334,127.29166666666666,61.625,HFNL,142,6,0.04225352112676056,3,3,142,5,0.035211267605633804,3,2
,,,,,,1004,29,0.02888446215139442,14,15,1004,25,0.0249003984063745,14,11
Quartile,69,193.70833333333331,129.20833333333334,62.79166666666667,HFNL,142,7,0.04929577464788732,7,0,142,7,0.04929577464788732,0,7
,,,,,,1004,30,0.029880478087649404,15,15,1004,27,0.026892430278884463,12,15
Quartile,69,195.875,126.79166666666667,64.5,HFNL,142,4,0.028169014084507043,1,3,142,3,0.02112676056338028,2,1
