Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,69,208,137,64.04166666666667,HNFL,142,7,0.04929577464788732,2,5,142,7,0.04929577464788732,5,2
,,,,,,1003,64,0.06380857427716849,37,27,1003,64,0.06380857427716849,27,37
Quartile,69,212,137.41666666666669,62.958333333333336,HNFL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1003,48,0.047856430707876374,27,21,1003,48,0.047856430707876374,21,27
Quartile,69,213.58333333333331,138.5,64.125,HNFL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1003,58,0.05782652043868395,30,28,1003,58,0.05782652043868395,28,30
Quartile,69,212.41666666666669,138,62.75,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1003,55,0.054835493519441676,26,29,1003,55,0.054835493519441676,29,26
Quartile,69,213.79166666666669,136,63,HNFL,142,11,0.07746478873239436,7,4,142,11,0.07746478873239436,4,7
,,,,,,1003,55,0.054835493519441676,43,12,1003,55,0.054835493519441676,12,43
Quartile,69,214.91666666666669,137.91666666666669,64.5,HNFL,142,4,0.028169014084507043,0,4,142,4,0.028169014084507043,4,0
,,,,,,1003,48,0.047856430707876374,26,22,1003,48,0.047856430707876374,22,26
Quartile,69,209.125,140,66.25,HNFL,142,8,0.056338028169014086,3,5,142,8,0.056338028169014086,5,3
,,,,,,1003,46,0.045862412761714856,23,23,1003,46,0.045862412761714856,23,23
Quartile,69,211.5,140,61.833333333333336,HNFL,142,8,0.056338028169014086,6,2,142,8,0.056338028169014086,2,6
,,,,,,1003,53,0.05284147557328016,20,33,1003,53,0.05284147557328016,33,20
Quartile,69,211.70833333333334,138,63,HNFL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1003,54,0.053838484546360914,33,21,1003,54,0.053838484546360914,21,33
Quartile,69,208.875,137.33333333333334,65.20833333333334,HNFL,142,7,0.04929577464788732,2,5,142,7,0.04929577464788732,5,2
,,,,,,1003,67,0.06679960119641076,37,30,1003,67,0.06679960119641076,30,37
Quartile,69,211.5,137,61.5,HNFL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
