Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,75,163.20833333333334,114.54166666666666,58.583333333333336,HNFL,141,18,0.1276595744680851,9,9,141,18,0.1276595744680851,9,9
,,,,,,1004,142,0.14143426294820718,51,91,1004,142,0.14143426294820718,91,51
Quartile,75,164.29166666666666,110.125,61.541666666666664,HNFL,141,23,0.16312056737588654,11,12,141,23,0.16312056737588654,12,11
,,,,,,1004,138,0.13745019920318724,70,68,1004,138,0.13745019920318724,68,70
Quartile,75,159.58333333333331,113.16666666666666,59.83333333333333,HNFL,141,20,0.14184397163120568,10,10,141,20,0.14184397163120568,10,10
,,,,,,1004,138,0.13745019920318724,53,85,1004,138,0.13745019920318724,85,53
Quartile,75,162.5,112.70833333333334,59,HNFL,141,21,0.14893617021276595,12,9,141,21,0.14893617021276595,9,12
,,,,,,1004,136,0.13545816733067728,61,75,1004,137,0.13645418326693226,75,62
Quartile,75,158.5,112.625,61.16666666666667,HNFL,141,24,0.1702127659574468,13,11,141,24,0.1702127659574468,11,13
,,,,,,1004,137,0.13645418326693226,63,74,1004,139,0.13844621513944222,76,63
Quartile,75,161.29166666666666,109.91666666666666,60.75,HNFL,141,21,0.14893617021276595,10,11,141,21,0.14893617021276595,11,10
,,,,,,1004,137,0.13645418326693226,72,65,1004,137,0.13645418326693226,65,72
Quartile,75,162,112.625,58.625,HNFL,141,23,0.16312056737588654,13,10,141,23,0.16312056737588654,10,13
,,,,,,1004,141,0.14043824701195218,62,79,1004,141,0.14043824701195218,79,62
Quartile,75,160.58333333333331,112.5,60.083333333333336,HNFL,141,23,0.16312056737588654,11,12,141,24,0.1702127659574468,12,12
,,,,,,1004,145,0.14442231075697212,67,78,1004,145,0.14442231075697212,78,67
Quartile,75,161.79166666666669,113.125,62.208333333333336,HNFL,141,19,0.1347517730496454,9,10,141,19,0.1347517730496454,10,9
,,,,,,1004,139,0.13844621513944222,60,79,1004,139,0.13844621513944222,79,60
Quartile,75,160.70833333333334,113.125,60.041666666666664,HNFL,141,17,0.12056737588652482,8,9,141,17,0.12056737588652482,9,8
,,,,,,1004,140,0.1394422310756972,53,87,1004,142,0.14143426294820718,88,54
Quartile,75,161.91666666666669,110.66666666666666,62.583333333333336,HNFL,141,21,0.14893617021276595,12,9,141,21,0.14893617021276595,9,12
,,,,,,1004,136,0.13545816733067728,73,63,1004,136,0.13545816733067728,63,73
Quartile,75,162.5,116.125,60.79166666666667,HNFL,141,27,0.19148936170212766,11,16,141,27,0.19148936170212766,16,11
,,,,,,1004,152,0.15139442231075698,46,106,1004,152,0.15139442231075698,106,46
Quartile,75,164.125,110.41666666666666,61,HNFL,141,20,0.14184397163120568,10,10,141,20,0.14184397163120568,10,10
,,,,,,1004,147,0.14641434262948208,84,63,1004,147,0.14641434262948208,63,84
Quartile,75,162.79166666666669,109.41666666666667,60.041666666666664,HNFL,141,23,0.16312056737588654,12,11,141,23,0.16312056737588654,11,12
,,,,,,1004,145,0.14442231075697212,89,56,1004,145,0.14442231075697212,56,89
Quartile,75,158.5,110.54166666666666,62.041666666666664,HNFL,141,24,0.1702127659574468,11,13,141,24,0.1702127659574468,13,11
,,,,,,1004,144,0.14342629482071714,83,61,1004,145,0.14442231075697212,62,83
Quartile,75,160.83333333333334,115.125,61.625,HNFL,141,24,0.1702127659574468,12,12,141,24,0.1702127659574468,12,12
,,,,,,1004,159,0.15836653386454183,51,108,1004,159,0.15836653386454183,108,51
Quartile,75,163.41666666666669,115.08333333333334,60.125,HNFL,141,15,0.10638297872340426,6,9,141,15,0.10638297872340426,9,6
,,,,,,1004,132,0.13147410358565736,41,91,1004,133,0.13247011952191234,91,42
Quartile,75,163.29166666666666,110,59.541666666666664,HNFL,141,18,0.1276595744680851,10,8,141,18,0.1276595744680851,8,10
,,,,,,1004,138,0.13745019920318724,88,50,1004,138,0.13745019920318724,50,88
Quartile,75,164.83333333333334,109.41666666666666,57.25,HNFL,141,14,0.09929078014184398,8,6,141,14,0.09929078014184398,6,8
,,,,,,1004,136,0.13545816733067728,83,53,1004,137,0.13645418326693226,54,83
Quartile,75,164.29166666666666,112.20833333333334,61.208333333333336,HNFL,141,20,0.14184397163120568,10,10,141,21,0.14893617021276595,10,11
,,,,,,1004,189,0.18824701195219123,101,88,1004,227,0.22609561752988047,109,118
Quartile,75,161.5,111.5,64.125,HNFL,141,23,0.16312056737588654,12,11,141,23,0.16312056737588654,11,12
,,,,,,1004,154,0.15338645418326693,78,76,1004,155,0.15438247011952191,77,78
Quartile,75,158.5,109,62.25,HNFL,141,26,0.18439716312056736,14,12,141,26,0.18439716312056736,12,14
,,,,,,1004,153,0.15239043824701196,100,53,1004,154,0.15338645418326693,53,101
Quartile,75,164.875,113.625,59.125,HNFL,141,15,0.10638297872340426,8,7,141,15,0.10638297872340426,7,8
,,,,,,1004,152,0.15139442231075698,66,86,1004,153,0.15239043824701196,86,67
