Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,72,252.79166666666669,165.79166666666669,73.375,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,9,0.008964143426294821,1,8,1004,9,0.008964143426294821,8,1
Quartile,72,250.08333333333331,163.58333333333331,75.125,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,6,0.00597609561752988,1,5,1004,10,0.0099601593625498,6,4
Quartile,72,252.20833333333334,162.08333333333331,75.04166666666667,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1004,4,0.00398406374501992,3,1,1004,7,0.0069721115537848604,2,5
Quartile,72,255.08333333333334,164.08333333333331,76.04166666666666,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,12,0.01195219123505976,2,10,1004,17,0.01693227091633466,10,7
Quartile,72,248.66666666666669,165.79166666666669,74.125,HNFL,142,1,0.007042253521126761,0,1,142,2,0.014084507042253521,2,0
,,,,,,1004,9,0.008964143426294821,1,8,1004,14,0.013944223107569721,10,4
Quartile,72,249.41666666666666,161.91666666666669,74.25,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,5,0.0049800796812749,3,2,1004,8,0.00796812749003984,4,4
Quartile,72,251.375,161.29166666666669,75.45833333333334,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1004,6,0.00597609561752988,6,0,1004,7,0.0069721115537848604,0,7
Quartile,72,256.125,164.41666666666669,73.04166666666666,HNFL,142,2,0.014084507042253521,1,1,142,3,0.02112676056338028,1,2
,,,,,,1004,4,0.00398406374501992,2,2,1004,7,0.0069721115537848604,2,5
Quartile,72,254.875,160.08333333333334,72.91666666666666,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1004,6,0.00597609561752988,5,1,1004,10,0.0099601593625498,3,7
Quartile,72,253.29166666666666,160.29166666666666,75.75,HNFL,142,1,0.007042253521126761,1,0,142,3,0.02112676056338028,1,2
,,,,,,1004,6,0.00597609561752988,5,1,1004,10,0.0099601593625498,1,9
Quartile,72,251.08333333333334,163.25,76,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1004,3,0.00298804780876494,2,1,1004,5,0.0049800796812749,3,2
Quartile,72,249.79166666666669,164.5,73.33333333333334,HNFL,142,2,0.014084507042253521,0,2,142,4,0.028169014084507043,3,1
,,,,,,1004,11,0.010956175298804782,4,7,1004,12,0.01195219123505976,8,4
Quartile,72,253.29166666666669,161.5,76.45833333333334,HNFL,142,2,0.014084507042253521,1,1,142,3,0.02112676056338028,2,1
,,,,,,1004,6,0.00597609561752988,3,3,1004,6,0.00597609561752988,3,3
