Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,73,151.70833333333331,106.41666666666666,57.91666666666667,HFNL,142,22,0.15492957746478872,10,12,142,22,0.15492957746478872,12,10
,,,,,,1004,148,0.14741035856573706,60,88,1004,148,0.14741035856573706,88,60
Quartile,73,157.70833333333331,109.79166666666666,59.208333333333336,HFNL,142,17,0.11971830985915492,8,9,142,17,0.11971830985915492,9,8
,,,,,,1004,152,0.15139442231075698,86,66,1004,150,0.14940239043824702,64,86
Quartile,73,159.20833333333331,107.5,57.29166666666667,HFNL,142,24,0.16901408450704225,11,13,142,22,0.15492957746478872,11,11
,,,,,,1004,156,0.1553784860557769,76,80,1004,155,0.15438247011952191,79,76
Quartile,73,154.33333333333334,111.79166666666666,58,HFNL,142,27,0.19014084507042253,15,12,142,27,0.19014084507042253,12,15
,,,,,,1004,156,0.1553784860557769,102,54,1004,156,0.1553784860557769,54,102
Quartile,73,155.70833333333331,105.41666666666666,57.41666666666667,HFNL,142,26,0.18309859154929578,13,13,142,26,0.18309859154929578,13,13
,,,,,,1004,158,0.15737051792828685,63,95,1004,157,0.15637450199203187,95,62
Quartile,73,154.58333333333331,106.5,58.25,HFNL,142,26,0.18309859154929578,13,13,142,26,0.18309859154929578,13,13
,,,,,,1004,153,0.15239043824701196,62,91,1004,152,0.15139442231075698,90,62
Quartile,73,152.5,107.70833333333334,59.708333333333336,HFNL,142,28,0.19718309859154928,14,14,142,28,0.19718309859154928,14,14
,,,,,,1004,146,0.1454183266932271,71,75,1004,146,0.1454183266932271,75,71
Quartile,73,154.54166666666669,107.5,60.75,HFNL,142,18,0.1267605633802817,9,9,142,18,0.1267605633802817,9,9
,,,,,,1004,145,0.14442231075697212,73,72,1004,143,0.14243027888446216,71,72
Quartile,73,157,110,59.79166666666667,HFNL,142,22,0.15492957746478872,10,12,142,22,0.15492957746478872,12,10
,,,,,,1004,159,0.15836653386454183,94,65,1004,158,0.15737051792828685,64,94
Quartile,73,151.41666666666669,109.5,58.79166666666667,HFNL,142,21,0.14788732394366197,10,11,142,20,0.14084507042253522,10,10
,,,,,,1004,137,0.13645418326693226,81,56,1004,137,0.13645418326693226,56,81
Quartile,73,149.79166666666666,109.29166666666666,59.5,HFNL,142,26,0.18309859154929578,14,12,142,27,0.19014084507042253,13,14
,,,,,,1004,144,0.14342629482071714,82,62,1004,144,0.14342629482071714,62,82
Quartile,73,157.70833333333331,110,61.25,HFNL,142,23,0.1619718309859155,12,11,142,23,0.1619718309859155,11,12
