Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,80,93,58,28.5,HFNL,142,11,0.07746478873239436,4,7,142,10,0.07042253521126761,6,4
,,,,,,1003,70,0.06979062811565304,25,45,1003,66,0.06580259222333001,42,24
Quartile,80,92.29166666666666,59.291666666666664,27.75,HFNL,142,14,0.09859154929577464,6,8,142,14,0.09859154929577464,8,6
,,,,,,1003,72,0.07178464606181456,32,40,1003,68,0.06779661016949153,37,31
Quartile,80,90.83333333333334,60.58333333333333,28,HFNL,142,17,0.11971830985915492,8,9,142,16,0.11267605633802817,8,8
,,,,,,1003,71,0.0707876370887338,34,37,1003,67,0.06679960119641076,36,31
Quartile,80,92,61.208333333333336,28.5,HFNL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,79,0.07876370887337986,45,34,1003,75,0.07477567298105683,30,45
Quartile,80,91,59,26.958333333333336,HFNL,142,14,0.09859154929577464,6,8,142,14,0.09859154929577464,8,6
,,,,,,1003,75,0.07477567298105683,28,47,1003,72,0.07178464606181456,46,26
Quartile,80,90.29166666666666,58.708333333333336,28.25,HFNL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
,,,,,,1003,70,0.06979062811565304,31,39,1003,63,0.06281156530408774,36,27
Quartile,80,90.29166666666666,60.5,29,HFNL,142,11,0.07746478873239436,6,5,142,11,0.07746478873239436,5,6
,,,,,,1003,73,0.07278165503489531,35,38,1003,64,0.06380857427716849,31,33
Quartile,80,92.41666666666667,60.791666666666664,28,HFNL,142,11,0.07746478873239436,4,7,142,9,0.06338028169014084,5,4
,,,,,,1003,66,0.06580259222333001,29,37,1003,61,0.06081754735792622,33,28
Quartile,80,92.29166666666666,60.291666666666664,26.708333333333336,HFNL,142,10,0.07042253521126761,5,5,142,10,0.07042253521126761,5,5
,,,,,,1003,69,0.06879361914257229,38,31,1003,60,0.05982053838484546,22,38
Quartile,80,92,60.291666666666664,28,HFNL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1003,64,0.06380857427716849,39,25,1003,60,0.05982053838484546,22,38
Quartile,80,93,61,28.083333333333332,HFNL,142,9,0.06338028169014084,4,5,142,8,0.056338028169014086,4,4
,,,,,,1003,62,0.06181455633100698,35,27,1003,57,0.05682951146560319,25,32
Quartile,80,90.29166666666666,60.5,28.708333333333336,HFNL,142,11,0.07746478873239436,6,5,142,10,0.07042253521126761,4,6
,,,,,,1003,63,0.06281156530408774,30,33,1003,63,0.06281156530408774,33,30
Quartile,80,89.91666666666667,60.5,28.208333333333336,HFNL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1003,64,0.06380857427716849,37,27,1003,59,0.058823529411764705,24,35
Quartile,80,92.29166666666666,60.5,27.083333333333332,HFNL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
,,,,,,1003,68,0.06779661016949153,33,35,1003,67,0.06679960119641076,34,33
Quartile,80,89.20833333333334,58.5,26.708333333333336,HFNL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,78,0.07776669990029911,32,46,1003,72,0.07178464606181456,42,30
Quartile,80,93,63,26.791666666666668,HFNL,142,9,0.06338028169014084,7,2,142,7,0.04929577464788732,2,5
,,,,,,1003,68,0.06779661016949153,50,18,1003,63,0.06281156530408774,16,47
Quartile,80,93,58.625,26.708333333333336,HFNL,142,11,0.07746478873239436,5,6,142,11,0.07746478873239436,6,5
,,,,,,1003,69,0.06879361914257229,22,47,1003,65,0.06480558325024925,44,21
Quartile,80,90.20833333333334,58.91666666666667,25.708333333333336,HFNL,142,12,0.08450704225352113,5,7,142,10,0.07042253521126761,5,5
,,,,,,1003,65,0.06480558325024925,23,42,1003,64,0.06380857427716849,42,22
Quartile,80,92.41666666666666,62.791666666666664,28.208333333333336,HFNL,142,13,0.09154929577464789,6,7,142,12,0.08450704225352113,6,6
,,,,,,1003,71,0.0707876370887338,51,20,1003,68,0.06779661016949153,17,51
Quartile,80,92.5,61.208333333333336,27.25,HFNL,142,7,0.04929577464788732,3,4,142,6,0.04225352112676056,3,3
,,,,,,1003,77,0.07676969092721835,44,33,1003,69,0.06879361914257229,27,42
Quartile,80,91.70833333333334,58.5,27.75,HFNL,142,9,0.06338028169014084,6,3,142,9,0.06338028169014084,3,6
,,,,,,1003,67,0.06679960119641076,29,38,1003,60,0.05982053838484546,35,25
Quartile,80,89.79166666666666,59.791666666666664,26.041666666666664,HFNL,142,6,0.04225352112676056,5,1,142,5,0.035211267605633804,1,4
,,,,,,1003,81,0.08075772681954138,35,46,1003,76,0.07577268195413758,44,32
Quartile,80,92.5,58.791666666666664,27.541666666666664,HFNL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,79,0.07876370887337986,28,51,1003,78,0.07776669990029911,51,27
Quartile,80,90.625,58.708333333333336,27.5,HFNL,142,12,0.08450704225352113,5,7,142,12,0.08450704225352113,7,5
,,,,,,1003,77,0.07676969092721835,22,55,1003,70,0.06979062811565304,52,18
Quartile,80,92.20833333333334,61.29166666666667,27,HFNL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,73,0.07278165503489531,44,29,1003,67,0.06679960119641076,24,43
Quartile,80,92.29166666666666,60.791666666666664,25.708333333333336,HFNL,142,14,0.09859154929577464,6,8,142,14,0.09859154929577464,8,6
,,,,,,1003,72,0.07178464606181456,37,35,1003,68,0.06779661016949153,32,36
Quartile,80,91.08333333333333,61.41666666666667,27.208333333333336,HFNL,142,10,0.07042253521126761,7,3,142,9,0.06338028169014084,3,6
,,,,,,1003,80,0.07976071784646062,47,33,1003,70,0.06979062811565304,28,42
Quartile,80,91.41666666666666,61.208333333333336,27.5,HFNL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1003,74,0.07377866400797607,45,29,1003,69,0.06879361914257229,25,44
Quartile,80,92,62,26,HFNL,142,8,0.056338028169014086,5,3,142,8,0.056338028169014086,3,5
,,,,,,1003,49,0.04885343968095713,29,20,1003,48,0.047856430707876374,19,29
Quartile,80,91.5,59.5,25.916666666666668,HFNL,142,9,0.06338028169014084,4,5,142,7,0.04929577464788732,3,4
,,,,,,1003,62,0.06181455633100698,30,32,1003,61,0.06081754735792622,31,30
