Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,83,165.41666666666669,100.41666666666667,31.25,HNFL,142,0,0,0,0,142,2,0.014084507042253521,0,2
,,,,,,1003,1,0.0009970089730807576,0,1,1003,7,0.006979062811565304,3,4
Quartile,83,163.5,97.91666666666667,32.541666666666664,HNFL,142,0,0,0,0,142,1,0.007042253521126761,1,0
,,,,,,1003,0,0,0,0,1003,7,0.006979062811565304,2,5
Quartile,83,165.20833333333334,98.91666666666667,33.208333333333336,HNFL,142,0,0,0,0,142,1,0.007042253521126761,1,0
,,,,,,1003,0,0,0,0,1003,7,0.006979062811565304,2,5
Quartile,83,162,98,32.208333333333336,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,0,0,0,0,1003,3,0.0029910269192422734,2,1
Quartile,83,165.5,97.5,32.541666666666664,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,0,0,0,0,1003,6,0.005982053838484547,3,3
Quartile,83,167.79166666666669,99.70833333333333,32.5,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,0,0,0,0,1003,11,0.010967098703888335,0,11
Quartile,83,164.79166666666666,97.5,31.291666666666668,HNFL,142,0,0,0,0,142,4,0.028169014084507043,2,2
,,,,,,1003,0,0,0,0,1003,5,0.004985044865403789,2,3
Quartile,83,167.29166666666669,100.29166666666666,31.25,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,0,0,0,0,1003,12,0.011964107676969093,2,10
Quartile,83,164.375,97.20833333333334,31.958333333333336,HNFL,142,0,0,0,0,142,2,0.014084507042253521,1,1
,,,,,,1003,0,0,0,0,1003,5,0.004985044865403789,3,2
Quartile,83,162.91666666666669,99.20833333333333,34.208333333333336,HNFL,142,0,0,0,0,142,2,0.014084507042253521,2,0
,,,,,,1003,0,0,0,0,1003,9,0.00897308075772682,5,4
Quartile,83,162.79166666666669,98.58333333333333,30.708333333333336,HNFL,142,0,0,0,0,142,3,0.02112676056338028,2,1
,,,,,,1003,0,0,0,0,1003,12,0.011964107676969093,9,3
Quartile,83,165.91666666666669,97.5,32.79166666666667,HNFL,142,0,0,0,0,142,1,0.007042253521126761,1,0
,,,,,,1003,0,0,0,0,1003,10,0.009970089730807577,5,5
Quartile,83,163.5,101,34.041666666666664,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,1,0.0009970089730807576,0,1,1003,6,0.005982053838484547,5,1
Quartile,83,162.91666666666669,96.70833333333333,32.458333333333336,HNFL,142,0,0,0,0,142,1,0.007042253521126761,1,0
,,,,,,1003,0,0,0,0,1003,11,0.010967098703888335,5,6
Quartile,83,166.5,98.625,33.208333333333336,HNFL,142,0,0,0,0,142,1,0.007042253521126761,0,1
,,,,,,1003,0,0,0,0,1003,11,0.010967098703888335,4,7
Quartile,83,164.5,96.79166666666666,32.958333333333336,HNFL,142,0,0,0,0,142,1,0.007042253521126761,0,1
,,,,,,1003,0,0,0,0,1003,4,0.003988035892323031,2,2
Quartile,83,163.20833333333334,100.70833333333333,32.541666666666664,HNFL,142,0,0,0,0,142,1,0.007042253521126761,0,1
,,,,,,1003,0,0,0,0,1003,9,0.00897308075772682,7,2
Quartile,83,167.5,99.79166666666666,33.708333333333336,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,0,0,0,0,1003,9,0.00897308075772682,3,6
Quartile,83,163.91666666666669,99.70833333333333,35.58333333333333,HNFL,142,0,0,0,0,142,3,0.02112676056338028,2,1
,,,,,,1003,0,0,0,0,1003,9,0.00897308075772682,6,3
Quartile,83,163.16666666666666,97,33.458333333333336,HNFL,142,0,0,0,0,142,1,0.007042253521126761,1,0
,,,,,,1003,0,0,0,0,1003,5,0.004985044865403789,2,3
Quartile,83,162.70833333333331,98.20833333333334,33,HNFL,142,0,0,0,0,142,2,0.014084507042253521,2,0
,,,,,,1003,0,0,0,0,1003,8,0.007976071784646061,6,2
Quartile,83,163.29166666666669,98.5,33.208333333333336,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,0,0,0,0,1003,9,0.00897308075772682,3,6
Quartile,83,168.08333333333331,96.91666666666667,35,HNFL,142,0,0,0,0,142,1,0.007042253521126761,1,0
,,,,,,1003,0,0,0,0,1003,13,0.01296111665004985,1,12
