Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,71,172,118.375,58.333333333333336,HFNL,142,10,0.07042253521126761,6,4,142,8,0.056338028169014086,3,5
,,,,,,1004,64,0.06374501992031872,42,22,1004,58,0.05776892430278884,19,39
Quartile,71,175.04166666666669,116.29166666666666,57.041666666666664,HFNL,142,7,0.04929577464788732,3,4,142,7,0.04929577464788732,4,3
,,,,,,1004,56,0.055776892430278883,28,28,1004,51,0.05079681274900399,25,26
Quartile,71,175.41666666666669,114.375,56.958333333333336,HFNL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1004,80,0.0796812749003984,31,49,1004,69,0.06872509960159362,42,27
Quartile,71,171.41666666666669,119,59.541666666666664,HFNL,142,9,0.06338028169014084,4,5,142,9,0.06338028169014084,5,4
,,,,,,1004,67,0.06673306772908366,40,27,1004,58,0.05776892430278884,21,37
Quartile,71,176.66666666666666,114.5,58.708333333333336,HFNL,142,7,0.04929577464788732,2,5,142,6,0.04225352112676056,4,2
,,,,,,1004,65,0.0647410358565737,29,36,1004,62,0.061752988047808766,33,29
Quartile,71,174.29166666666669,118,56.333333333333336,HFNL,142,8,0.056338028169014086,5,3,142,8,0.056338028169014086,3,5
,,,,,,1004,68,0.06772908366533864,33,35,1004,59,0.05876494023904383,30,29
Quartile,71,173.70833333333331,114.70833333333333,58.75,HFNL,142,8,0.056338028169014086,3,5,142,7,0.04929577464788732,5,2
,,,,,,1004,61,0.060756972111553786,26,35,1004,53,0.052788844621513946,29,24
Quartile,71,172.58333333333331,117,57.541666666666664,HFNL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1004,60,0.05976095617529881,29,31,1004,56,0.055776892430278883,28,28
Quartile,71,174.125,116.25,56.25,HFNL,142,8,0.056338028169014086,6,2,142,8,0.056338028169014086,2,6
,,,,,,1004,70,0.0697211155378486,34,36,1004,57,0.05677290836653386,28,29
Quartile,71,171.20833333333334,118.20833333333334,56.45833333333333,HFNL,142,10,0.07042253521126761,6,4,142,10,0.07042253521126761,4,6
,,,,,,1004,66,0.06573705179282868,46,20,1004,56,0.055776892430278883,17,39
Quartile,71,175.58333333333331,115.79166666666666,57.041666666666664,HFNL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1004,59,0.05876494023904383,24,35,1004,56,0.055776892430278883,32,24
Quartile,71,170.25,113.29166666666666,56.666666666666664,HFNL,142,16,0.11267605633802817,9,7,142,12,0.08450704225352113,6,6
,,,,,,1004,62,0.061752988047808766,32,30,1004,57,0.05677290836653386,29,28
Quartile,71,173.91666666666669,118.08333333333334,61.541666666666664,HFNL,142,10,0.07042253521126761,5,5,142,9,0.06338028169014084,5,4
,,,,,,1004,62,0.061752988047808766,33,29,1004,52,0.05179282868525897,23,29
Quartile,71,173,115,59.25,HFNL,142,9,0.06338028169014084,5,4,142,8,0.056338028169014086,3,5
,,,,,,1004,64,0.06374501992031872,24,40,1004,54,0.053784860557768925,36,18
Quartile,71,174.5,116.29166666666666,56.541666666666664,HFNL,142,9,0.06338028169014084,4,5,142,7,0.04929577464788732,4,3
,,,,,,1004,65,0.0647410358565737,35,30,1004,56,0.055776892430278883,24,32
Quartile,71,172.5,115.79166666666666,57.25,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1004,61,0.060756972111553786,25,36,1004,57,0.05677290836653386,33,24
Quartile,71,171.91666666666669,115.08333333333333,56,HFNL,142,8,0.056338028169014086,2,6,142,6,0.04225352112676056,5,1
,,,,,,1004,60,0.05976095617529881,31,29,1004,50,0.049800796812749,26,24
Quartile,71,170.5,116.875,56.5,HFNL,142,9,0.06338028169014084,5,4,142,8,0.056338028169014086,3,5
,,,,,,1004,65,0.0647410358565737,31,34,1004,62,0.061752988047808766,32,30
Quartile,71,174.41666666666669,117.875,57.666666666666664,HFNL,142,7,0.04929577464788732,2,5,142,7,0.04929577464788732,5,2
,,,,,,1004,57,0.05677290836653386,22,35,1004,45,0.044820717131474105,26,19
Quartile,71,169.625,115.08333333333333,57.29166666666667,HFNL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1004,60,0.05976095617529881,27,33,1004,51,0.05079681274900399,29,22
Quartile,71,171.20833333333331,113.20833333333334,59.125,HFNL,142,11,0.07746478873239436,5,6,142,10,0.07042253521126761,6,4
,,,,,,1004,58,0.05776892430278884,18,40,1004,43,0.04282868525896414,32,11
Quartile,71,170.70833333333331,117.29166666666666,58.458333333333336,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1004,56,0.055776892430278883,30,26,1004,50,0.049800796812749,23,27
Quartile,71,173.41666666666669,112.04166666666667,54.79166666666667,HFNL,142,8,0.056338028169014086,5,3,142,7,0.04929577464788732,3,4
,,,,,,1004,67,0.06673306772908366,19,48,1004,62,0.061752988047808766,44,18
Quartile,71,171.79166666666669,114.20833333333334,59.29166666666667,HFNL,142,10,0.07042253521126761,4,6,142,10,0.07042253521126761,6,4
,,,,,,1004,58,0.05776892430278884,26,32,1004,54,0.053784860557768925,31,23
Quartile,71,176.625,115.20833333333334,57.79166666666667,HFNL,142,9,0.06338028169014084,4,5,142,8,0.056338028169014086,4,4
,,,,,,1004,65,0.0647410358565737,23,42,1004,57,0.05677290836653386,35,22
Quartile,71,175.54166666666669,120.20833333333334,58,HFNL,142,12,0.08450704225352113,7,5,142,10,0.07042253521126761,4,6
,,,,,,1004,72,0.07171314741035857,43,29,1004,63,0.06274900398406374,22,41
Quartile,71,174.5,115.29166666666666,58.5,HFNL,142,11,0.07746478873239436,6,5,142,9,0.06338028169014084,5,4
,,,,,,1004,52,0.05179282868525897,23,29,1004,45,0.044820717131474105,23,22
Quartile,71,175,114.125,58.25,HFNL,142,8,0.056338028169014086,5,3,142,7,0.04929577464788732,3,4
,,,,,,1004,58,0.05776892430278884,21,37,1004,54,0.053784860557768925,34,20
Quartile,71,175.70833333333331,118.29166666666666,58.833333333333336,HFNL,142,8,0.056338028169014086,5,3,142,6,0.04225352112676056,1,5
,,,,,,1004,51,0.05079681274900399,31,20,1004,50,0.049800796812749,19,31
Quartile,71,172,114.79166666666666,54.58333333333333,HFNL,142,8,0.056338028169014086,2,6,142,8,0.056338028169014086,6,2
,,,,,,1004,68,0.06772908366533864,32,36,1004,63,0.06274900398406374,35,28
Quartile,71,169,117.41666666666667,57.125,HFNL,142,7,0.04929577464788732,3,4,142,6,0.04225352112676056,4,2
,,,,,,1004,63,0.06274900398406374,34,29,1004,55,0.054780876494023904,27,28
Quartile,71,172,113.79166666666666,60.25,HFNL,142,16,0.11267605633802817,7,9,142,13,0.09154929577464789,7,6
