Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,73,176.20833333333334,121.375,61.958333333333336,HNFL,142,16,0.11267605633802817,9,7,142,16,0.11267605633802817,7,9
,,,,,,1004,137,0.13645418326693226,68,69,1004,137,0.13645418326693226,69,68
Quartile,73,178.79166666666666,116.91666666666667,63.75,HNFL,142,19,0.13380281690140844,10,9,142,19,0.13380281690140844,9,10
,,,,,,1004,129,0.12848605577689243,86,43,1004,129,0.12848605577689243,43,86
Quartile,73,175,123.08333333333334,65.25,HNFL,142,20,0.14084507042253522,9,11,142,20,0.14084507042253522,11,9
,,,,,,1004,125,0.12450199203187251,50,75,1004,126,0.1254980079681275,76,50
Quartile,73,179.20833333333331,118.5,64,HNFL,142,13,0.09154929577464789,7,6,142,13,0.09154929577464789,6,7
,,,,,,1004,134,0.13346613545816732,84,50,1004,135,0.1344621513944223,50,85
Quartile,73,180.91666666666669,121.29166666666667,63,HNFL,142,11,0.07746478873239436,7,4,142,11,0.07746478873239436,4,7
,,,,,,1004,136,0.13545816733067728,66,70,1004,137,0.13645418326693226,70,67
Quartile,73,174.5,120,63.833333333333336,HNFL,142,26,0.18309859154929578,15,11,142,26,0.18309859154929578,11,15
,,,,,,1004,130,0.1294820717131474,75,55,1004,131,0.13047808764940239,55,76
Quartile,73,175.04166666666669,117.5,64.25,HNFL,142,23,0.1619718309859155,12,11,142,23,0.1619718309859155,11,12
,,,,,,1004,104,0.10358565737051793,70,34,1004,106,0.10557768924302789,36,70
Quartile,73,174.95833333333331,121.41666666666667,63.958333333333336,HNFL,142,17,0.11971830985915492,8,9,142,17,0.11971830985915492,9,8
,,,,,,1004,123,0.12250996015936255,57,66,1004,123,0.12250996015936255,66,57
Quartile,73,172.29166666666666,120.29166666666666,62.625,HNFL,142,20,0.14084507042253522,10,10,142,20,0.14084507042253522,10,10
,,,,,,1004,132,0.13147410358565736,68,64,1004,132,0.13147410358565736,64,68
Quartile,73,177.5,121,64.91666666666667,HNFL,142,17,0.11971830985915492,9,8,142,18,0.1267605633802817,8,10
,,,,,,1004,137,0.13645418326693226,67,70,1004,137,0.13645418326693226,70,67
Quartile,73,176.83333333333334,120.70833333333334,67.08333333333333,HNFL,142,21,0.14788732394366197,11,10,142,21,0.14788732394366197,10,11
,,,,,,1004,129,0.12848605577689243,63,66,1004,129,0.12848605577689243,66,63
Quartile,73,171.125,123.5,60.54166666666667,HNFL,142,14,0.09859154929577464,6,8,142,14,0.09859154929577464,8,6
,,,,,,1004,138,0.13745019920318724,54,84,1004,138,0.13745019920318724,84,54
Quartile,73,179.91666666666669,122,64.5,HNFL,142,17,0.11971830985915492,9,8,142,17,0.11971830985915492,8,9
,,,,,,1004,129,0.12848605577689243,63,66,1004,131,0.13047808764940239,66,65
Quartile,73,179.83333333333334,117.125,63.708333333333336,HNFL,142,13,0.09154929577464789,7,6,142,13,0.09154929577464789,6,7
,,,,,,1004,119,0.11852589641434264,81,38,1004,119,0.11852589641434264,38,81
Quartile,73,173.58333333333331,121.29166666666667,65.08333333333333,HNFL,142,14,0.09859154929577464,7,7,142,14,0.09859154929577464,7,7
,,,,,,1004,121,0.1205179282868526,56,65,1004,121,0.1205179282868526,65,56
Quartile,73,171,121.04166666666666,61.541666666666664,HNFL,142,19,0.13380281690140844,10,9,142,19,0.13380281690140844,9,10
,,,,,,1004,120,0.11952191235059761,56,64,1004,122,0.12151394422310757,66,56
Quartile,73,178.41666666666669,119.70833333333334,62.70833333333333,HNFL,142,12,0.08450704225352113,6,6,142,12,0.08450704225352113,6,6
,,,,,,1004,114,0.11354581673306773,68,46,1004,114,0.11354581673306773,46,68
Quartile,73,172.5,122.08333333333333,64.20833333333333,HNFL,142,21,0.14788732394366197,9,12,142,21,0.14788732394366197,12,9
,,,,,,1004,118,0.11752988047808766,51,67,1004,118,0.11752988047808766,67,51
Quartile,73,175,118.79166666666666,61.125,HNFL,142,11,0.07746478873239436,8,3,142,11,0.07746478873239436,3,8
,,,,,,1004,106,0.10557768924302789,64,42,1004,106,0.10557768924302789,42,64
