Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,80,180.70833333333331,104.5,30.25,HFNL,142,9,0.06338028169014084,5,4,142,0,0,0,0
,,,,,,1003,48,0.047856430707876374,15,33,1003,0,0,0,0
Quartile,80,183,107.375,29.5,HFNL,142,6,0.04225352112676056,4,2,142,0,0,0,0
,,,,,,1003,50,0.049850448654037885,15,35,1003,0,0,0,0
Quartile,80,177.41666666666669,106,28.583333333333332,HFNL,142,11,0.07746478873239436,5,6,142,0,0,0,0
,,,,,,1003,43,0.04287138584247258,29,14,1003,0,0,0,0
Quartile,80,180.20833333333334,103.70833333333333,30,HFNL,142,5,0.035211267605633804,3,2,142,0,0,0,0
,,,,,,1003,51,0.05084745762711865,16,35,1003,0,0,0,0
Quartile,80,177.5,106.16666666666666,30.5,HFNL,142,8,0.056338028169014086,6,2,142,0,0,0,0
,,,,,,1003,34,0.03389830508474576,17,17,1003,0,0,0,0
Quartile,80,175.91666666666669,104.29166666666666,29.541666666666664,HFNL,142,4,0.028169014084507043,1,3,142,0,0,0,0
,,,,,,1003,50,0.049850448654037885,31,19,1003,0,0,0,0
Quartile,80,177.20833333333334,106.5,29.708333333333336,HFNL,142,6,0.04225352112676056,3,3,142,0,0,0,0
,,,,,,1003,48,0.047856430707876374,28,20,1003,0,0,0,0
Quartile,80,177.20833333333331,102.58333333333333,28.5,HFNL,142,9,0.06338028169014084,5,4,142,0,0,0,0
,,,,,,1003,56,0.05583250249252243,35,21,1003,0,0,0,0
Quartile,80,182.58333333333331,99.5,28.416666666666668,HFNL,142,4,0.028169014084507043,2,2,142,0,0,0,0
,,,,,,1003,46,0.045862412761714856,13,33,1003,0,0,0,0
Quartile,80,179.29166666666669,101.70833333333333,29.291666666666668,HFNL,142,9,0.06338028169014084,5,4,142,0,0,0,0
,,,,,,1003,47,0.04685942173479561,21,26,1003,0,0,0,0
Quartile,80,175.16666666666666,104.20833333333333,30,HFNL,142,6,0.04225352112676056,5,1,142,0,0,0,0
,,,,,,1003,55,0.054835493519441676,42,13,1003,0,0,0,0
Quartile,80,179.5,101.83333333333334,31.041666666666664,HFNL,142,7,0.04929577464788732,2,5,142,0,0,0,0
,,,,,,1003,46,0.045862412761714856,20,26,1003,0,0,0,0
Quartile,80,175.91666666666669,107,31.041666666666664,HFNL,142,4,0.028169014084507043,2,2,142,0,0,0,0
,,,,,,1003,44,0.04386839481555334,28,16,1003,0,0,0,0
Quartile,80,179.70833333333331,101.41666666666666,31.208333333333336,HFNL,142,4,0.028169014084507043,0,4,142,0,0,0,0
,,,,,,1003,47,0.04685942173479561,20,27,1003,0,0,0,0
Quartile,80,180,102.29166666666666,30.125,HFNL,142,10,0.07042253521126761,4,6,142,0,0,0,0
,,,,,,1003,40,0.03988035892323031,16,24,1003,0,0,0,0
Quartile,80,179.79166666666666,104.20833333333334,28.041666666666664,HFNL,142,4,0.028169014084507043,1,3,142,0,0,0,0
,,,,,,1003,52,0.0518444666001994,21,31,1003,0,0,0,0
Quartile,80,179.41666666666669,104,29.25,HFNL,142,11,0.07746478873239436,5,6,142,0,0,0,0
,,,,,,1003,42,0.04187437686939183,15,27,1003,0,0,0,0
Quartile,80,176.875,103,31.25,HFNL,142,7,0.04929577464788732,5,2,142,0,0,0,0
,,,,,,1003,43,0.04287138584247258,32,11,1003,0,0,0,0
Quartile,80,178.5,104.70833333333333,28.75,HFNL,142,4,0.028169014084507043,2,2,142,0,0,0,0
,,,,,,1003,45,0.0448654037886341,23,22,1003,0,0,0,0
Quartile,80,180.29166666666666,105.66666666666666,27.5,HFNL,142,6,0.04225352112676056,3,3,142,0,0,0,0
,,,,,,1003,44,0.04386839481555334,18,26,1003,0,0,0,0
Quartile,80,179.58333333333331,102.29166666666666,28,HFNL,142,4,0.028169014084507043,3,1,142,0,0,0,0
,,,,,,1003,50,0.049850448654037885,27,23,1003,0,0,0,0
Quartile,80,174.70833333333331,102.20833333333333,30.041666666666664,HFNL,142,7,0.04929577464788732,6,1,142,0,0,0,0
,,,,,,1003,56,0.05583250249252243,42,14,1003,0,0,0,0
Quartile,80,182.20833333333331,102.70833333333333,32,HFNL,142,4,0.028169014084507043,2,2,142,0,0,0,0
,,,,,,1003,58,0.05782652043868395,19,39,1003,0,0,0,0
Quartile,80,178.625,98.79166666666666,29,HFNL,142,8,0.056338028169014086,4,4,142,0,0,0,0
,,,,,,1003,49,0.04885343968095713,24,25,1003,0,0,0,0
Quartile,80,181.79166666666666,102.79166666666666,30.916666666666668,HFNL,142,7,0.04929577464788732,3,4,142,0,0,0,0
,,,,,,1003,50,0.049850448654037885,16,34,1003,0,0,0,0
Quartile,80,178.83333333333334,102,30.5,HFNL,142,2,0.014084507042253521,2,0,142,0,0,0,0
,,,,,,1003,30,0.02991026919242273,15,15,1003,0,0,0,0
Quartile,80,181.125,104.70833333333333,29.083333333333332,HFNL,142,9,0.06338028169014084,2,7,142,0,0,0,0
,,,,,,1003,62,0.06181455633100698,20,42,1003,0,0,0,0
Quartile,80,175.91666666666669,102.70833333333334,29.708333333333336,HFNL,142,7,0.04929577464788732,3,4,142,0,0,0,0
,,,,,,1003,49,0.04885343968095713,33,16,1003,0,0,0,0
Quartile,80,179.20833333333331,106.70833333333333,30.5,HFNL,142,6,0.04225352112676056,3,3,142,0,0,0,0
,,,,,,1003,39,0.038883349950149554,15,24,1003,0,0,0,0
Quartile,80,176.79166666666669,105,26.958333333333336,HFNL,142,3,0.02112676056338028,2,1,142,0,0,0,0
,,,,,,1003,50,0.049850448654037885,32,18,1003,0,0,0,0
Quartile,80,182.70833333333334,102.79166666666666,31.208333333333336,HFNL,142,4,0.028169014084507043,1,3,142,0,0,0,0
,,,,,,1003,53,0.05284147557328016,12,41,1003,0,0,0,0
Quartile,80,177.33333333333334,103.70833333333334,31.25,HFNL,142,10,0.07042253521126761,4,6,142,0,0,0,0
,,,,,,1003,38,0.03788634097706879,17,21,1003,0,0,0,0
Quartile,80,180.66666666666666,103.41666666666667,29.75,HFNL,142,4,0.028169014084507043,1,3,142,0,0,0,0
,,,,,,1003,48,0.047856430707876374,21,27,1003,0,0,0,0
Quartile,80,179.29166666666669,101.91666666666666,29.583333333333332,HFNL,142,6,0.04225352112676056,2,4,142,0,0,0,0
,,,,,,1003,46,0.045862412761714856,26,20,1003,0,0,0,0
