Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,70,155.125,99.5,42.75,HFNL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
,,,,,,1003,24,0.023928215353938187,11,13,1003,24,0.023928215353938187,13,11
Quartile,70,153.625,100.41666666666666,43.91666666666667,HFNL,142,8,0.056338028169014086,5,3,142,7,0.04929577464788732,3,4
,,,,,,1003,26,0.0259222333000997,18,8,1003,26,0.0259222333000997,8,18
Quartile,70,156.5,100,44.041666666666664,HFNL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1003,25,0.024925224327018942,12,13,1003,25,0.024925224327018942,13,12
Quartile,70,155,99.20833333333334,42,HFNL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1003,27,0.026919242273180457,15,12,1003,27,0.026919242273180457,12,15
Quartile,70,154.08333333333331,100.5,43.5,HFNL,142,4,0.028169014084507043,2,2,142,3,0.02112676056338028,1,2
,,,,,,1003,34,0.03389830508474576,15,19,1003,33,0.03290129611166501,19,14
Quartile,70,154.20833333333334,97,43.166666666666664,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1003,26,0.0259222333000997,2,24,1003,26,0.0259222333000997,24,2
Quartile,70,152.20833333333331,99.29166666666666,42.708333333333336,HFNL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,32,0.031904287138584245,20,12,1003,32,0.031904287138584245,12,20
Quartile,70,154,97.91666666666667,44.166666666666664,HFNL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1003,37,0.036889332003988036,12,25,1003,36,0.03589232303090728,24,12
Quartile,70,157.41666666666666,100.20833333333334,45.5,HFNL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1003,28,0.027916251246261216,10,18,1003,28,0.027916251246261216,18,10
Quartile,70,155.625,101.20833333333334,45.541666666666664,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,35,0.03489531405782652,25,10,1003,35,0.03489531405782652,10,25
Quartile,70,152.91666666666666,99.29166666666666,42.708333333333336,HFNL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1003,26,0.0259222333000997,10,16,1003,26,0.0259222333000997,16,10
Quartile,70,153.29166666666666,99.08333333333333,44.5,HFNL,142,5,0.035211267605633804,1,4,142,5,0.035211267605633804,4,1
,,,,,,1003,24,0.023928215353938187,10,14,1003,24,0.023928215353938187,14,10
Quartile,70,154.91666666666669,99.79166666666666,40.79166666666667,HFNL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1003,32,0.031904287138584245,15,17,1003,31,0.03090727816550349,16,15
Quartile,70,154.70833333333331,98.29166666666666,44.25,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,1003,34,0.03389830508474576,12,22,1003,34,0.03389830508474576,22,12
Quartile,70,155.20833333333331,101,45.625,HFNL,142,8,0.056338028169014086,4,4,142,8,0.056338028169014086,4,4
,,,,,,1003,29,0.028913260219341975,17,12,1003,29,0.028913260219341975,12,17
Quartile,70,151.75,98.79166666666666,47.25,HFNL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,29,0.028913260219341975,10,19,1003,26,0.0259222333000997,18,8
Quartile,70,155.125,100.41666666666667,44.75,HFNL,142,5,0.035211267605633804,2,3,142,4,0.028169014084507043,2,2
,,,,,,1003,33,0.03290129611166501,17,16,1003,33,0.03290129611166501,16,17
Quartile,70,157,102.5,45.25,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,31,0.03090727816550349,19,12,1003,30,0.02991026919242273,11,19
Quartile,70,155.29166666666669,99,44.541666666666664,HFNL,142,8,0.056338028169014086,5,3,142,8,0.056338028169014086,3,5
,,,,,,1003,28,0.027916251246261216,10,18,1003,28,0.027916251246261216,18,10
Quartile,70,152.125,100.5,44.91666666666667,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,31,0.03090727816550349,18,13,1003,30,0.02991026919242273,13,17
Quartile,70,153.70833333333331,102.70833333333334,43.541666666666664,HFNL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,32,0.031904287138584245,24,8,1003,32,0.031904287138584245,8,24
Quartile,70,157.625,97,42.333333333333336,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1003,41,0.040877367896311065,9,32,1003,40,0.03988035892323031,31,9
Quartile,70,156.58333333333331,102,45,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1003,29,0.028913260219341975,16,13,1003,29,0.028913260219341975,13,16
Quartile,70,156.20833333333334,103,46.041666666666664,HFNL,142,4,0.028169014084507043,3,1,142,4,0.028169014084507043,1,3
,,,,,,1003,29,0.028913260219341975,16,13,1003,29,0.028913260219341975,13,16
Quartile,70,152,99.70833333333334,43.208333333333336,HFNL,142,4,0.028169014084507043,1,3,142,3,0.02112676056338028,3,0
,,,,,,1003,29,0.028913260219341975,8,21,1003,28,0.027916251246261216,20,8
Quartile,70,153.70833333333334,100.29166666666666,44.208333333333336,HFNL,142,4,0.028169014084507043,2,2,142,4,0.028169014084507043,2,2
,,,,,,1003,45,0.0448654037886341,28,17,1003,43,0.04287138584247258,16,27
Quartile,70,154,99.70833333333334,43,HFNL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,1003,36,0.03589232303090728,19,17,1003,36,0.03589232303090728,17,19
Quartile,70,152.91666666666669,100.75,46.41666666666667,HFNL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,33,0.03290129611166501,17,16,1003,32,0.031904287138584245,16,16
Quartile,70,157.5,102,41.75,HFNL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
,,,,,,1003,28,0.027916251246261216,17,11,1003,26,0.0259222333000997,9,17
Quartile,70,155.29166666666666,99.70833333333334,43.833333333333336,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1003,28,0.027916251246261216,12,16,1003,27,0.026919242273180457,15,12
Quartile,70,154.5,98.70833333333334,44.5,HFNL,142,5,0.035211267605633804,1,4,142,5,0.035211267605633804,4,1
,,,,,,1003,34,0.03389830508474576,9,25,1003,34,0.03389830508474576,25,9
Quartile,70,154.375,97.79166666666666,43.58333333333333,HFNL,142,2,0.014084507042253521,0,2,142,1,0.007042253521126761,1,0
,,,,,,1003,36,0.03589232303090728,8,28,1003,36,0.03589232303090728,28,8
Quartile,70,152.29166666666666,100,42.75,HFNL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
,,,,,,1003,25,0.024925224327018942,13,12,1003,24,0.023928215353938187,12,12
Quartile,70,153.70833333333331,97.41666666666667,45,HFNL,142,6,0.04225352112676056,1,5,142,6,0.04225352112676056,5,1
,,,,,,1003,25,0.024925224327018942,6,19,1003,24,0.023928215353938187,19,5
Quartile,70,153.625,101.125,43.541666666666664,HFNL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1003,28,0.027916251246261216,18,10,1003,28,0.027916251246261216,10,18
Quartile,70,153.29166666666669,100.625,43.25,HFNL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1003,30,0.02991026919242273,18,12,1003,29,0.028913260219341975,12,17
Quartile,70,155.20833333333331,99.29166666666666,42.208333333333336,HFNL,142,5,0.035211267605633804,4,1,142,4,0.028169014084507043,1,3
,,,,,,1003,30,0.02991026919242273,19,11,1003,30,0.02991026919242273,11,19
Quartile,70,154.5,98.70833333333334,44.75,HFNL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1003,32,0.031904287138584245,13,19,1003,32,0.031904287138584245,19,13
Quartile,70,151.29166666666666,100,44.75,HFNL,142,7,0.04929577464788732,4,3,142,7,0.04929577464788732,3,4
,,,,,,1003,41,0.040877367896311065,18,23,1003,41,0.040877367896311065,23,18
Quartile,70,152.5,99.29166666666666,45.75,HFNL,142,5,0.035211267605633804,2,3,142,5,0.035211267605633804,3,2
,,,,,,1003,31,0.03090727816550349,11,20,1003,31,0.03090727816550349,20,11
Quartile,70,153.70833333333334,100,44.958333333333336,HFNL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,1003,27,0.026919242273180457,12,15,1003,26,0.0259222333000997,15,11
Quartile,70,152.08333333333331,101.5,44,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,1003,29,0.028913260219341975,15,14,1003,29,0.028913260219341975,14,15
Quartile,70,153.5,99,45.541666666666664,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,34,0.03389830508474576,11,23,1003,34,0.03389830508474576,23,11
Quartile,70,157.79166666666666,103.58333333333333,44.666666666666664,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1003,36,0.03589232303090728,28,8,1003,36,0.03589232303090728,8,28
Quartile,70,157.29166666666666,100.20833333333334,42.41666666666667,HFNL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1003,35,0.03489531405782652,18,17,1003,34,0.03389830508474576,16,18
Quartile,70,155.20833333333331,103,44.91666666666667,HFNL,142,4,0.028169014084507043,3,1,142,4,0.028169014084507043,1,3
,,,,,,1003,36,0.03589232303090728,25,11,1003,36,0.03589232303090728,11,25
Quartile,70,156.83333333333334,100.79166666666666,42.5,HFNL,142,6,0.04225352112676056,4,2,142,6,0.04225352112676056,2,4
,,,,,,1003,24,0.023928215353938187,13,11,1003,24,0.023928215353938187,11,13
Quartile,70,153.91666666666669,98,44,HFNL,142,5,0.035211267605633804,1,4,142,5,0.035211267605633804,4,1
,,,,,,1003,29,0.028913260219341975,12,17,1003,29,0.028913260219341975,17,12
Quartile,70,150.79166666666666,98.5,43.458333333333336,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1003,26,0.0259222333000997,6,20,1003,26,0.0259222333000997,20,6
Quartile,70,155,101,43.58333333333333,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,27,0.026919242273180457,13,14,1003,26,0.0259222333000997,13,13
Quartile,70,152.20833333333334,99.08333333333333,44,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1003,35,0.03489531405782652,20,15,1003,34,0.03389830508474576,15,19
Quartile,70,151.29166666666666,99.91666666666667,44.541666666666664,HFNL,142,8,0.056338028169014086,5,3,142,8,0.056338028169014086,3,5
,,,,,,1003,30,0.02991026919242273,11,19,1003,30,0.02991026919242273,19,11
Quartile,70,157.58333333333331,99,44.041666666666664,HFNL,142,6,0.04225352112676056,3,3,142,6,0.04225352112676056,3,3
,,,,,,1003,39,0.038883349950149554,15,24,1003,39,0.038883349950149554,24,15
Quartile,70,154.20833333333334,100.29166666666666,45.541666666666664,HFNL,142,2,0.014084507042253521,1,1,142,1,0.007042253521126761,1,0
,,,,,,1003,35,0.03489531405782652,23,12,1003,35,0.03489531405782652,12,23
Quartile,70,154.33333333333334,98.70833333333334,43.25,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1003,32,0.031904287138584245,12,20,1003,32,0.031904287138584245,20,12
Quartile,70,154.20833333333334,100,45.75,HFNL,142,2,0.014084507042253521,2,0,142,2,0.014084507042253521,0,2
,,,,,,1003,29,0.028913260219341975,14,15,1003,29,0.028913260219341975,15,14
Quartile,70,155.25,100.70833333333334,43.458333333333336,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,37,0.036889332003988036,20,17,1003,35,0.03489531405782652,15,20
Quartile,70,150.41666666666669,97.79166666666666,44.708333333333336,HFNL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1003,30,0.02991026919242273,8,22,1003,30,0.02991026919242273,22,8
Quartile,70,152.5,98.79166666666666,43.958333333333336,HFNL,142,6,0.04225352112676056,2,4,142,6,0.04225352112676056,4,2
,,,,,,1003,32,0.031904287138584245,17,15,1003,31,0.03090727816550349,15,16
Quartile,70,152.29166666666666,97.20833333333334,42.25,HFNL,142,9,0.06338028169014084,2,7,142,8,0.056338028169014086,6,2
,,,,,,1003,36,0.03589232303090728,9,27,1003,36,0.03589232303090728,27,9
Quartile,70,151.70833333333331,100,43.75,HFNL,142,6,0.04225352112676056,2,4,142,6,0.04225352112676056,4,2
,,,,,,1003,35,0.03489531405782652,9,26,1003,35,0.03489531405782652,26,9
Quartile,70,156.20833333333334,99.5,44.5,HFNL,142,3,0.02112676056338028,1,2,142,2,0.014084507042253521,1,1
,,,,,,1003,29,0.028913260219341975,14,15,1003,26,0.0259222333000997,12,14
Quartile,70,155,98.5,42.541666666666664,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,33,0.03290129611166501,16,17,1003,33,0.03290129611166501,17,16
Quartile,70,156.58333333333331,100.5,45.541666666666664,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,31,0.03090727816550349,19,12,1003,30,0.02991026919242273,11,19
Quartile,70,156.33333333333334,99.5,44.458333333333336,HFNL,142,4,0.028169014084507043,2,2,142,3,0.02112676056338028,1,2
,,,,,,1003,30,0.02991026919242273,13,17,1003,28,0.027916251246261216,15,13
Quartile,70,154.70833333333331,101.41666666666667,45.708333333333336,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1003,37,0.036889332003988036,23,14,1003,37,0.036889332003988036,14,23
Quartile,70,159.20833333333331,104.20833333333334,45.541666666666664,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1003,43,0.04287138584247258,40,3,1003,43,0.04287138584247258,3,40
Quartile,70,152.41666666666666,101.79166666666666,44.75,HFNL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,1003,29,0.028913260219341975,19,10,1003,29,0.028913260219341975,10,19
Quartile,70,156.20833333333331,102.91666666666666,42.25,HFNL,142,9,0.06338028169014084,5,4,142,9,0.06338028169014084,4,5
,,,,,,1003,31,0.03090727816550349,19,12,1003,29,0.028913260219341975,10,19
Quartile,70,153.29166666666666,99.625,45.041666666666664,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1003,35,0.03489531405782652,18,17,1003,34,0.03389830508474576,17,17
Quartile,70,155.20833333333331,100.20833333333334,44.708333333333336,HFNL,142,5,0.035211267605633804,3,2,142,5,0.035211267605633804,2,3
,,,,,,1003,32,0.031904287138584245,13,19,1003,32,0.031904287138584245,19,13
Quartile,70,154,100,44.5,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,1003,42,0.04187437686939183,15,27,1003,42,0.04187437686939183,27,15
Quartile,70,152.91666666666669,101.58333333333334,42.708333333333336,HFNL,142,5,0.035211267605633804,4,1,142,5,0.035211267605633804,1,4
,,,,,,1003,30,0.02991026919242273,16,14,1003,30,0.02991026919242273,14,16
Quartile,70,156.79166666666666,97.83333333333334,44.208333333333336,HFNL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,1003,32,0.031904287138584245,6,26,1003,31,0.03090727816550349,25,6
Quartile,70,153.20833333333331,100,45.25,HFNL,142,5,0.035211267605633804,0,5,142,5,0.035211267605633804,5,0
,,,,,,1003,27,0.026919242273180457,15,12,1003,26,0.0259222333000997,11,15
Quartile,70,152.70833333333331,102,44.208333333333336,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
