Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,41,378.83333333333337,241.45833333333334,102.29166666666666,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,0,0,0,0,998,0,0,0,0
Quartile,41,380.83333333333337,238.70833333333334,104.25,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,2,0.002004008016032064,0,2,998,1,0.001002004008016032,1,0
Quartile,41,377.20833333333337,237.125,102.875,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,0,0,0,0,998,0,0,0,0
Quartile,41,379.125,237.08333333333331,104.58333333333333,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,0,1,998,1,0.001002004008016032,1,0
Quartile,41,374.45833333333337,241,105.45833333333334,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,0,0,0,0,998,0,0,0,0
Quartile,41,378.95833333333337,238.08333333333334,105.04166666666666,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,0,0,0,0,998,0,0,0,0
Quartile,41,376.29166666666663,242.45833333333334,106.08333333333334,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,0,0,0,0,998,0,0,0,0
Quartile,41,378.125,235.79166666666666,104.41666666666667,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,0,0,0,0,998,0,0,0,0
Quartile,41,369.7083333333333,237.125,102.75,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,0,0,0,0,998,0,0,0,0
Quartile,41,375.9166666666667,240.95833333333331,106.125,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
Quartile,41,378.79166666666663,241.41666666666669,103.54166666666666,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,3,0.003006012024048096,3,0,998,3,0.003006012024048096,0,3
Quartile,41,376.7916666666667,239.04166666666669,103.5,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,998,0,0,0,0,998,0,0,0,0
Quartile,41,373.45833333333337,241.79166666666666,102.66666666666667,HFNL,142,0,0,0,0,142,0,0,0,0
