Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
ArithMean,70,255.4444444444444,166.30555555555554,76.09803921568628,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,998,6,0.006012024048096192,2,4,998,8,0.008016032064128256,4,4
ArithMean,70,252.79166666666663,161.7777777777778,74.47222222222223,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,998,15,0.01503006012024048,12,3,998,18,0.018036072144288578,6,12
ArithMean,70,253.95833333333337,164.51388888888886,76.58006535947712,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,6,0.006012024048096192,2,4,998,6,0.006012024048096192,4,2
ArithMean,70,252.4444444444444,164.12499999999997,75.33333333333333,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,998,8,0.008016032064128256,6,2,998,11,0.011022044088176353,3,8
ArithMean,70,254.63888888888886,165.8611111111111,75.59150326797385,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,998,7,0.0070140280561122245,2,5,998,9,0.009018036072144289,5,4
ArithMean,70,253.54166666666669,163.47222222222223,74.38562091503267,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,998,6,0.006012024048096192,4,2,998,7,0.0070140280561122245,2,5
ArithMean,70,253.26388888888886,163.3888888888889,75.53676470588236,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,998,10,0.01002004008016032,6,4,998,10,0.01002004008016032,4,6
ArithMean,70,256.7083333333333,167.69444444444446,76.6470588235294,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,13,0.013026052104208416,3,10,998,14,0.014028056112224449,11,3
ArithMean,70,257.5833333333333,166.13888888888889,75.04901960784314,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,2,5,998,8,0.008016032064128256,5,3
ArithMean,70,256.12499999999994,165.69444444444443,74.23611111111111,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,998,7,0.0070140280561122245,3,4,998,8,0.008016032064128256,4,4
ArithMean,70,255.72222222222223,165.9027777777778,74.25081699346406,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,998,11,0.011022044088176353,4,7,998,12,0.012024048096192385,8,4
ArithMean,70,254.90277777777777,164.0138888888889,74.97630718954248,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,3,4,998,7,0.0070140280561122245,4,3
ArithMean,70,254.86111111111111,165.38888888888886,76.75408496732025,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,998,10,0.01002004008016032,5,5,998,12,0.012024048096192385,6,6
ArithMean,70,256,165.09722222222223,75.39624183006536,HNFL,142,1,0.007042253521126761,0,1,142,2,0.014084507042253521,1,1
,,,,,,998,6,0.006012024048096192,1,5,998,8,0.008016032064128256,6,2
ArithMean,70,259.54166666666674,167.38888888888886,77.40441176470587,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,998,6,0.006012024048096192,1,5,998,7,0.0070140280561122245,5,2
ArithMean,70,259.84722222222223,166.86111111111114,75.35620915032679,HNFL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,998,12,0.012024048096192385,3,9,998,13,0.013026052104208416,9,4
ArithMean,70,255.62500000000003,164.93055555555554,76.13562091503267,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,6,6,998,13,0.013026052104208416,6,7
ArithMean,70,255.18055555555557,164.91666666666663,75.37091503267972,HNFL,142,0,0,0,0,142,1,0.007042253521126761,0,1
,,,,,,998,9,0.009018036072144289,6,3,998,13,0.013026052104208416,4,9
ArithMean,70,255.04166666666666,166,75.47467320261438,HNFL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,998,10,0.01002004008016032,7,3,998,10,0.01002004008016032,3,7
ArithMean,70,257.95833333333326,165.04166666666666,74.68790849673204,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,998,7,0.0070140280561122245,3,4,998,9,0.009018036072144289,4,5
ArithMean,70,255.45833333333331,166.66666666666669,77.83905228758171,HNFL,142,3,0.02112676056338028,2,1,142,4,0.028169014084507043,1,3
,,,,,,998,9,0.009018036072144289,4,5,998,10,0.01002004008016032,6,4
ArithMean,70,253.72222222222226,164.08333333333334,76.09477124183006,HNFL,142,1,0.007042253521126761,0,1,142,3,0.02112676056338028,1,2
,,,,,,998,12,0.012024048096192385,4,8,998,14,0.014028056112224449,10,4
ArithMean,70,253.36111111111114,163.5,74.19934640522874,HNFL,142,2,0.014084507042253521,0,2,142,2,0.014084507042253521,2,0
,,,,,,998,7,0.0070140280561122245,3,4,998,8,0.008016032064128256,5,3
ArithMean,70,255.04166666666663,166.76388888888889,74.78758169934642,HNFL,142,1,0.007042253521126761,1,0,142,2,0.014084507042253521,0,2
,,,,,,998,7,0.0070140280561122245,2,5,998,9,0.009018036072144289,6,3
ArithMean,70,255.59722222222223,165.25,75.19281045751632,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,8,0.008016032064128256,2,6,998,9,0.009018036072144289,7,2
ArithMean,70,257.94444444444446,164.38888888888886,75.18545751633987,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,998,7,0.0070140280561122245,6,1,998,7,0.0070140280561122245,1,6
ArithMean,70,255.84722222222223,167.26388888888889,75.76388888888887,HNFL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,998,7,0.0070140280561122245,1,6,998,8,0.008016032064128256,6,2
ArithMean,70,256.6527777777778,165.94444444444446,76.47875816993462,HNFL,142,3,0.02112676056338028,1,2,142,3,0.02112676056338028,2,1
,,,,,,998,12,0.012024048096192385,8,4,998,12,0.012024048096192385,4,8
ArithMean,70,256.95833333333337,166.88888888888894,75.1527777777778,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,6,0.006012024048096192,2,4,998,7,0.0070140280561122245,4,3
ArithMean,70,256.29166666666663,164.97222222222223,75.10866013071899,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,5,4,998,10,0.01002004008016032,4,6
ArithMean,70,254.33333333333337,164.30555555555554,76.05718954248366,HNFL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,998,7,0.0070140280561122245,2,5,998,9,0.009018036072144289,5,4
ArithMean,70,257.4027777777777,167.01388888888886,75.38562091503266,HNFL,142,3,0.02112676056338028,0,3,142,3,0.02112676056338028,3,0
,,,,,,998,6,0.006012024048096192,2,4,998,10,0.01002004008016032,4,6
ArithMean,70,252.70833333333331,164.16666666666666,75.2843137254902,HNFL,142,4,0.028169014084507043,1,3,142,4,0.028169014084507043,3,1
,,,,,,998,11,0.011022044088176353,6,5,998,12,0.012024048096192385,5,7
ArithMean,70,256.73611111111114,165.80555555555554,77.68627450980392,HNFL,142,3,0.02112676056338028,2,1,142,3,0.02112676056338028,1,2
,,,,,,998,8,0.008016032064128256,6,2,998,9,0.009018036072144289,2,7
ArithMean,70,255.8888888888889,168.125,76.95098039215686,HNFL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,2,8,998,11,0.011022044088176353,8,3
ArithMean,70,257.7916666666667,167.09722222222223,74.75571895424837,HNFL,142,0,0,0,0,142,2,0.014084507042253521,0,2
,,,,,,998,6,0.006012024048096192,1,5,998,8,0.008016032064128256,5,3
