Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Median,61,185,116,46.75,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,998,10,0.01002004008016032,4,6,998,1,0.001002004008016032,0,1
Median,61,188.5,117.25,48,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,998,11,0.011022044088176353,3,8,998,0,0,0,0
Median,61,186.5,118.5,49,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,998,10,0.01002004008016032,3,7,998,1,0.001002004008016032,0,1
Median,61,186.75,118.25,48.5,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,3,4,998,2,0.002004008016032064,0,2
Median,61,184.25,116,47,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,4,8,998,1,0.001002004008016032,1,0
Median,61,183,116.25,46.25,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,11,0.011022044088176353,5,6,998,2,0.002004008016032064,1,1
Median,61,186,117.25,48.25,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,6,6,998,0,0,0,0
Median,61,186.5,117.5,47,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,3,6,998,0,0,0,0
Median,61,185.25,117,47.25,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,5,2,998,1,0.001002004008016032,0,1
Median,61,187,115.75,46,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,14,0.014028056112224449,5,9,998,2,0.002004008016032064,1,1
Median,61,186.75,120.5,50.25,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,13,0.013026052104208416,5,8,998,3,0.003006012024048096,2,1
Median,61,185,117,47.5,HFNL,142,4,0.028169014084507043,3,1,142,0,0,0,0
,,,,,,998,13,0.013026052104208416,4,9,998,2,0.002004008016032064,1,1
Median,61,189.25,114.5,46.75,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,13,0.013026052104208416,2,11,998,1,0.001002004008016032,1,0
Median,61,189,118,48.25,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,2,7,998,0,0,0,0
Median,61,189.5,118.75,48.25,HFNL,142,2,0.014084507042253521,1,1,142,1,0.007042253521126761,0,1
,,,,,,998,9,0.009018036072144289,2,7,998,1,0.001002004008016032,0,1
Median,61,182.5,115.75,46.75,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,4,0.004008016032064128,2,2,998,1,0.001002004008016032,1,0
Median,61,187,116.5,47.75,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,4,6,998,4,0.004008016032064128,3,1
Median,61,190,116,45.75,HFNL,142,3,0.02112676056338028,2,1,142,0,0,0,0
,,,,,,998,13,0.013026052104208416,2,11,998,3,0.003006012024048096,2,1
Median,61,190.75,117.5,47.75,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,8,0.008016032064128256,1,7,998,0,0,0,0
Median,61,188.5,116.5,45,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,998,21,0.021042084168336674,6,15,998,3,0.003006012024048096,1,2
Median,61,185.5,114.25,47.25,HFNL,142,2,0.014084507042253521,0,2,142,1,0.007042253521126761,1,0
,,,,,,998,11,0.011022044088176353,4,7,998,0,0,0,0
Median,61,190,117.25,47,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,2,10,998,1,0.001002004008016032,0,1
Median,61,185.75,116.25,46.75,HFNL,142,4,0.028169014084507043,2,2,142,1,0.007042253521126761,0,1
,,,,,,998,12,0.012024048096192385,7,5,998,0,0,0,0
Median,61,190.75,119.5,47,HFNL,142,4,0.028169014084507043,1,3,142,1,0.007042253521126761,0,1
,,,,,,998,5,0.00501002004008016,1,4,998,1,0.001002004008016032,0,1
Median,61,185,114.5,47.75,HFNL,142,3,0.02112676056338028,2,1,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,5,4,998,1,0.001002004008016032,1,0
Median,61,184.75,116.25,48.75,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,11,0.011022044088176353,4,7,998,4,0.004008016032064128,3,1
Median,61,188.25,117.75,49,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,3,6,998,3,0.003006012024048096,1,2
Median,61,187.5,119.5,48,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,6,4,998,3,0.003006012024048096,0,3
Median,61,186,116,46.25,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,14,0.014028056112224449,6,8,998,3,0.003006012024048096,1,2
Median,61,183.5,117.25,48.75,HFNL,142,2,0.014084507042253521,2,0,142,1,0.007042253521126761,0,1
,,,,,,998,7,0.0070140280561122245,3,4,998,2,0.002004008016032064,2,0
Median,61,183.75,115,46.5,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,6,0.006012024048096192,4,2,998,1,0.001002004008016032,1,0
Median,61,185.5,115.5,48.25,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,6,0.006012024048096192,4,2,998,2,0.002004008016032064,0,2
Median,61,188.5,117.25,47,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,11,0.011022044088176353,6,5,998,3,0.003006012024048096,0,3
Median,61,188.5,117.5,46.75,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,6,0.006012024048096192,0,6,998,2,0.002004008016032064,2,0
Median,61,187,119,48,HFNL,142,4,0.028169014084507043,1,3,142,1,0.007042253521126761,1,0
,,,,,,998,12,0.012024048096192385,6,6,998,3,0.003006012024048096,0,3
Median,61,185.75,117.5,48.5,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,998,11,0.011022044088176353,5,6,998,0,0,0,0
Median,61,185.25,119.25,50,HFNL,142,2,0.014084507042253521,2,0,142,0,0,0,0
,,,,,,998,6,0.006012024048096192,3,3,998,0,0,0,0
Median,61,184,118.25,48.25,HFNL,142,3,0.02112676056338028,2,1,142,1,0.007042253521126761,0,1
,,,,,,998,11,0.011022044088176353,7,4,998,3,0.003006012024048096,1,2
Median,61,188,118,47.5,HFNL,142,2,0.014084507042253521,0,2,142,1,0.007042253521126761,1,0
,,,,,,998,12,0.012024048096192385,4,8,998,2,0.002004008016032064,0,2
Median,61,188,115.75,46.25,HFNL,142,2,0.014084507042253521,1,1,142,1,0.007042253521126761,0,1
,,,,,,998,16,0.01603206412825651,6,10,998,2,0.002004008016032064,0,2
Median,61,184.75,116.5,47,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,6,3,998,1,0.001002004008016032,0,1
Median,61,183.25,115.5,49,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,2,5,998,0,0,0,0
Median,61,185,115.75,46.75,HFNL,142,3,0.02112676056338028,1,2,142,1,0.007042253521126761,0,1
,,,,,,998,9,0.009018036072144289,5,4,998,3,0.003006012024048096,2,1
Median,61,186,116.75,45.75,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,3,7,998,0,0,0,0
Median,61,188.5,116.75,46.25,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,2,10,998,0,0,0,0
Median,61,187.5,118,45.75,HFNL,142,4,0.028169014084507043,1,3,142,1,0.007042253521126761,0,1
,,,,,,998,8,0.008016032064128256,1,7,998,0,0,0,0
Median,61,185.75,117,46.5,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,3,9,998,4,0.004008016032064128,2,2
Median,61,189.5,118.25,45.5,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,998,8,0.008016032064128256,1,7,998,1,0.001002004008016032,1,0
Median,61,187,116,45.75,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,6,1,998,0,0,0,0
Median,61,183.75,113.5,47.5,HFNL,142,3,0.02112676056338028,0,3,142,1,0.007042253521126761,1,0
,,,,,,998,8,0.008016032064128256,4,4,998,1,0.001002004008016032,1,0
Median,61,189.75,117.75,46.75,HFNL,142,4,0.028169014084507043,2,2,142,2,0.014084507042253521,1,1
,,,,,,998,16,0.01603206412825651,4,12,998,1,0.001002004008016032,0,1
Median,61,186.25,115.25,46.25,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,998,5,0.00501002004008016,0,5,998,1,0.001002004008016032,1,0
Median,61,189.25,115.5,45.75,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,998,11,0.011022044088176353,1,10,998,1,0.001002004008016032,1,0
Median,61,187.75,117,47.5,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,998,16,0.01603206412825651,6,10,998,0,0,0,0
Median,61,186.5,118.5,45.5,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,2,5,998,0,0,0,0
Median,61,188.5,117.75,47.5,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,998,14,0.014028056112224449,2,12,998,0,0,0,0
