Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
Quartile,61,183.29166666666666,115.79166666666666,49,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,998,13,0.013026052104208416,10,3,998,2,0.002004008016032064,2,0
Quartile,61,187.08333333333331,117.08333333333333,47.79166666666667,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,998,14,0.014028056112224449,4,10,998,3,0.003006012024048096,0,3
Quartile,61,184,116.58333333333333,46.041666666666664,HFNL,142,2,0.014084507042253521,2,0,142,1,0.007042253521126761,0,1
,,,,,,998,5,0.00501002004008016,2,3,998,0,0,0,0
Quartile,61,185.625,116.29166666666666,45.708333333333336,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,3,6,998,1,0.001002004008016032,0,1
Quartile,61,185.08333333333331,117.20833333333333,48.958333333333336,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,998,8,0.008016032064128256,5,3,998,0,0,0,0
Quartile,61,183.20833333333331,115.5,48.208333333333336,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,6,4,998,1,0.001002004008016032,1,0
Quartile,61,188.70833333333334,116.58333333333333,47.958333333333336,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,3,4,998,0,0,0,0
Quartile,61,184.29166666666666,118.5,46.41666666666667,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,6,6,998,1,0.001002004008016032,0,1
Quartile,61,184.125,115.20833333333333,47.91666666666667,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,5,4,998,1,0.001002004008016032,1,0
Quartile,61,188.5,117.875,48.208333333333336,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,3,7,998,1,0.001002004008016032,1,0
Quartile,61,188.83333333333334,116.5,47.708333333333336,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,1,11,998,2,0.002004008016032064,1,1
Quartile,61,185,115.29166666666667,48,HFNL,142,4,0.028169014084507043,3,1,142,0,0,0,0
,,,,,,998,14,0.014028056112224449,8,6,998,2,0.002004008016032064,1,1
Quartile,61,191.58333333333331,113,48,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,16,0.01603206412825651,1,15,998,1,0.001002004008016032,1,0
Quartile,61,184.54166666666669,117,48.708333333333336,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,16,0.01603206412825651,8,8,998,2,0.002004008016032064,1,1
Quartile,61,185.58333333333331,118,50.25,HFNL,142,3,0.02112676056338028,2,1,142,1,0.007042253521126761,0,1
,,,,,,998,8,0.008016032064128256,2,6,998,1,0.001002004008016032,0,1
Quartile,61,184.20833333333331,112.70833333333334,47.41666666666667,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,15,0.01503006012024048,6,9,998,2,0.002004008016032064,2,0
Quartile,61,184.70833333333331,116.70833333333333,45.25,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,16,0.01603206412825651,5,11,998,2,0.002004008016032064,2,0
Quartile,61,188.5,117.625,45.458333333333336,HFNL,142,2,0.014084507042253521,2,0,142,0,0,0,0
,,,,,,998,6,0.006012024048096192,1,5,998,1,0.001002004008016032,1,0
Quartile,61,185.79166666666666,116.08333333333333,47.541666666666664,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,2,7,998,1,0.001002004008016032,1,0
Quartile,61,185,114.29166666666666,45.75,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,4,5,998,3,0.003006012024048096,1,2
Quartile,61,186.91666666666669,111.79166666666666,46.91666666666667,HFNL,142,2,0.014084507042253521,0,2,142,1,0.007042253521126761,1,0
,,,,,,998,10,0.01002004008016032,1,9,998,2,0.002004008016032064,2,0
Quartile,61,188.70833333333334,120.45833333333333,48.208333333333336,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,5,4,998,2,0.002004008016032064,0,2
Quartile,61,182.91666666666669,114.29166666666666,48.541666666666664,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,7,2,998,3,0.003006012024048096,0,3
Quartile,61,185.70833333333331,118.91666666666667,44.958333333333336,HFNL,142,3,0.02112676056338028,2,1,142,1,0.007042253521126761,0,1
,,,,,,998,18,0.018036072144288578,8,10,998,2,0.002004008016032064,0,2
Quartile,61,184.91666666666669,115.79166666666666,48.208333333333336,HFNL,142,3,0.02112676056338028,2,1,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,7,3,998,3,0.003006012024048096,0,3
Quartile,61,187.91666666666669,115.5,49,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,2,8,998,2,0.002004008016032064,2,0
Quartile,61,188.875,116.70833333333333,48.5,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,20,0.02004008016032064,7,13,998,3,0.003006012024048096,1,2
Quartile,61,189.5,120.29166666666667,49.08333333333333,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,998,13,0.013026052104208416,5,8,998,2,0.002004008016032064,0,2
Quartile,61,189.29166666666669,115.375,46.79166666666667,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,5,0.00501002004008016,0,5,998,2,0.002004008016032064,2,0
Quartile,61,184.79166666666669,119.20833333333333,51.5,HFNL,142,4,0.028169014084507043,2,2,142,2,0.014084507042253521,0,2
,,,,,,998,13,0.013026052104208416,3,10,998,1,0.001002004008016032,1,0
Quartile,61,188,118.08333333333333,48.958333333333336,HFNL,142,2,0.014084507042253521,1,1,142,1,0.007042253521126761,0,1
,,,,,,998,8,0.008016032064128256,5,3,998,4,0.004008016032064128,1,3
Quartile,61,183.5,117.5,48.25,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,14,0.014028056112224449,9,5,998,3,0.003006012024048096,0,3
Quartile,61,185.29166666666669,119.29166666666666,46.5,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,13,0.013026052104208416,5,8,998,1,0.001002004008016032,0,1
Quartile,61,192,112.375,47,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,21,0.021042084168336674,6,15,998,4,0.004008016032064128,2,2
Quartile,61,187.08333333333331,118.5,46.29166666666667,HFNL,142,4,0.028169014084507043,1,3,142,1,0.007042253521126761,1,0
,,,,,,998,13,0.013026052104208416,4,9,998,2,0.002004008016032064,0,2
Quartile,61,184.58333333333331,116.70833333333334,47.625,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,998,10,0.01002004008016032,6,4,998,1,0.001002004008016032,1,0
Quartile,61,187.29166666666666,120,48.66666666666667,HFNL,142,2,0.014084507042253521,2,0,142,0,0,0,0
,,,,,,998,14,0.014028056112224449,5,9,998,1,0.001002004008016032,0,1
Quartile,61,185.5,114.5,48.08333333333333,HFNL,142,3,0.02112676056338028,2,1,142,1,0.007042253521126761,0,1
,,,,,,998,9,0.009018036072144289,6,3,998,0,0,0,0
Quartile,61,187.29166666666669,119.20833333333333,47.25,HFNL,142,2,0.014084507042253521,0,2,142,1,0.007042253521126761,1,0
,,,,,,998,8,0.008016032064128256,6,2,998,4,0.004008016032064128,1,3
Quartile,61,185.5,115.125,47.041666666666664,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,998,6,0.006012024048096192,3,3,998,1,0.001002004008016032,1,0
Quartile,61,184.20833333333331,114.58333333333333,48.041666666666664,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,998,13,0.013026052104208416,6,7,998,1,0.001002004008016032,1,0
Quartile,61,182.29166666666666,117.41666666666667,47.75,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,4,6,998,1,0.001002004008016032,0,1
Quartile,61,183.41666666666669,113.70833333333333,46.75,HFNL,142,3,0.02112676056338028,1,2,142,1,0.007042253521126761,0,1
,,,,,,998,18,0.018036072144288578,8,10,998,2,0.002004008016032064,1,1
Quartile,61,185.625,115.20833333333334,48.5,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,2,5,998,1,0.001002004008016032,1,0
Quartile,61,183.08333333333331,115.70833333333333,45.541666666666664,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,16,0.01603206412825651,6,10,998,3,0.003006012024048096,2,1
Quartile,61,186,114.66666666666666,45.458333333333336,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,16,0.01603206412825651,4,12,998,7,0.0070140280561122245,4,3
Quartile,61,186.625,115.58333333333333,45.541666666666664,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,998,8,0.008016032064128256,1,7,998,3,0.003006012024048096,2,1
Quartile,61,190.41666666666669,119.5,47.25,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,998,8,0.008016032064128256,2,6,998,2,0.002004008016032064,0,2
Quartile,61,184.79166666666669,119,47.541666666666664,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,6,4,998,2,0.002004008016032064,0,2
Quartile,61,186.91666666666669,112,46.958333333333336,HFNL,142,3,0.02112676056338028,0,3,142,1,0.007042253521126761,1,0
,,,,,,998,6,0.006012024048096192,1,5,998,1,0.001002004008016032,1,0
Quartile,61,189,118.20833333333333,47.041666666666664,HFNL,142,4,0.028169014084507043,2,2,142,2,0.014084507042253521,1,1
,,,,,,998,14,0.014028056112224449,5,9,998,2,0.002004008016032064,0,2
Quartile,61,185.08333333333331,116.08333333333333,45.625,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,5,5,998,3,0.003006012024048096,1,2
Quartile,61,188.20833333333334,114.20833333333334,48,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,3,7,998,0,0,0,0
Quartile,61,188.29166666666669,117,45.791666666666664,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,3,9,998,4,0.004008016032064128,2,2
Quartile,61,185.08333333333331,119.41666666666667,47.208333333333336,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,6,1,998,2,0.002004008016032064,0,2
Quartile,61,186.29166666666669,117.29166666666666,46.58333333333333,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,4,8,998,3,0.003006012024048096,1,2
Quartile,61,185.70833333333331,116.20833333333333,46.5,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,3,4,998,0,0,0,0
Quartile,61,182.5,114.5,47.041666666666664,HFNL,142,3,0.02112676056338028,1,2,142,1,0.007042253521126761,1,0
,,,,,,998,11,0.011022044088176353,9,2,998,2,0.002004008016032064,2,0
Quartile,61,187.20833333333334,118.70833333333333,48,HFNL,142,4,0.028169014084507043,1,3,142,0,0,0,0
,,,,,,998,14,0.014028056112224449,5,9,998,3,0.003006012024048096,0,3
Quartile,61,182.625,117.20833333333333,47.58333333333333,HFNL,142,2,0.014084507042253521,2,0,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,11,1,998,1,0.001002004008016032,0,1
Quartile,61,182.5,116.20833333333333,50,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,8,4,998,1,0.001002004008016032,0,1
Quartile,61,184.20833333333331,118.58333333333333,47.708333333333336,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,11,0.011022044088176353,5,6,998,3,0.003006012024048096,2,1
Quartile,61,187.20833333333331,120.79166666666667,50.75,HFNL,142,3,0.02112676056338028,2,1,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,7,5,998,4,0.004008016032064128,1,3
Quartile,61,184.75,115.29166666666666,50.708333333333336,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,998,15,0.01503006012024048,8,7,998,5,0.00501002004008016,3,2
Quartile,61,185.29166666666666,119.29166666666666,46.833333333333336,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,6,0.006012024048096192,4,2,998,1,0.001002004008016032,0,1
Quartile,61,184.5,116,47.333333333333336,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,8,0.008016032064128256,4,4,998,0,0,0,0
Quartile,61,183.29166666666666,116.5,47.041666666666664,HFNL,142,0,0,0,0,142,0,0,0,0
