Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
ArithMean,32,388.75,248.54166666666666,109.46732026143792,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
ArithMean,32,391.04166666666663,251.9444444444444,108.96977124183005,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
ArithMean,32,390.9861111111111,251.6527777777778,110.49591503267975,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
ArithMean,32,393.47222222222223,251.79166666666669,110.52042483660126,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,4,0.004008016032064128,1,3,998,4,0.004008016032064128,3,1
ArithMean,32,391.1944444444444,249.95833333333331,110.51470588235293,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
ArithMean,32,390.69444444444434,247.875,108.55800653594773,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,0,1,998,1,0.001002004008016032,1,0
ArithMean,32,389.6805555555556,248.83333333333331,109.57107843137253,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,2,0.002004008016032064,0,2,998,2,0.002004008016032064,2,0
ArithMean,32,392.16666666666663,248.4722222222222,108.43954248366012,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,0,1,998,1,0.001002004008016032,1,0
ArithMean,32,391.55555555555554,249.31944444444446,110.25735294117649,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,0,1,998,1,0.001002004008016032,1,0
ArithMean,32,392.16666666666663,250.84722222222223,109.89705882352942,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,3,0.003006012024048096,3,0,998,3,0.003006012024048096,0,3
ArithMean,32,391.5138888888889,249.26388888888886,108.45179738562089,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,2,0.002004008016032064,0,2,998,2,0.002004008016032064,2,0
ArithMean,32,392.875,253.9861111111111,111.81454248366012,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
ArithMean,32,391.87499999999994,252.08333333333331,109.26797385620915,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
ArithMean,32,392.375,250.41666666666666,107.93055555555557,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,2,0.002004008016032064,2,0,998,2,0.002004008016032064,0,2
ArithMean,32,395.59722222222223,251.88888888888889,108.38480392156863,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,2,0.002004008016032064,2,0,998,2,0.002004008016032064,0,2
ArithMean,32,392.6388888888889,251.4305555555556,110.58251633986927,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,0,0,0,0,998,0,0,0,0
ArithMean,32,391.5,251.1666666666666,111.15114379084966,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
ArithMean,32,392.1666666666667,252.54166666666669,110.86437908496734,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
ArithMean,32,390.30555555555554,249.18055555555554,108.11111111111111,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,0,0,0,0,998,0,0,0,0
ArithMean,32,393.06944444444446,249.81944444444446,109.70098039215685,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,2,0.002004008016032064,1,1,998,2,0.002004008016032064,1,1
ArithMean,32,390.18055555555554,248.875,107.61764705882351,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,0,1,998,1,0.001002004008016032,1,0
ArithMean,32,390.74999999999994,251.5555555555555,109.62009803921568,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
ArithMean,32,390.3472222222221,250.5555555555555,108.97058823529412,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
ArithMean,32,391.0416666666667,249.08333333333337,107.92810457516342,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
ArithMean,32,389.4861111111111,250.0694444444444,109.07761437908496,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,0,0,0,0,998,0,0,0,0
ArithMean,32,393.2638888888889,251.98611111111114,109.63562091503266,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
ArithMean,32,391.70833333333326,251.30555555555554,109.51960784313725,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,0,1,998,1,0.001002004008016032,1,0
ArithMean,32,388.5694444444444,249.23611111111103,109.94771241830064,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,0,0,0,0,998,0,0,0,0
ArithMean,32,388.62500000000006,247.70833333333334,108.91421568627449,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,0,1,998,1,0.001002004008016032,1,0
ArithMean,32,392.625,252.1388888888889,110.76225490196079,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,4,0.004008016032064128,2,2,998,4,0.004008016032064128,2,2
ArithMean,32,387.58333333333337,248.27777777777783,108.40114379084967,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,0,0,0,0,998,0,0,0,0
ArithMean,32,390.6666666666667,251.0972222222222,110.38807189542483,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,1,0.001002004008016032,1,0,998,1,0.001002004008016032,0,1
ArithMean,32,393.875,250.34722222222226,109.58088235294117,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,0,0,0,0,998,0,0,0,0
