Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
MinMax,72,130.5,82,33,HFNL,142,3,0.02112676056338028,2,1,142,0,0,0,0
,,,,,,998,8,0.008016032064128256,6,2,998,0,0,0,0
MinMax,72,134.5,78,30,HFNL,142,7,0.04929577464788732,4,3,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,2,7,998,5,0.00501002004008016,5,0
MinMax,72,129,78.5,28,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,8,1,998,1,0.001002004008016032,1,0
MinMax,72,142,83,31,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,2,10,998,2,0.002004008016032064,1,1
MinMax,72,130.5,86.5,29.5,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,998,14,0.014028056112224449,10,4,998,7,0.0070140280561122245,1,6
MinMax,72,135,80.5,29,HFNL,142,7,0.04929577464788732,2,5,142,2,0.014084507042253521,1,1
,,,,,,998,13,0.013026052104208416,5,8,998,3,0.003006012024048096,3,0
MinMax,72,129.5,84.5,30,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,7,0,998,2,0.002004008016032064,0,2
MinMax,72,138.5,87.5,32,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,14,0.014028056112224449,10,4,998,8,0.008016032064128256,0,8
MinMax,72,131,81.5,28,HFNL,142,2,0.014084507042253521,1,1,142,2,0.014084507042253521,1,1
,,,,,,998,9,0.009018036072144289,5,4,998,4,0.004008016032064128,3,1
MinMax,72,132.5,80.5,30,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,1,6,998,5,0.00501002004008016,5,0
MinMax,72,130.5,87,30.5,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,10,0,998,4,0.004008016032064128,0,4
MinMax,72,132.5,77.5,31.5,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,13,0.013026052104208416,4,9,998,7,0.0070140280561122245,7,0
MinMax,72,132.5,84,31.5,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,8,2,998,4,0.004008016032064128,1,3
MinMax,72,129,75,30.5,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,18,0.018036072144288578,10,8,998,7,0.0070140280561122245,7,0
MinMax,72,134.5,82.5,31,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,7,3,998,3,0.003006012024048096,1,2
MinMax,72,126,81,30.5,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,22,0.022044088176352707,18,4,998,4,0.004008016032064128,3,1
MinMax,72,140.5,80.5,30.5,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,19,0.01903807615230461,3,16,998,4,0.004008016032064128,2,2
MinMax,72,134,82.5,33,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,14,0.014028056112224449,5,9,998,6,0.006012024048096192,4,2
MinMax,72,134.5,87,28,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,6,3,998,3,0.003006012024048096,0,3
MinMax,72,134,87.5,30,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,998,15,0.01503006012024048,8,7,998,6,0.006012024048096192,2,4
MinMax,72,131,78,29,HFNL,142,3,0.02112676056338028,2,1,142,2,0.014084507042253521,1,1
,,,,,,998,16,0.01603206412825651,9,7,998,8,0.008016032064128256,7,1
MinMax,72,137.5,85,31,HFNL,142,0,0,0,0,142,0,0,0,0
