Th_cal,frame,B,M,S,Order,Bit_amount,error_count(near),BER_(near),0->1_(near),1->0_(near),error_count(far),BER_(far),0->1_(far),1->0_(far)
ArithMean,61,185.47222222222226,116.97222222222223,48.635620915032675,HFNL,142,1,0.007042253521126761,0,1,142,1,0.007042253521126761,1,0
,,,,,,998,13,0.013026052104208416,5,8,998,1,0.001002004008016032,0,1
ArithMean,61,188.54166666666669,118.30555555555554,48.49509803921568,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,998,11,0.011022044088176353,4,7,998,3,0.003006012024048096,0,3
ArithMean,61,186.04166666666663,117.54166666666666,49.453431372549026,HFNL,142,1,0.007042253521126761,1,0,142,1,0.007042253521126761,0,1
,,,,,,998,13,0.013026052104208416,3,10,998,1,0.001002004008016032,1,0
ArithMean,61,185.1805555555556,116.98611111111114,48.58415032679738,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,3,4,998,1,0.001002004008016032,1,0
ArithMean,61,186.37499999999997,117.83333333333334,48.890522875817005,HFNL,142,2,0.014084507042253521,0,2,142,0,0,0,0
,,,,,,998,14,0.014028056112224449,7,7,998,1,0.001002004008016032,0,1
ArithMean,61,184.18055555555554,116.0694444444444,46.859477124182995,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,6,1,998,1,0.001002004008016032,0,1
ArithMean,61,187.31944444444446,118.00000000000001,48.19934640522876,HFNL,142,3,0.02112676056338028,2,1,142,1,0.007042253521126761,0,1
,,,,,,998,8,0.008016032064128256,4,4,998,1,0.001002004008016032,0,1
ArithMean,61,186.375,117.33333333333331,48.913398692810446,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,1,8,998,0,0,0,0
ArithMean,61,186.29166666666663,116.24999999999999,47.30065359477124,HFNL,142,1,0.007042253521126761,1,0,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,6,4,998,0,0,0,0
ArithMean,61,188.33333333333337,118.84722222222223,48.717320261437905,HFNL,142,3,0.02112676056338028,1,2,142,0,0,0,0
,,,,,,998,13,0.013026052104208416,2,11,998,1,0.001002004008016032,1,0
ArithMean,61,187.29166666666663,119.3472222222222,49.63562091503269,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,7,0.0070140280561122245,1,6,998,1,0.001002004008016032,0,1
ArithMean,61,185.01388888888886,118.3472222222222,48.9297385620915,HFNL,142,5,0.035211267605633804,3,2,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,5,5,998,1,0.001002004008016032,0,1
ArithMean,61,188.47222222222223,116.61111111111111,48.146241830065364,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,2,7,998,2,0.002004008016032064,0,2
ArithMean,61,187.69444444444446,117.875,48.36111111111111,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,2,8,998,1,0.001002004008016032,0,1
ArithMean,61,187.23611111111114,118.7916666666667,48.9199346405229,HFNL,142,2,0.014084507042253521,1,1,142,1,0.007042253521126761,0,1
,,,,,,998,8,0.008016032064128256,3,5,998,1,0.001002004008016032,0,1
ArithMean,61,184.20833333333337,115.45833333333336,47.23856209150326,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,12,0.012024048096192385,4,8,998,4,0.004008016032064128,3,1
ArithMean,61,187.0277777777778,117.16666666666666,48.48611111111111,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,18,0.018036072144288578,8,10,998,4,0.004008016032064128,1,3
ArithMean,61,190.125,118.13888888888889,47.2671568627451,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,11,0.011022044088176353,2,9,998,3,0.003006012024048096,2,1
ArithMean,61,188.63888888888889,116.63888888888889,47.908496732026144,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,13,0.013026052104208416,5,8,998,3,0.003006012024048096,1,2
ArithMean,61,186.11111111111114,116.90277777777777,47.87091503267975,HFNL,142,1,0.007042253521126761,0,1,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,5,5,998,1,0.001002004008016032,0,1
ArithMean,61,186.6111111111111,115.76388888888889,48.15849673202615,HFNL,142,2,0.014084507042253521,0,2,142,1,0.007042253521126761,1,0
,,,,,,998,7,0.0070140280561122245,2,5,998,1,0.001002004008016032,1,0
ArithMean,61,189.54166666666663,119.56944444444443,49.41748366013073,HFNL,142,0,0,0,0,142,0,0,0,0
,,,,,,998,9,0.009018036072144289,3,6,998,4,0.004008016032064128,1,3
ArithMean,61,185.05555555555557,116.61111111111111,47.57843137254902,HFNL,142,4,0.028169014084507043,2,2,142,1,0.007042253521126761,0,1
,,,,,,998,16,0.01603206412825651,8,8,998,5,0.00501002004008016,1,4
ArithMean,61,188.09722222222223,118.69444444444446,48.26225490196079,HFNL,142,3,0.02112676056338028,1,2,142,1,0.007042253521126761,0,1
,,,,,,998,7,0.0070140280561122245,0,7,998,0,0,0,0
ArithMean,61,186.09722222222226,117.08333333333336,48.736928104575156,HFNL,142,2,0.014084507042253521,1,1,142,0,0,0,0
,,,,,,998,10,0.01002004008016032,4,6,998,2,0.002004008016032064,1,1
